#{"t_start": 1732142815.5107107, "env_id": "None"}
r,l,t
0.0,100,3.132536
0.0,100,4.606281
0.0,100,6.169294
0.0,100,7.504651
0.0,100,8.966583
0.636185,45,9.615195
0.0,100,11.138155
0.0,100,12.995478
0.0,100,14.436601
0.0,100,15.814231
0.842943,17,16.089713
0.793614,23,16.385076
0.636185,45,17.021986
0.0,100,18.692487
0.747172,29,19.184283
0.0,100,20.536105
0.0,100,21.883513
0.558266,58,22.692971
0.0,100,24.190716
0.689449,37,24.734817
0.662282,41,25.334362
0.0,100,26.688904
0.0,100,28.024453
0.922745,8,28.151874
0.851458,16,28.37884
0.0,100,29.789317
0.0,100,31.138627
0.0,100,32.554757
0.770043,26,32.973202
0.0,100,34.377675
0.834514,18,34.667465
0.0,100,35.981606
0.904382,10,36.105375
0.0,100,37.636509
0.0,100,39.044242
0.0,100,40.554216
0.0,100,42.112493
0.99,1,42.12267
0.851458,16,42.403592
0.95099,5,42.521578
0.762343,27,42.964192
0.826169,19,43.208696
0.0,100,44.981438
0.0,100,46.82794
0.932065,7,46.910066
0.95099,5,46.975078
0.0,100,48.496011
0.0,100,50.197435
0.960596,4,50.273761
0.581166,54,51.16927
0.636185,45,51.755414
0.95099,5,51.829195
0.0,100,53.173547
0.0,100,54.548744
0.0,100,55.891031
0.40882,89,57.078048
0.72498,32,57.549865
0.0,100,59.36407
0.0,100,60.991956
0.762343,27,61.346541
0.732303,31,61.745496
0.895338,11,61.932532
0.509986,67,62.830942
0.732303,31,63.23156
0.94148,6,63.315113
0.0,100,64.677923
0.0,100,66.066736
0.785678,24,66.398972
0.0,100,67.800371
0.682555,38,68.363004
0.826169,19,68.611095
0.95099,5,68.673159
0.0,100,70.460645
0.0,100,71.797976
0.95099,5,71.864769
0.0,100,73.477442
0.0,100,75.138174
0.99,1,75.144405
0.913517,9,75.281539
0.809728,21,75.603488
0.72498,32,76.109752
0.0,100,77.554618
0.0,100,79.183671
0.860058,15,79.442821
0.0,100,80.930213
0.732303,31,81.362504
0.0,100,83.03417
0.0,100,84.558689
0.0,100,85.952397
0.754719,28,86.418589
0.809728,21,86.696437
0.0,100,88.331809
0.629824,46,89.195724
0.0,100,90.597575
0.762343,27,90.991957
0.922745,8,91.087435
0.0,100,92.692736
0.904382,10,92.818707
0.717731,33,93.273389
0.922745,8,93.408852
0.710553,34,93.842884
0.801631,22,94.215958
0.72498,32,94.68798
0.0,100,96.079292
0.662282,41,96.663024
0.895338,11,96.835659
0.0,100,98.153455
0.817907,20,98.423384
0.668972,40,98.950825
0.0,100,100.401745
0.0,100,101.76507
0.747172,29,102.114552
0.932065,7,102.225008
0.762343,27,102.557397
0.785678,24,102.9183
0.0,100,104.2679
0.0,100,105.554506
0.0,100,106.807411
0.762343,27,107.152546
0.0,100,109.075217
0.0,100,110.518627
0.0,100,111.886309
0.960596,4,111.944703
0.0,100,113.511957
0.0,100,115.049886
0.61729,48,115.779659
0.525596,64,116.694687
0.0,100,118.476448
0.494839,70,119.444799
0.668972,40,120.010417
0.717731,33,120.441999
0.0,100,121.823686
0.895338,11,121.981444
0.754719,28,122.367333
0.0,100,123.807137
0.877521,13,124.007182
0.793614,23,124.323716
0.0,100,125.727268
0.649103,43,126.357592
0.770043,26,126.71812
0.9801,2,126.732308
0.762343,27,127.138904
0.777821,25,127.487317
0.868746,14,127.691669
0.642612,44,128.265366
0.629824,46,128.93174
0.99,1,128.937945
0.747172,29,129.329921
0.0,100,130.695301
0.525596,64,131.518106
0.0,100,132.990509
0.558266,58,133.846474
0.95099,5,133.918562
0.494839,70,134.898612
0.834514,18,135.157896
0.0,100,136.489925
0.696413,36,136.970207
0.770043,26,137.311626
0.95099,5,137.377545
0.0,100,139.081584
0.0,100,140.379296
0.754719,28,140.750747
0.0,100,142.098745
0.0,100,143.432097
0.842943,17,143.651173
0.842943,17,143.864815
0.770043,26,144.2377
0.0,100,145.804018
0.99,1,145.811598
0.817907,20,146.10679
0.0,100,147.456895
0.0,100,148.822396
0.785678,24,149.165215
0.72498,32,149.600539
0.0,100,150.981594
0.675729,39,151.580029
0.703448,35,152.074003
0.922745,8,152.157678
0.732303,31,152.582062
0.809728,21,152.912959
0.0,100,154.359203
0.0,100,155.826725
0.525596,64,156.720357
0.0,100,158.124862
0.895338,11,158.269161
0.0,100,159.615395
0.0,100,160.946231
0.0,100,162.371541
0.868746,14,162.600926
0.826169,19,162.850053
0.0,100,164.265765
0.809728,21,164.575623
0.0,100,165.904584
0.932065,7,165.983245
0.689449,37,166.447009
0.913517,9,166.571095
0.834514,18,166.822102
0.438618,82,167.950586
0.0,100,169.606294
0.717731,33,170.071858
0.592966,52,170.790898
0.0,100,172.486592
