#{"t_start": 1732142812.6753886, "env_id": "None"}
r,l,t
0.703448,35,4.993416
0.381047,96,6.467944
0.0,100,7.947605
0.0,100,9.460975
0.0,100,10.820542
0.0,100,12.272414
0.0,100,13.803358
0.605006,50,14.700905
0.0,100,16.40126
0.0,100,17.79192
0.0,100,19.196553
0.696413,36,19.706468
0.429889,84,21.006814
0.732303,31,21.590823
0.0,100,23.016431
0.777821,25,23.356089
0.0,100,24.705298
0.0,100,26.113685
0.94148,6,26.199919
0.0,100,27.726029
0.0,100,29.139934
0.0,100,30.470413
0.868746,14,30.654342
0.0,100,32.029505
0.842943,17,32.263158
0.530906,63,33.146463
0.0,100,34.501609
0.0,100,36.000992
0.0,100,37.42848
0.0,100,38.744765
0.0,100,40.244415
0.0,100,41.64686
0.0,100,43.153112
0.0,100,44.64522
0.0,100,46.264165
0.61729,48,47.036661
0.675729,39,47.843386
0.94148,6,47.946029
0.95099,5,48.047955
0.0,100,49.822916
0.642612,44,50.399359
0.0,100,52.130056
0.0,100,53.815088
0.605006,50,54.463654
0.0,100,55.808422
0.0,100,57.182337
0.569601,56,57.93818
0.777821,25,58.270796
0.703448,35,58.75101
0.785678,24,59.068511
0.0,100,60.461874
0.0,100,62.330715
0.504886,68,63.500955
0.826169,19,63.760478
0.668972,40,64.304543
0.895338,11,64.437381
0.689449,37,64.934934
0.0,100,66.289645
0.0,100,67.650923
0.960596,4,67.71108
0.0,100,69.101693
0.72498,32,69.50613
0.886385,12,69.706849
0.0,100,71.132221
0.0,100,72.75421
0.0,100,74.255715
0.932065,7,74.332421
0.922745,8,74.445412
0.0,100,75.962062
0.809728,21,76.328564
0.747172,29,76.935443
0.682555,38,77.516685
0.710553,34,77.992484
0.886385,12,78.19909
0.404732,90,79.617433
0.99,1,79.624593
0.452044,79,80.742311
0.598956,51,81.669453
0.0,100,83.181821
0.629824,46,83.825486
0.0,100,85.355335
0.0,100,87.00985
0.0,100,88.40298
0.754719,28,88.856291
0.868746,14,89.049038
0.94148,6,89.170815
0.877521,13,89.32724
0.605006,50,90.116233
0.94148,6,90.209306
0.793614,23,90.579845
0.886385,12,90.730013
0.801631,22,91.148115
0.809728,21,91.537725
0.0,100,93.0594
0.0,100,94.515022
0.0,100,96.039357
0.668972,40,96.598513
0.860058,15,96.838232
0.0,100,98.309469
0.826169,19,98.567417
0.525596,64,99.473232
0.970299,3,99.492198
0.668972,40,100.024695
0.0,100,101.339011
0.886385,12,101.527439
0.0,100,102.932081
0.0,100,104.345335
0.470587,75,105.310214
0.904382,10,105.437867
0.842943,17,105.68358
0.0,100,107.038539
0.7397,30,107.430274
0.0,100,108.701645
0.932065,7,108.773927
0.777821,25,109.092835
0.563905,57,109.822532
0.0,100,111.651779
0.0,100,113.170485
0.932065,7,113.271787
0.384896,95,114.586563
0.552683,59,115.441417
0.0,100,117.058085
0.0,100,118.556519
0.629824,46,119.157146
0.0,100,120.951123
0.0,100,122.375428
0.0,100,123.757825
0.94148,6,123.835798
0.0,100,125.215156
0.0,100,126.657606
0.754719,28,127.082738
0.0,100,128.491934
0.0,100,129.914876
0.826169,19,130.180032
0.94148,6,130.252198
0.762343,27,130.619417
0.0,100,131.986345
0.7397,30,132.393449
0.817907,20,132.671158
0.0,100,134.027621
0.860058,15,134.223002
0.443048,81,135.429888
0.72498,32,135.888595
0.0,100,137.323699
0.922745,8,137.453334
0.0,100,138.809868
0.826169,19,139.025784
0.801631,22,139.331735
0.0,100,140.673036
0.826169,19,141.057551
0.877521,13,141.297108
0.0,100,142.772824
0.0,100,144.084343
0.0,100,145.424274
0.0,100,146.759609
0.0,100,148.217987
0.826169,19,148.568668
0.696413,36,149.08524
0.94148,6,149.152854
0.509986,67,150.101265
0.0,100,151.460346
0.770043,26,151.803209
0.623525,47,152.448224
0.834514,18,152.725741
0.809728,21,153.010101
0.0,100,154.428455
0.689449,37,154.968462
0.877521,13,155.114021
0.809728,21,155.375918
0.396678,92,156.757608
0.592966,52,157.503233
0.0,100,158.956276
0.960596,4,159.015048
0.0,100,160.390123
0.696413,36,160.914379
0.777821,25,161.254239
0.0,100,162.598963
0.904382,10,162.733848
0.552683,59,163.531662
0.777821,25,163.853263
0.598956,51,164.536793
0.509986,67,165.58367
0.0,100,167.010646
0.0,100,168.363406
0.793614,23,168.632919
0.0,100,169.932195
0.0,100,171.598808
0.960596,4,171.694484
0.72498,32,172.105976
0.886385,12,172.292068
0.0,100,173.679881
0.0,100,175.398616
