#{"t_start": 1732136197.6820097, "env_id": "None"}
r,l,t
0.429889,84,4.072353
0.0,100,5.522745
0.0,100,7.010409
0.0,100,8.502407
0.655659,42,9.187567
0.801631,22,9.498199
