#{"t_start": 1733411863.4897923, "env_id": "None"}
r,l,t0.0,100,2.739666
00.0,100,3.726592
0.913517,9,3.846615
0.0,100,5.218129
0.504886,68,6.1967030.0.541685,61,6.9575130.0.0,100,8.2257150.0.629824,46,8.890.0,100,10.450726
0.592966,52,11.107954
0.0,100,12.451265
0.0,100,13.670183
0.0,100,14.969747
0.0,100,16.178977
0.0,100,17.490274
0.0,100,18.710044
0.0,100,20.025728
0.0,100,21.292245
0.932065,7,21.411566
0.0,100,22.710871
0.0,100,23.964306
0.0,100,25.286167
0.0,100,26.549907
0.0,100,27.936211
0.0,100,29.137187
0.0,100,30.330013
0.0,100,31.522414
0.0,100,32.77923
0.587037,53,33.517084
0.0,100,34.786335
0.0,100,36.287099
0.777821,25,36.669958
0.0,100,38.031509
0.0,100,39.584659
0.785678,240.0,100,40.30.0,100.0,100,41.640.0,100.0,100,43.20.563900.0,100,44.988891
0.868746,14,45.191532
0.494839,70,46.265718
0.0,100,47.563236
0.0,100,48.757468
0.0,100,50.087237
0.0,100,51.553118
0.520341,65,52.397416
0.0,100,53.641485
0.809728,21,53.914773
0.0,100,55.246124
0.0,100,56.733239
0.0,100,58.055834
0.575355,55,58.819558
0.770043,26,59.238726
0.0,100,60.649318
0.0,100,62.035808
0.922745,8,62.121728
0.0,100,63.498654
0.0,100,64.820452
0.605006,50,65.454797
0.0,100,66.771797
0.0,100,68.093327
0.0,100,69.40695
0.636185,45,70.008773
0.0,100,71.365589
0.0,100,73.013381
0.0,100,74.603403
0.0,100,75.85512
0.461222,77,76.823022
0.0,100,78.133966
0.0,100,79.534545
0.0,100,80.91875
0.770043,26,81.30308
0.0,100,82.686316
0.0,100,83.992954
0.0,100,85.262382
0.0,100,86.462645
0.0,100,87.750263
0.541685,61,88.526766
0.0,100,89.829477
0.0,100,91.060749
0.0,100,92.255817
0.0,100,93.458377
0.0,100,94.685062
0.0,100,95.87418
0.0,100,97.065764
0.0,100,98.363277
0.530906,63,99.20287
0.747172,29,99.559039
0.0,100,101.255358
0.0,100,102.452344
0.689449,37,102.928615
0.0,100,104.397933
0.895338,11,104.529607
0.569601,56,105.333609
0.0,100,106.779273
0.0,100,108.256114
0.0,100,109.686267
0.0,100,111.000561
0.611117,49,111.593958
0.0,100,112.807908
0.809728,21,113.04834
0.0,100,114.272153
0.0,100,115.471382
0.9801,2,115.511487
0.0,100,116.707
0.623525,47,117.254031
0.0,100,118.450324
0.0,100,119.640604
00.0,100,120.400145
0.0,100,121.593356
0.0,100,122.791346
0.0,100,123.992731
0.0,100,125.197402
0.0,100,126.463439
0.0,100,127.721606
0.0,100,128.917785
0.0,100,130.147068
0.366032,100,131.343950.00.0,100,132.535790.00.0,100,133.740020.0.504886,68,134.5595530.0.0,100,135.7527300.0,100,136.956554
0.60.0,100,137.288028
0.0,100,138.482995
0.0,100,139.68514
0.0,100,140.879497
0.0,100,142.070412
0.0,100,143.262156
0.0,100,144.474717
0.0,100,145.670909
0.655659,42,146.217828
0.99,10.0,100,147.20.0,1000.558266,58,10.0,100,1480.0,100,10.0,100,149.814015
0.48989,71,150.0.3810470.0,100,151.84890.00.0,100,153.042434
0.95099,5,153.106271
0.0,100,154.303017
0.72498,32,154.675194
0.9801,2,154.716820.00.0,100,155.906220.00.0,100,157.112700.40.0,100,158.299142
0.703448,35,158.72600.0,0.0,100,159.91440.0,0.0,100,161.10990.0,0.0,100,162.33620.0,0.0,100,163.544715
0.0,100,164.740956
0.0,100,165.958449
0.0,100,167.149898
0.509986,67,167.92770.00.0,100,169.141170.00.0,100,170.338599
0.452044,79,171.289650.0.0,100,172.4821680.0.0,100,173.6794080.0.0,100,174.8851500.0,100,176.07335700.0,100,177.27013200.0,100,178.46226600.0,100,179.662671
0.932065,7,179.734021
0.801631,22,180.0,100,10.0,100,1810.0,100,10.0,100,1820.0,100,10.0,100,1830.7856780.94148,6,183.670.0,100.0,100,184.860.0,100,186.303902
0.0,100,187.505427
0.0,100,188.699397
0.0,100,189.898766
0.0,100,191.088987
0.0,100,192.277416
0.0,100,193.474366
0.0,100,194.67118
0.484991,72,195.516949
0.0,100,196.703187
0.0,100,197.896477
0.0,100,199.102885
0.0,100,200.301202
0.0,100,201.496426
