#{"t_start": 1732134110.274531, "env_id": "None"}
r,l,t
0.61729,48,2.923273
0.0,100,4.690771
0.0,100,6.377737
0.0,100,8.086378
0.0,100,10.028724
0.0,100,11.850191
0.0,100,13.482643
0.0,100,15.105377
0.0,100,16.526532
0.0,100,18.00013
0.682555,38,18.638934
0.0,100,20.154068
0.0,100,21.670717
0.642612,44,22.318691
0.747172,29,22.800014
0.569601,56,23.724395
0.558266,58,24.602742
0.434231,83,25.89241
0.0,100,27.88055
0.0,100,29.590324
0.642612,44,30.346023
0.0,100,31.936223
0.0,100,33.585127
0.904382,10,33.737771
0.817907,20,34.034833
0.0,100,35.689407
0.0,100,37.192245
0.429889,84,38.43401
0.0,100,40.316831
0.793614,23,40.723944
0.842943,17,40.979114
0.0,100,42.591331
0.860058,15,42.877034
0.429889,84,44.307923
0.762343,27,44.741258
0.913517,9,44.888268
0.747172,29,45.403659
0.747172,29,45.850713
0.587037,53,46.618955
0.636185,45,47.351041
0.0,100,48.91002
0.0,100,50.493536
0.623525,47,51.217557
0.747172,29,51.648406
0.770043,26,52.06051
0.0,100,53.558783
0.0,100,55.075866
0.777821,25,55.476285
0.747172,29,55.999564
0.509986,67,57.145624
0.0,100,58.715534
0.696413,36,59.233268
0.417121,87,60.611226
0.932065,7,60.701802
0.682555,38,61.276351
0.696413,36,61.827712
0.895338,11,61.971169
0.0,100,63.389797
0.569601,56,64.142461
0.826169,19,64.40553
0.834514,18,64.680892
0.0,100,66.140884
0.834514,18,66.355523
0.895338,11,66.49362
0.7397,30,66.909089
0.0,100,68.341527
0.0,100,70.179702
0.447523,80,71.508742
0.762343,27,71.888776
0.0,100,73.368019
0.530906,63,74.272645
0.592966,52,75.053376
0.0,100,76.533651
0.605006,50,77.230317
0.904382,10,77.391607
0.0,100,78.820945
0.801631,22,79.106843
0.682555,38,79.63774
0.0,100,81.022611
0.0,100,82.44857
0.623525,47,83.083517
0.0,100,84.429374
0.809728,21,84.708274
0.0,100,86.055018
0.960596,4,86.113975
0.0,100,87.427446
0.913517,9,87.553243
0.0,100,88.864029
0.642612,44,89.48391
0.809728,21,89.75721
0.629824,46,90.364914
0.851458,16,90.570078
0.868746,14,90.761083
0.0,100,92.097411
0.970299,3,92.152195
0.662282,41,92.686831
0.851458,16,92.893485
0.0,100,94.196356
0.605006,50,94.857326
0.960596,4,94.921199
0.392711,93,96.243214
0.9801,2,96.257457
0.703448,35,96.775407
0.754719,28,97.184319
0.611117,49,97.876879
0.817907,20,98.178039
0.668972,40,98.746375
0.717731,33,99.278005
0.801631,22,99.726035
0.785678,24,100.234422
0.0,100,101.675562
0.732303,31,102.120196
0.642612,44,102.924755
0.777821,25,103.335206
0.826169,19,103.7059
0.0,100,105.107377
0.72498,32,105.529231
0.668972,40,106.05362
0.0,100,107.428379
0.886385,12,107.61553
0.0,100,108.933703
0.747172,29,109.323156
0.851458,16,109.538038
0.0,100,110.8488
0.0,100,112.167438
0.960596,4,112.231507
0.895338,11,112.371228
0.747172,29,112.784219
0.0,100,114.097007
0.0,100,115.411574
0.0,100,116.726187
0.7397,30,117.12572
0.851458,16,117.321855
0.0,100,118.637349
0.558266,58,119.380527
0.0,100,120.737397
0.95099,5,120.808837
0.689449,37,121.319964
0.703448,35,121.786606
0.0,100,123.105888
0.0,100,124.480272
0.762343,27,124.820458
0.877521,13,125.006617
0.0,100,126.312757
0.668972,40,126.843407
0.682555,38,127.316961
0.0,100,128.633546
0.0,100,130.33292
0.655659,42,130.92424
0.541685,61,131.717966
0.0,100,133.049585
0.0,100,134.391913
0.0,100,135.709912
0.904382,10,135.842742
0.95099,5,135.911933
0.0,100,137.263674
0.494839,70,138.189856
0.0,100,139.524727
0.0,100,140.890813
0.886385,12,141.03773
0.834514,18,141.293747
0.0,100,142.621172
0.732303,31,143.02323
0.581166,54,143.745151
0.0,100,145.154745
0.623525,47,145.757592
0.0,100,147.084287
0.0,100,148.386862
0.0,100,149.706595
0.649103,43,150.307336
0.0,100,151.615473
0.0,100,152.939346
0.0,100,154.269584
0.904382,10,154.397301
0.717731,33,154.840858
0.0,100,156.153877
0.520341,65,157.008043
0.494839,70,157.971203
0.913517,9,158.059193
0.0,100,159.52676
0.649103,43,160.37002
0.0,100,161.695261
0.834514,18,161.94307
0.642612,44,162.496288
0.0,100,163.834902
0.0,100,165.179103
0.0,100,166.519975
0.0,100,167.874035
0.913517,9,168.000574
0.465881,76,169.00051
0.834514,18,169.261405
0.0,100,170.589381
0.0,100,171.909667
0.703448,35,172.373041
0.0,100,173.673822
0.868746,14,173.862102
0.689449,37,174.349809
0.95099,5,174.418241
0.904382,10,174.547216
0.592966,52,175.295883
0.868746,14,175.452284
0.0,100,176.770636
0.970299,3,176.835367
0.509986,67,177.71279
0.851458,16,177.951003
0.777821,25,178.285228
0.842943,17,178.497854
0.0,100,179.843305
0.541685,61,180.639783
0.0,100,181.939279
0.793614,23,182.259987
0.0,100,183.620195
0.710553,34,184.082838
0.817907,20,184.396996
0.970299,3,184.414712
0.868746,14,184.607955
0.913517,9,184.733415
0.0,100,186.054712
0.826169,19,186.322369
0.9801,2,186.334404
0.662282,41,186.868073
0.0,100,188.198299
0.913517,9,188.327634
0.623525,47,188.935966
0.655659,42,189.683836
0.754719,28,190.188993
0.0,100,191.545742
0.0,100,192.873973
0.569601,56,193.649571
0.842943,17,193.867452
0.0,100,195.218607
0.0,100,196.541553
0.809728,21,196.814639
0.0,100,198.163125
0.0,100,199.482994
0.0,100,200.803886
0.0,100,202.097083
0.0,100,203.460812
0.99,1,203.466632
0.0,100,204.81489
0.877521,13,204.999223
0.0,100,206.308067
0.922745,8,206.426617
0.662282,41,206.96094
0.0,100,208.283635
0.851458,16,208.485557
0.785678,24,208.814469
0.0,100,210.148793
0.895338,11,210.291243
0.0,100,211.611615
0.0,100,212.932499
0.754719,28,213.320525
0.703448,35,213.77238
0.541685,61,214.595292
0.0,100,215.930724
0.0,100,217.258605
0.703448,35,217.7126
0.0,100,219.037772
0.0,100,220.692021
0.95099,5,220.760528
0.0,100,222.095062
0.662282,41,222.647827
0.801631,22,222.925582
0.0,100,224.280223
0.922745,8,224.399361
0.0,100,225.742549
0.696413,36,226.233156
0.696413,36,226.69863
0.45661,78,227.741864
0.904382,10,227.873312
0.717731,33,228.328618
0.0,100,229.673968
0.689449,37,230.153035
0.0,100,231.501843
0.504886,68,232.414471
0.0,100,233.74012
0.970299,3,233.758342
0.762343,27,234.143131
0.904382,10,234.280774
0.0,100,235.608222
0.94148,6,235.680702
0.970299,3,235.698519
0.623525,47,236.351873
0.0,100,237.681221
0.809728,21,237.946402
0.7397,30,238.377576
0.770043,26,238.709121
0.7397,30,239.110655
0.0,100,240.456882
0.94148,6,240.528155
0.0,100,241.85672
0.0,100,243.158606
0.703448,35,243.624987
0.0,100,244.98085
0.801631,22,245.306015
0.0,100,246.662235
0.895338,11,246.796939
