#{"t_start": 1732134110.772082, "env_id": "None"}
r,l,t
0.0,100,3.351316
0.0,100,4.981454
0.0,100,6.789392
0.0,100,8.455176
0.0,100,10.574092
0.732303,31,11.11077
0.0,100,12.691504
0.465881,76,13.968819
0.605006,50,14.754284
0.0,100,16.163646
0.0,100,17.659409
0.404732,90,19.045238
0.668972,40,19.662813
0.563905,57,20.510762
0.777821,25,20.912536
0.0,100,22.465222
0.0,100,24.033191
0.0,100,25.607732
0.0,100,27.583986
0.530906,63,28.678247
0.717731,33,29.205573
0.868746,14,29.479057
0.94148,6,29.572125
0.970299,3,29.644525
0.809728,21,30.019353
0.72498,32,30.555596
0.0,100,32.101584
0.970299,3,32.128118
0.7397,30,32.669929
0.0,100,34.318308
0.904382,10,34.473861
0.0,100,36.024495
0.675729,39,36.605594
0.817907,20,36.900952
0.452044,79,38.071923
0.801631,22,38.367769
0.94148,6,38.447996
0.747172,29,39.0262
0.0,100,40.926971
0.826169,19,41.266287
0.598956,51,42.016531
0.0,100,43.739679
0.94148,6,43.822113
0.809728,21,44.190632
0.0,100,45.800383
0.817907,20,46.087797
0.0,100,47.719872
0.834514,18,47.96196
0.0,100,49.538649
0.0,100,51.022427
0.504886,68,52.122263
0.421334,86,53.358715
0.710553,34,53.868634
0.0,100,55.511015
0.0,100,57.176512
0.922745,8,57.274393
0.904382,10,57.421193
0.932065,7,57.536031
0.373464,98,59.028857
0.770043,26,59.398769
0.0,100,61.021066
0.0,100,62.482783
0.0,100,63.822922
0.842943,17,64.047363
0.895338,11,64.204204
0.860058,15,64.446089
0.0,100,65.856801
0.895338,11,65.995329
0.922745,8,66.128028
0.541685,61,66.949126
0.703448,35,67.478796
0.7397,30,67.907511
0.0,100,69.74672
0.703448,35,70.347772
0.0,100,71.822963
0.611117,49,72.611236
0.0,100,74.070356
0.703448,35,74.562253
0.9801,2,74.575154
0.0,100,76.056428
0.552683,59,76.906941
0.0,100,78.334113
0.793614,23,78.666316
0.877521,13,78.818141
0.0,100,80.190999
0.732303,31,80.662123
0.0,100,82.082798
0.0,100,83.430511
0.547157,60,84.251813
0.817907,20,84.526586
0.0,100,85.868852
0.817907,20,86.126621
0.675729,39,86.608582
0.0,100,87.923255
0.817907,20,88.183095
0.0,100,89.528244
0.0,100,90.886124
0.851458,16,91.124222
0.0,100,92.443712
0.886385,12,92.583175
0.868746,14,92.773368
0.834514,18,92.979996
0.868746,14,93.170994
0.94148,6,93.241048
0.547157,60,94.032372
0.860058,15,94.225029
0.494839,70,95.227059
0.696413,36,95.744932
0.817907,20,96.062013
0.0,100,97.490218
0.842943,17,97.735355
0.868746,14,97.935606
0.0,100,99.703918
0.809728,21,100.025066
0.0,100,101.463818
0.754719,28,101.972843
0.0,100,103.666793
0.754719,28,104.021432
0.851458,16,104.222687
0.817907,20,104.48986
0.0,100,105.825954
0.809728,21,106.138309
0.913517,9,106.263371
0.0,100,107.593283
0.504886,68,108.507702
0.504886,68,109.427936
0.0,100,110.739074
0.0,100,112.061573
0.732303,31,112.493636
0.0,100,113.80565
0.94148,6,113.875941
0.785678,24,114.193892
0.747172,29,114.582002
0.95099,5,114.650142
0.817907,20,114.913314
0.922745,8,114.999301
0.732303,31,115.399194
0.0,100,116.711725
0.0,100,118.027157
0.0,100,119.369728
0.605006,50,120.034911
0.801631,22,120.360147
0.842943,17,120.570424
0.868746,14,120.76005
0.868746,14,120.951078
0.817907,20,121.2227
0.0,100,122.541304
0.777821,25,122.869435
0.0,100,124.238634
0.747172,29,124.630616
0.0,100,125.936276
0.932065,7,126.013341
0.895338,11,126.14778
0.0,100,127.472372
0.801631,22,127.785421
0.777821,25,128.111869
0.9801,2,128.123559
0.777821,25,128.464693
0.0,100,130.165804
0.904382,10,130.296761
0.95099,5,130.365991
0.623525,47,130.973465
0.732303,31,131.412555
0.636185,45,132.006335
0.0,100,133.338567
0.0,100,134.682708
0.826169,19,134.901268
0.710553,34,135.350993
0.0,100,136.706004
0.793614,23,137.0203
0.762343,27,137.368586
0.0,100,138.70687
0.0,100,140.029968
0.886385,12,140.248303
0.0,100,141.578761
0.95099,5,141.644806
0.904382,10,141.774558
0.877521,13,141.924218
0.886385,12,142.110499
0.563905,57,142.858349
0.793614,23,143.169469
0.99,1,143.175865
0.0,100,144.57866
0.834514,18,144.804748
0.0,100,146.121233
0.793614,23,146.435518
0.826169,19,146.700013
0.886385,12,146.845443
0.0,100,148.148839
0.61729,48,148.806315
0.970299,3,148.823662
0.834514,18,149.067461
0.682555,38,149.596525
0.860058,15,149.797473
0.470587,75,150.782535
0.575355,55,151.501739
0.842943,17,151.719436
0.530906,63,152.558311
0.970299,3,152.575141
0.0,100,153.904742
0.629824,46,154.495951
0.851458,16,154.746556
0.0,100,156.059147
0.877521,13,156.204606
0.581166,54,156.959889
0.732303,31,157.358605
0.851458,16,157.560615
0.717731,33,158.021936
0.662282,41,158.604954
0.842943,17,158.907362
0.417121,87,160.336969
0.605006,50,160.994406
0.0,100,162.318578
0.99,1,162.324854
0.443048,81,163.400863
0.0,100,164.748217
0.0,100,166.089125
0.801631,22,166.41122
0.0,100,167.756946
0.922745,8,167.843836
0.0,100,169.178169
0.636185,45,169.776943
0.0,100,171.096927
0.868746,14,171.287039
0.668972,40,171.812045
0.605006,50,172.466422
0.801631,22,172.767101
0.970299,3,172.783848
0.94148,6,172.853275
0.817907,20,173.121962
0.0,100,174.49269
0.689449,37,175.006437
0.860058,15,175.207949
0.860058,15,175.404227
0.0,100,176.726186
0.569601,56,177.464912
0.7397,30,177.863806
0.9801,2,177.875477
0.99,1,177.918069
0.0,100,179.265743
0.0,100,180.581558
0.922745,8,180.663242
0.886385,12,180.837665
0.0,100,182.144217
0.0,100,183.510269
0.817907,20,183.833627
0.0,100,185.166055
0.563905,57,185.901615
0.0,100,187.226061
0.636185,45,187.82879
0.95099,5,187.895767
0.0,100,189.445283
0.960596,4,189.54247
0.682555,38,190.140247
0.569601,56,190.896765
0.0,100,192.221862
0.0,100,193.562118
0.0,100,194.908119
0.868746,14,195.060742
0.710553,34,195.529007
0.754719,28,195.904978
0.0,100,197.223791
0.886385,12,197.374155
0.851458,16,197.604507
0.0,100,198.926031
0.717731,33,199.374123
0.826169,19,199.638431
0.0,100,200.936834
0.0,100,202.294942
0.960596,4,202.355252
0.842943,17,202.561061
0.689449,37,203.032146
0.642612,44,203.646117
0.99,1,203.651874
0.592966,52,204.364526
0.381047,96,205.615943
0.0,100,206.927697
0.842943,17,207.135869
0.960596,4,207.195248
0.0,100,208.531846
0.904382,10,208.673082
0.886385,12,208.854294
0.0,100,210.184279
0.611117,49,210.79907
0.809728,21,211.101565
0.851458,16,211.304535
0.0,100,212.631662
0.0,100,213.961309
0.9801,2,213.974326
0.717731,33,214.434897
0.732303,31,214.848511
0.0,100,216.158112
0.0,100,217.490998
0.747172,29,217.879042
0.0,100,219.355832
0.95099,5,219.464053
0.0,100,220.930845
0.770043,26,221.271179
0.793614,23,221.590358
0.541685,61,222.409816
0.0,100,223.763498
0.0,100,225.099958
0.99,1,225.105982
0.0,100,226.453984
0.809728,21,226.725885
0.0,100,228.04394
0.655659,42,228.637812
0.0,100,229.98313
0.754719,28,230.336697
0.817907,20,230.606652
0.94148,6,230.683953
0.785678,24,231.010461
0.913517,9,231.135662
0.0,100,232.458968
0.0,100,233.794997
0.0,100,235.122347
0.826169,19,235.383018
0.99,1,235.388783
0.0,100,236.712493
0.710553,34,237.182976
0.0,100,238.529166
0.99,1,238.535097
0.0,100,239.885895
0.94148,6,239.958014
0.868746,14,240.14873
0.0,100,241.475135
0.886385,12,241.613583
0.536268,62,242.449945
0.904382,10,242.579626
0.0,100,243.927307
0.0,100,245.299721
0.913517,9,245.42413
0.0,100,246.758391
0.0,100,248.091271
0.552683,59,248.874814
0.0,100,250.523185
0.0,100,251.838618
0.826169,19,252.105444
0.710553,34,252.551152
0.732303,31,252.958356
0.0,100,254.285912
0.754719,28,254.71754
0.877521,13,254.873683
0.0,100,256.201121
0.834514,18,256.453682
0.809728,21,256.728909
0.0,100,258.066209
0.0,100,259.407922
0.0,100,260.752372
0.886385,12,260.934656
0.801631,22,261.205652
0.842943,17,261.413953
0.95099,5,261.480949
0.0,100,262.79213
0.960596,4,262.851935
0.826169,19,263.108773
0.0,100,264.438029
0.886385,12,264.583132
0.826169,19,264.852257
0.0,100,266.189626
0.0,100,267.54216
0.834514,18,267.819403
0.895338,11,267.957887
0.95099,5,268.024337
0.0,100,269.374902
0.0,100,270.724908
0.851458,16,270.940514
0.793614,23,271.257294
0.0,100,272.606282
0.922745,8,272.698197
0.0,100,274.050946
0.0,100,275.385948
0.682555,38,275.90484
0.834514,18,276.158036
0.536268,62,276.962076
0.0,100,278.281814
0.851458,16,278.482469
0.777821,25,278.819565
0.99,1,278.826181
0.0,100,280.450382
0.801631,22,280.763662
0.0,100,282.083945
0.770043,26,282.417473
0.0,100,283.751565
0.826169,19,284.007601
0.0,100,285.356267
0.0,100,286.685228
0.675729,39,287.212967
0.0,100,288.587716
0.0,100,289.948081
0.95099,5,290.012961
0.785678,24,290.291386
0.0,100,291.62073
0.895338,11,291.794659
0.762343,27,292.134109
0.0,100,293.452985
0.611117,49,294.117095
0.0,100,295.442957
0.0,100,296.780718
0.0,100,298.104681
0.886385,12,298.246238
0.770043,26,298.587439
0.0,100,299.909364
0.668972,40,300.433595
0.0,100,301.777697
0.860058,15,301.978583
0.0,100,303.31428
0.0,100,304.664295
0.675729,39,305.192712
0.904382,10,305.322236
0.0,100,306.685772
0.558266,58,307.461305
0.809728,21,307.735971
0.0,100,309.16218
0.525596,64,310.280159
0.0,100,311.60172
0.826169,19,311.859818
0.922745,8,311.941658
0.636185,45,312.53505
0.0,100,313.858959
0.682555,38,314.376089
0.0,100,315.709533
0.785678,24,316.033778
0.470587,75,317.035359
0.0,100,318.370507
0.0,100,319.717264
0.0,100,321.037757
0.0,100,322.335676
0.0,100,323.697666
0.0,100,325.49745
0.0,100,326.907789
0.636185,45,327.502964
0.922745,8,327.586607
0.575355,55,328.310727
0.785678,24,328.637082
0.717731,33,329.091297
0.0,100,330.420316
0.793614,23,330.7166
0.689449,37,331.243288
0.434231,83,332.346858
0.611117,49,333.01336
0.762343,27,333.364229
0.922745,8,333.483701
0.0,100,334.845101
0.0,100,336.181091
0.636185,45,336.760442
0.0,100,338.084216
0.7397,30,338.476471
0.636185,45,339.225523
0.696413,36,339.887448
0.541685,61,340.727646
0.61729,48,341.384473
0.530906,63,342.235625
0.99,1,342.241758
0.0,100,343.573006
0.0,100,344.891473
0.0,100,346.203132
0.0,100,347.507699
0.0,100,348.835259
0.877521,13,348.998327
0.0,100,350.322592
0.809728,21,350.627103
0.0,100,351.948252
0.0,100,353.271512
0.826169,19,353.492833
0.0,100,354.822027
0.851458,16,355.064264
0.860058,15,355.256852
0.0,100,356.561672
0.913517,9,356.652052
0.817907,20,356.948543
0.785678,24,357.271592
0.868746,14,357.464827
0.0,100,358.850113
0.0,100,360.200627
0.547157,60,360.992381
0.47534,74,361.984334
0.0,100,363.336074
0.0,100,364.682123
0.0,100,366.00624
0.9801,2,366.017623
0.0,100,367.329922
0.0,100,368.648123
0.668972,40,369.306897
0.0,100,370.852218
0.801631,22,371.162595
0.868746,14,371.3213
0.0,100,372.646903
0.842943,17,372.894752
0.0,100,374.209013
0.913517,9,374.331351
0.922745,8,374.413836
0.904382,10,374.541256
0.0,100,375.903375
0.913517,9,376.030061
0.682555,38,376.539393
0.536268,62,377.346805
0.0,100,378.710682
0.904382,10,378.842319
0.922745,8,378.964057
0.0,100,380.322681
0.682555,38,380.817801
0.7397,30,381.246136
