#{"t_start": 1732118853.3088388, "env_id": "None"}
r,l,t
0.932065,7,2.575094
0.0,100,4.049565
0.0,100,5.577343
0.0,100,6.867653
0.0,100,8.420196
0.0,100,9.759346
0.0,100,11.129773
0.520341,65,12.134096
0.0,100,13.574414
0.0,100,14.932693
0.0,100,16.504139
0.0,100,18.019356
0.0,100,19.354439
0.0,100,20.661266
0.0,100,22.489267
0.0,100,24.000936
0.0,100,25.631543
0.0,100,27.216093
0.0,100,28.748377
0.0,100,30.282801
0.0,100,31.86265
0.0,100,33.411658
0.932065,7,33.492671
0.682555,38,34.000642
0.0,100,35.406178
0.0,100,36.720224
0.95099,5,36.783004
0.0,100,38.091091
0.0,100,39.521234
0.0,100,40.938918
0.960596,4,40.999397
0.0,100,42.501391
0.0,100,43.961999
0.0,100,45.39833
0.0,100,46.776626
0.0,100,48.172613
0.0,100,49.529175
0.0,100,50.827513
0.0,100,52.104362
0.0,100,53.430297
0.777821,25,53.760656
0.0,100,55.0719
0.504886,68,55.944077
0.366032,100,57.252447
0.0,100,58.540905
0.0,100,59.879778
0.0,100,61.227256
0.0,100,62.579785
0.0,100,64.005874
0.0,100,65.398663
0.0,100,66.736692
0.0,100,68.120939
0.0,100,69.6261
0.0,100,71.145319
0.0,100,72.630884
0.0,100,74.083608
0.0,100,75.704989
0.0,100,77.299824
0.747172,29,77.828292
0.0,100,79.387335
0.0,100,80.862838
0.0,100,82.385611
0.0,100,84.054286
0.0,100,85.533951
0.421334,86,86.670428
0.970299,3,86.722196
0.0,100,88.16343
0.0,100,89.579566
0.0,100,90.888951
0.0,100,92.332759
0.0,100,93.698569
0.0,100,95.166828
0.0,100,96.676126
0.484991,72,97.929318
0.0,100,99.538231
0.0,100,101.084024
0.0,100,102.455822
0.0,100,103.988521
0.0,100,105.478554
0.0,100,106.982331
0.0,100,108.416645
0.392711,93,109.6337
0.0,100,111.008409
0.470587,75,112.18356
0.0,100,113.544937
0.587037,53,114.27143
0.0,100,115.859284
0.0,100,117.457429
0.0,100,118.793931
0.732303,31,119.229985
0.0,100,120.714163
0.0,100,122.106619
0.0,100,123.510559
0.682555,38,123.983259
0.0,100,125.461942
0.682555,38,126.129655
0.0,100,127.549607
0.434231,83,128.747623
0.0,100,130.3774
0.9801,2,130.435754
0.0,100,131.979403
0.0,100,133.4244
0.0,100,134.815042
0.682555,38,135.292355
0.0,100,136.603328
0.689449,37,137.110333
0.785678,24,137.480813
0.0,100,138.867298
0.0,100,140.467589
0.0,100,141.863492
0.465881,76,143.020774
0.0,100,144.417413
0.0,100,145.79131
0.0,100,147.138475
0.0,100,148.613511
0.762343,27,149.014938
0.0,100,150.586504
0.0,100,151.956612
0.0,100,153.300786
0.0,100,154.74025
0.0,100,156.050476
0.494839,70,157.000495
0.0,100,158.431752
0.515137,66,159.287009
0.0,100,160.604506
0.0,100,162.093733
0.0,100,163.710867
0.0,100,165.209627
0.0,100,166.770272
0.0,100,168.256459
0.0,100,169.775162
0.0,100,171.189366
0.0,100,172.676291
0.0,100,174.025353
0.0,100,175.350175
0.72498,32,175.788755
0.94148,6,175.86018
0.642612,44,176.447477
0.0,100,177.872928
0.0,100,179.512458
0.0,100,181.036245
0.0,100,182.33443
0.0,100,183.854092
0.0,100,185.470656
0.0,100,186.8079
0.0,100,188.223222
0.465881,76,189.306312
0.0,100,190.912291
0.0,100,192.486015
0.61729,48,193.35057
0.0,100,194.81071
0.0,100,196.170908
0.817907,20,196.422309
0.0,100,197.72046
0.99,1,197.726932
0.72498,32,198.138085
0.0,100,199.698618
0.0,100,201.033607
0.536268,62,201.86827
0.960596,4,201.891227
0.465881,76,202.894569
0.0,100,204.181726
0.696413,36,204.621822
0.0,100,205.894292
0.0,100,207.156588
0.0,100,208.49698
0.421334,86,209.599422
0.0,100,210.890804
0.636185,45,211.486888
0.0,100,212.736421
0.834514,18,212.980891
0.0,100,214.306677
0.461222,77,215.279707
0.0,100,216.565776
0.0,100,217.844035
0.0,100,219.127687
0.0,100,220.422885
0.0,100,221.734022
0.0,100,223.033524
0.99,1,223.039519
0.801631,22,223.339834
0.0,100,224.622828
0.0,100,225.915583
0.0,100,227.195583
0.0,100,228.488433
0.575355,55,229.401423
0.0,100,230.792533
0.429889,84,231.91325
0.0,100,233.202589
0.0,100,234.530824
0.0,100,235.8313
0.0,100,237.124499
0.0,100,238.428693
0.0,100,239.726339
0.417121,87,240.864783
0.0,100,242.147868
0.0,100,243.426087
0.886385,12,243.563898
0.0,100,244.916209
0.0,100,246.267246
0.0,100,247.561872
0.0,100,249.03967
0.558266,58,250.086608
0.0,100,251.628565
0.499837,69,252.68728
0.396678,92,254.092675
0.0,100,255.821948
0.0,100,257.308503
0.0,100,258.793826
0.0,100,260.447928
0.0,100,261.852638
0.0,100,263.240759
0.0,100,264.622054
0.396678,92,265.915852
0.0,100,267.361513
0.0,100,268.942454
0.960596,4,269.00934
0.0,100,270.531295
0.636185,45,271.154638
0.0,100,272.470657
0.0,100,273.799776
0.0,100,275.261252
0.0,100,276.878894
0.0,100,278.334033
0.0,100,279.691723
0.0,100,281.144542
0.0,100,282.631975
0.0,100,283.95743
0.0,100,285.406469
0.9801,2,285.455384
0.0,100,286.824665
0.0,100,288.404472
0.0,100,290.076246
0.443048,81,291.260686
0.598956,51,292.297665
0.0,100,293.775549
0.0,100,295.299417
0.598956,51,296.060836
0.0,100,297.729604
0.0,100,299.169764
0.520341,65,300.074167
0.747172,29,300.546425
0.569601,56,301.385608
0.504886,68,302.481461
0.0,100,304.05771
0.0,100,305.454957
0.0,100,306.813478
0.0,100,308.125455
0.0,100,309.521857
0.0,100,310.852617
0.438618,82,311.962182
0.541685,61,312.76987
0.0,100,314.134675
0.0,100,315.528281
0.0,100,316.978832
0.443048,81,318.20249
0.0,100,319.721468
0.480141,73,320.779183
0.0,100,322.417217
0.494839,70,323.848491
0.400685,91,325.245996
0.0,100,327.023758
0.0,100,328.511621
0.0,100,329.827352
0.0,100,331.151287
0.0,100,332.439766
0.520341,65,333.298068
0.0,100,334.588419
0.785678,24,334.909874
0.895338,11,335.043189
0.0,100,336.34115
0.0,100,337.661022
0.0,100,338.950499
0.381047,96,340.222805
0.0,100,341.612555
0.0,100,342.922977
0.0,100,344.214094
0.970299,3,344.230946
0.0,100,345.560237
0.0,100,346.843873
0.0,100,348.134044
0.0,100,349.670096
0.366032,100,350.978908
0.0,100,352.269851
0.536268,62,353.118265
0.0,100,354.410955
0.851458,16,354.607531
0.0,100,355.917468
0.0,100,357.224249
0.0,100,358.498679
0.0,100,359.815452
0.465881,76,360.806198
0.0,100,362.118857
0.0,100,363.444676
0.499837,69,364.410765
0.710553,34,364.871603
0.417121,87,366.018032
0.72498,32,366.421001
0.377237,97,367.720582
0.404732,90,368.885199
0.400685,91,370.071239
0.0,100,371.361406
0.842943,17,371.570893
0.922745,8,371.689646
0.525596,64,372.570001
0.429889,84,373.661982
0.0,100,374.964842
0.494839,70,375.877342
0.0,100,377.162854
0.0,100,378.453645
0.0,100,380.014384
0.587037,53,380.685264
0.575355,55,381.424692
0.0,100,382.751147
0.0,100,384.033604
0.970299,3,384.091355
0.434231,83,385.135749
0.396678,92,386.380391
0.0,100,387.662003
0.785678,24,388.016768
0.0,100,389.32851
0.895338,11,389.467655
0.0,100,390.804874
0.851458,16,391.00525
0.0,100,392.322035
0.0,100,393.612318
0.434231,83,394.737653
0.94148,6,394.808985
0.598956,51,395.474745
0.0,100,396.780544
0.0,100,398.12256
0.598956,51,398.781323
0.0,100,400.13582
0.817907,20,400.393613
0.0,100,401.672415
0.0,100,402.947953
0.710553,34,403.390778
0.826169,19,403.640203
0.0,100,404.930153
0.649103,43,405.472501
0.509986,67,406.35727
0.817907,20,406.620179
0.0,100,407.905405
0.509986,67,408.735838
0.447523,80,410.022192
0.404732,90,411.209209
0.0,100,412.496184
0.592966,52,413.186109
0.642612,44,413.721013
0.0,100,415.047451
0.0,100,416.404919
0.0,100,417.721368
0.960596,4,417.780042
0.7397,30,418.19889
0.785678,24,418.524344
0.747172,29,418.953489
0.0,100,420.277685
0.0,100,421.580348
0.536268,62,422.381538
0.0,100,423.667209
0.0,100,424.970144
0.860058,15,425.165443
0.636185,45,425.751206
0.0,100,427.048545
0.0,100,428.340114
0.0,100,429.646485
0.886385,12,429.819204
0.0,100,431.19288
0.913517,9,431.280552
0.0,100,432.576987
0.0,100,433.850991
0.717731,33,434.30609
0.0,100,435.624806
0.0,100,436.913292
0.0,100,438.191915
0.0,100,439.661659
0.0,100,441.019622
0.0,100,442.318702
0.0,100,443.621019
0.0,100,444.927557
0.0,100,446.229515
0.851458,16,446.427193
0.581166,54,447.138334
0.0,100,448.442038
0.0,100,449.780019
0.0,100,451.081048
0.0,100,452.385621
0.470587,75,453.348501
0.0,100,454.633979
0.41295,88,455.784117
0.0,100,457.076546
0.509986,67,457.919648
0.0,100,459.232194
0.0,100,460.528352
0.817907,20,460.784677
0.0,100,462.089516
0.649103,43,462.668589
0.0,100,463.95923
0.421334,86,465.056979
0.0,100,466.405737
0.0,100,467.716655
0.770043,26,468.040526
0.99,1,468.047187
0.0,100,469.520098
0.0,100,470.942198
0.0,100,472.236712
0.689449,37,472.742636
0.438618,82,473.792289
0.851458,16,473.987665
0.0,100,475.301523
0.0,100,476.589312
0.0,100,477.900562
0.0,100,479.261526
0.913517,9,479.382438
0.598956,51,480.027924
0.0,100,481.312083
0.0,100,482.588137
0.0,100,483.947045
0.817907,20,484.22674
0.877521,13,484.404502
0.0,100,485.716273
0.0,100,487.002415
0.520341,65,487.836824
0.0,100,489.123286
0.0,100,490.420786
0.61729,48,491.045157
0.404732,90,492.234133
0.0,100,493.526455
0.99,1,493.566866
0.0,100,494.879823
0.0,100,496.186096
0.0,100,497.511846
0.541685,61,498.287704
0.541685,61,499.062596
0.817907,20,499.436713
0.0,100,500.922566
0.611117,49,501.575741
0.0,100,502.86463
0.480141,73,503.815198
0.0,100,505.159923
0.47534,74,506.11291
0.494839,70,506.995621
0.785678,24,507.317884
0.0,100,508.594892
0.0,100,509.873091
0.0,100,511.164798
0.0,100,512.448034
0.0,100,513.736523
0.72498,32,514.139655
0.0,100,515.443996
0.922745,8,515.563956
0.0,100,516.894786
0.598956,51,517.597291
0.877521,13,517.787678
0.0,100,519.09756
0.99,1,519.1037
0.0,100,520.420699
0.0,100,521.725503
0.0,100,523.028172
0.801631,22,523.305489
0.762343,27,523.691712
0.381047,96,524.943475
0.581166,54,525.65179
0.0,100,526.985357
0.509986,67,527.8399
0.0,100,529.133161
0.0,100,530.812509
0.504886,68,531.714884
0.388784,94,532.940827
0.429889,84,534.010428
0.61729,48,534.693779
0.904382,10,534.821861
0.417121,87,535.9618
0.809728,21,536.260821
0.0,100,537.57196
0.0,100,538.951412
0.587037,53,539.620837
0.623525,47,540.268614
0.95099,5,540.331978
0.777821,25,540.654656
0.0,100,541.951873
0.0,100,543.268636
0.0,100,544.59972
0.904382,10,544.728649
0.0,100,546.017421
0.0,100,547.291432
0.0,100,548.575786
0.0,100,549.883836
0.801631,22,550.170954
0.0,100,551.4894
