#{"t_start": 1732122133.757499, "env_id": "None"}
r,l,t
0.0,100,4.542122
0.461222,77,5.791354
0.558266,58,6.743261
0.0,100,8.59277
0.717731,33,9.043149
0.0,100,10.43132
0.662282,41,11.051291
0.587037,53,11.871626
0.0,100,13.342108
0.0,100,14.857933
0.0,100,16.5518
0.0,100,18.275598
0.0,100,19.883
0.0,100,21.329735
0.747172,29,21.889437
0.0,100,23.488073
0.0,100,24.885765
0.895338,11,25.021327
0.0,100,26.345792
0.895338,11,26.494367
0.0,100,27.87569
0.0,100,29.281856
0.895338,11,29.42034
0.0,100,31.002628
0.842943,17,31.264105
0.94148,6,31.340603
0.0,100,32.869238
0.0,100,34.294971
0.0,100,35.756479
0.886385,12,35.915477
0.0,100,37.488879
0.762343,27,37.89248
0.696413,36,38.416229
0.960596,4,38.484519
0.777821,25,38.870908
0.703448,35,39.383386
0.809728,21,39.676219
0.494839,70,40.813001
0.0,100,42.22731
0.703448,35,42.723743
0.668972,40,43.266265
0.0,100,44.613623
0.9801,2,44.625866
0.860058,15,44.836507
0.0,100,46.213964
0.913517,9,46.34428
0.0,100,48.005893
0.605006,50,48.678168
0.842943,17,48.886808
0.0,100,50.212445
0.970299,3,50.266658
0.0,100,51.652199
0.801631,22,51.938709
0.558266,58,52.745293
0.851458,16,52.948751
0.0,100,54.330645
0.0,100,55.714394
0.747172,29,56.151047
0.0,100,57.547029
0.592966,52,58.241544
0.95099,5,58.306679
0.932065,7,58.418841
0.0,100,59.801808
0.0,100,61.174438
0.605006,50,61.882858
0.785678,24,62.2253
0.0,100,63.604279
0.95099,5,63.676692
0.895338,11,63.812959
0.0,100,65.171608
0.0,100,66.542342
0.710553,34,67.03635
0.747172,29,67.395651
0.0,100,68.842221
0.851458,16,69.090661
0.61729,48,69.719096
0.904382,10,69.866191
0.868746,14,70.05891
0.0,100,71.412963
0.0,100,72.802435
0.675729,39,73.332533
0.0,100,74.686517
0.770043,26,75.028723
0.569601,56,75.784066
0.732303,31,76.219064
0.95099,5,76.284208
0.793614,23,76.608103
0.525596,64,77.715873
0.0,100,79.075265
0.932065,7,79.155272
0.598956,51,79.824561
0.0,100,81.184015
0.762343,27,81.574474
0.860058,15,81.789208
0.826169,19,82.056537
0.0,100,83.438112
0.960596,4,83.46323
0.682555,38,83.988472
0.0,100,85.380917
0.0,100,86.923363
0.0,100,88.588705
0.826169,19,88.997245
0.0,100,90.471594
0.94148,6,90.552541
0.793614,23,90.888967
0.877521,13,91.049074
0.770043,26,91.396045
0.689449,37,91.946321
0.913517,9,92.0906
0.913517,9,92.183254
0.747172,29,92.709347
0.0,100,94.392724
0.932065,7,94.54148
0.0,100,95.979473
0.0,100,97.361109
0.747172,29,97.728958
0.922745,8,97.850936
0.499837,69,98.800651
0.668972,40,99.323331
0.922745,8,99.407654
0.0,100,100.717947
0.94148,6,100.823404
0.605006,50,101.47689
0.868746,14,101.637163
0.72498,32,102.074181
0.48989,71,102.999079
0.0,100,104.30373
0.0,100,105.700064
0.0,100,107.035548
0.717731,33,107.694768
0.0,100,109.058435
0.662282,41,109.609237
0.0,100,110.89883
0.0,100,112.229943
0.777821,25,112.559027
0.793614,23,112.847525
0.0,100,114.17971
0.649103,43,114.778924
0.0,100,116.09934
0.0,100,117.413357
0.0,100,118.739069
0.0,100,120.064304
0.0,100,121.395906
0.0,100,122.769438
0.970299,3,122.823591
0.860058,15,123.029558
0.0,100,124.361584
0.0,100,125.696342
0.94148,6,125.767071
0.904382,10,125.897786
0.0,100,127.238776
0.447523,80,128.312005
0.0,100,129.659643
0.0,100,131.002806
0.0,100,132.325058
0.629824,46,132.916342
0.877521,13,133.096501
0.877521,13,133.239621
0.0,100,134.530359
0.851458,16,134.738846
0.95099,5,134.808546
0.851458,16,135.051651
0.785678,24,135.335975
0.605006,50,136.006706
0.703448,35,136.466924
0.0,100,138.045603
0.868746,14,138.263864
0.801631,22,138.577945
0.0,100,139.868581
0.636185,45,140.456736
0.0,100,141.777706
0.0,100,143.070305
0.868746,14,143.227331
0.696413,36,143.739037
0.0,100,145.077456
0.0,100,146.430296
0.642612,44,147.018589
0.0,100,148.30951
0.0,100,149.615107
0.826169,19,149.874806
0.785678,24,150.187834
0.668972,40,150.70288
0.94148,6,150.774755
0.0,100,152.174403
0.417121,87,153.369786
0.785678,24,153.661291
0.0,100,155.010815
0.904382,10,155.146576
0.0,100,156.503766
0.842943,17,156.759367
0.0,100,158.096735
0.826169,19,158.355356
0.547157,60,159.153686
0.877521,13,159.301261
0.94148,6,159.37134
0.710553,34,159.82447
0.0,100,161.157131
0.913517,9,161.282999
0.662282,41,161.832785
0.0,100,163.192203
0.809728,21,163.458871
0.785678,24,163.783996
0.970299,3,163.835945
0.0,100,165.181955
0.801631,22,165.463686
0.932065,7,165.582093
0.0,100,166.906627
0.0,100,168.476786
0.94148,6,168.54813
0.95099,5,168.641246
0.895338,11,168.791918
0.932065,7,168.8678
0.649103,43,169.464182
0.970299,3,169.518382
0.842943,17,169.728293
0.703448,35,170.208874
0.0,100,171.539524
0.0,100,172.869397
0.649103,43,173.441924
0.0,100,174.743604
0.877521,13,174.888865
0.0,100,176.207823
0.0,100,177.526676
0.655659,42,178.09807
0.970299,3,178.11611
0.0,100,179.440404
0.770043,26,179.774737
0.842943,17,180.025531
0.0,100,181.367141
0.0,100,182.691364
0.605006,50,183.348044
0.461222,77,184.334437
0.452044,79,185.386711
0.747172,29,185.765404
0.7397,30,186.152954
0.904382,10,186.321204
0.0,100,187.607417
0.95099,5,187.671454
0.61729,48,188.263553
0.72498,32,188.695011
0.717731,33,189.092743
0.960596,4,189.154929
0.0,100,190.449114
0.392711,93,191.679064
0.886385,12,191.821113
0.851458,16,192.01722
0.710553,34,192.47126
0.461222,77,193.516107
0.72498,32,193.932801
0.747172,29,194.322572
0.913517,9,194.457344
0.913517,9,194.548192
0.655659,42,195.125052
0.970299,3,195.14413
0.770043,26,195.522578
0.762343,27,195.876889
0.94148,6,195.949156
0.94148,6,196.019691
0.95099,5,196.085951
0.94148,6,196.19341
0.932065,7,196.273772
0.509986,67,197.29381
0.629824,46,198.127505
0.754719,28,198.475484
0.826169,19,198.740092
0.95099,5,198.80553
0.932065,7,198.882371
0.826169,19,199.136275
0.970299,3,199.189449
0.922745,8,199.274126
0.480141,73,200.251062
0.826169,19,200.518986
0.525596,64,201.3903
0.932065,7,201.468421
0.860058,15,201.672778
0.860058,15,201.864347
0.860058,15,202.062038
0.649103,43,202.628634
0.877521,13,202.78377
0.860058,15,202.970221
0.842943,17,203.208352
0.834514,18,203.425109
0.689449,37,203.938162
0.970299,3,203.957924
0.886385,12,204.139537
0.754719,28,204.491845
0.770043,26,204.839121
0.895338,11,205.014247
0.886385,12,205.156865
0.0,100,206.558261
0.400685,91,207.812228
0.817907,20,208.079826
0.960596,4,208.143283
0.770043,26,208.480099
0.817907,20,208.751204
0.932065,7,208.865057
0.94148,6,208.935124
0.809728,21,209.201348
0.868746,14,209.391159
0.886385,12,209.53634
0.970299,3,209.590034
0.895338,11,209.72867
0.809728,21,209.992478
0.809728,21,210.265867
0.886385,12,210.439521
0.465881,76,211.432313
0.842943,17,211.652309
0.793614,23,211.972948
0.809728,21,212.252604
0.662282,41,212.806962
0.895338,11,212.983415
0.932065,7,213.060703
0.904382,10,213.189689
0.9801,2,213.201287
0.48989,71,214.16732
0.629824,46,214.77444
0.886385,12,214.915411
0.762343,27,215.295752
0.834514,18,215.520261
0.904382,10,215.653765
0.913517,9,215.789008
0.868746,14,215.983682
0.732303,31,216.393196
0.922745,8,216.514434
0.809728,21,216.801926
0.960596,4,216.859955
0.785678,24,217.147076
0.623525,47,217.786473
0.655659,42,218.32567
0.868746,14,218.518997
0.95099,5,218.5847
0.655659,42,219.137683
0.675729,39,219.669436
0.655659,42,220.262142
0.886385,12,220.407198
0.569601,56,221.154416
0.801631,22,221.471563
0.826169,19,221.705195
0.7397,30,222.113042
0.826169,19,222.374292
0.817907,20,222.639306
0.558266,58,223.449839
0.703448,35,223.923878
0.0,100,225.283666
0.932065,7,225.360148
0.7397,30,225.765334
0.817907,20,226.026034
0.747172,29,226.413389
0.860058,15,226.608651
0.592966,52,227.394712
0.904382,10,227.627069
0.9801,2,227.695702
0.770043,26,228.136699
0.842943,17,228.347087
0.95099,5,228.413706
0.817907,20,228.685951
0.817907,20,228.956382
0.801631,22,229.283658
0.629824,46,229.897556
0.99,1,229.904804
0.801631,22,230.219173
0.886385,12,230.364925
0.895338,11,230.509496
0.801631,22,230.828294
0.94148,6,230.901774
0.0,100,232.248665
0.886385,12,232.391284
0.717731,33,232.854869
0.785678,24,233.180409
0.99,1,233.187104
0.95099,5,233.256095
0.809728,21,233.520233
0.99,1,233.526584
0.717731,33,233.967803
0.970299,3,233.987246
0.868746,14,234.173115
0.913517,9,234.297834
0.9801,2,234.309985
0.860058,15,234.508502
0.9801,2,234.55829
0.703448,35,235.027942
0.809728,21,235.301049
0.970299,3,235.355125
0.94148,6,235.423993
0.960596,4,235.482657
0.960596,4,235.508078
0.754719,28,235.891337
0.851458,16,236.142599
0.717731,33,236.599901
0.886385,12,236.787075
0.904382,10,236.916475
0.94148,6,236.989487
0.9801,2,237.036678
0.72498,32,237.446208
0.703448,35,237.906831
0.809728,21,238.183678
0.793614,23,238.496899
0.785678,24,238.829625
0.834514,18,239.049746
0.851458,16,239.298741
0.793614,23,239.573332
0.868746,14,239.757951
0.922745,8,239.875083
0.809728,21,240.148212
0.860058,15,240.338158
0.777821,25,240.659975
0.851458,16,240.858185
0.860058,15,241.059306
0.826169,19,241.316929
0.877521,13,241.465077
0.99,1,241.504333
0.932065,7,241.583478
0.886385,12,241.734712
0.842943,17,241.976972
0.655659,42,242.523682
0.696413,36,242.999213
0.851458,16,243.245576
0.860058,15,243.441084
0.777821,25,243.767807
0.868746,14,243.929901
0.611117,49,244.583918
0.826169,19,244.835473
0.860058,15,245.030715
0.809728,21,245.300888
0.860058,15,245.492054
0.817907,20,245.745294
0.717731,33,246.200591
0.834514,18,246.410853
0.970299,3,246.466676
0.770043,26,246.808193
0.655659,42,247.385377
0.94148,6,247.457963
0.754719,28,247.829257
0.754719,28,248.205439
0.94148,6,248.27372
0.895338,11,248.408292
0.675729,39,248.923569
0.9801,2,248.972077
0.777821,25,249.304674
0.904382,10,249.435247
0.834514,18,249.646415
0.922745,8,249.775322
0.932065,7,249.892365
0.689449,37,250.412167
0.770043,26,250.750082
0.895338,11,250.886672
0.970299,3,250.939019
0.913517,9,251.030005
0.922745,8,251.157216
0.801631,22,251.434963
