#{"t_start": 1732115540.8343718, "env_id": "None"}
r,l,t
0.932065,7,3.564695
0.0,100,4.914598
0.0,100,6.376175
0.0,100,7.783832
0.0,100,9.308085
0.0,100,10.861957
0.0,100,12.317527
0.703448,35,12.85068
0.842943,17,13.061953
0.970299,3,13.123286
0.913517,9,13.27139
0.0,100,14.677942
0.0,100,16.079578
0.0,100,17.529745
0.886385,12,17.729879
0.662282,41,18.456796
0.0,100,19.950533
0.809728,21,20.21398
0.754719,28,20.602049
0.7397,30,20.989976
0.834514,18,21.249512
0.696413,36,21.869498
0.785678,24,22.228231
0.895338,11,22.361353
0.0,100,23.947555
0.877521,13,24.088892
0.834514,18,24.38621
0.0,100,26.032231
0.655659,42,26.643883
0.0,100,28.228925
0.99,1,28.268721
0.922745,8,28.351301
0.95099,5,28.415087
0.99,1,28.421126
0.860058,15,28.608902
0.0,100,30.133251
0.826169,19,30.391083
0.860058,15,30.603567
0.970299,3,30.655432
0.0,100,32.096101
0.703448,35,32.549706
0.895338,11,32.686085
0.536268,62,33.488911
0.629824,46,34.118021
0.7397,30,34.51858
0.762343,27,34.864062
0.785678,24,35.183037
0.0,100,36.502836
0.0,100,37.809916
0.842943,17,38.019167
0.569601,56,38.745127
0.689449,37,39.248258
0.777821,25,39.571085
0.801631,22,39.886145
0.0,100,41.248799
0.509986,67,42.13382
0.0,100,43.421723
0.0,100,44.750888
0.675729,39,45.227764
0.0,100,46.558988
0.877521,13,46.73954
0.826169,19,46.996032
0.0,100,48.300075
0.72498,32,48.693772
0.0,100,49.966132
0.0,100,51.262475
0.851458,16,51.461526
0.689449,37,51.964907
0.834514,18,52.181508
0.0,100,53.457081
0.649103,43,54.013478
0.48989,71,54.926046
0.895338,11,55.061748
0.801631,22,55.37412
0.598956,51,56.042858
0.0,100,57.388709
0.0,100,58.693281
0.0,100,59.985191
0.525596,64,60.821289
0.747172,29,61.202886
0.434231,83,62.282913
0.0,100,63.584908
0.0,100,64.876627
0.99,1,64.882976
0.682555,38,65.376718
0.95099,5,65.440037
0.970299,3,65.497538
0.0,100,66.820388
0.0,100,68.127692
0.717731,33,68.5432
0.960596,4,68.603184
0.0,100,69.914272
0.0,100,71.257618
0.558266,58,72.0375
0.388784,94,73.261763
0.785678,24,73.572187
0.636185,45,74.156365
0.689449,37,74.650312
0.703448,35,75.100697
0.400685,91,76.257555
0.0,100,77.528456
0.696413,36,77.984461
0.95099,5,78.047061
0.793614,23,78.36099
0.649103,43,78.895579
0.0,100,80.156047
0.99,1,80.162184
0.0,100,81.459707
0.675729,39,81.971767
0.569601,56,82.707838
0.904382,10,82.839568
0.0,100,84.146048
0.520341,65,85.001347
0.0,100,86.274425
0.0,100,87.558988
0.0,100,88.849321
0.747172,29,89.234257
0.0,100,90.578906
0.710553,34,91.019616
0.0,100,92.293631
0.0,100,93.55935
0.655659,42,94.08673
0.842943,17,94.420227
0.886385,12,94.637775
0.0,100,95.949029
0.913517,9,96.07078
0.40882,89,97.241283
0.7397,30,97.630456
0.0,100,98.942336
0.932065,7,99.022864
0.842943,17,99.271678
0.960596,4,99.295987
0.0,100,100.59145
0.636185,45,101.158216
0.0,100,102.447676
0.0,100,103.727325
0.480141,73,104.679828
0.581166,54,105.385688
0.668972,40,105.902934
0.525596,64,106.748072
0.860058,15,106.949584
0.42559,85,108.094332
0.0,100,109.41733
0.970299,3,109.435277
0.886385,12,109.618932
0.877521,13,109.767535
0.970299,3,109.819406
0.826169,19,110.07436
0.770043,26,110.408118
0.860058,15,110.615697
0.0,100,111.963965
0.0,100,113.26974
0.770043,26,113.596781
0.747172,29,113.970577
0.710553,34,114.411172
0.809728,21,114.676317
0.581166,54,115.366723
0.0,100,116.653459
0.0,100,117.942767
0.817907,20,118.19993
0.0,100,119.476048
0.0,100,120.767581
0.381047,96,122.008007
0.960596,4,122.067477
0.0,100,123.357316
0.675729,39,123.837255
0.0,100,125.162719
0.0,100,126.452108
0.801631,22,126.767783
0.793614,23,127.05329
0.0,100,128.341611
0.0,100,129.634328
0.809728,21,129.92737
0.703448,35,130.377507
0.913517,9,130.466348
0.0,100,131.763444
0.515137,66,132.643279
0.913517,9,132.731095
0.0,100,134.045938
0.72498,32,134.483903
0.793614,23,134.751909
0.0,100,136.067271
0.0,100,137.36491
0.0,100,138.669789
0.895338,11,138.846299
0.834514,18,139.065543
0.809728,21,139.332548
0.0,100,140.672437
0.868746,14,140.865518
0.809728,21,141.125858
0.61729,48,141.752359
0.381047,96,142.976604
0.0,100,144.269813
0.0,100,145.578544
0.0,100,146.872359
0.904382,10,147.006218
0.834514,18,147.253401
0.696413,36,147.714147
0.0,100,148.998853
0.970299,3,149.053713
0.860058,15,149.252488
0.777821,25,149.571729
0.851458,16,149.766227
0.434231,83,150.809577
0.0,100,152.107334
0.801631,22,152.437228
0.366032,100,153.715425
0.0,100,154.993402
0.0,100,156.279885
0.0,100,157.57638
0.785678,24,157.886103
0.0,100,159.223564
0.717731,33,159.636445
0.785678,24,159.948094
0.762343,27,160.281512
0.605006,50,160.942687
0.0,100,162.243754
0.642612,44,162.812923
0.0,100,164.102247
0.0,100,165.397558
0.598956,51,166.063516
0.0,100,167.355092
0.895338,11,167.524659
0.817907,20,167.788376
0.7397,30,168.172473
0.0,100,169.460688
0.95099,5,169.527341
0.793614,23,169.80641
0.913517,9,169.937531
0.703448,35,170.379692
0.0,100,171.672636
0.675729,39,172.185371
0.809728,21,172.44981
0.754719,28,172.816111
0.0,100,174.108643
0.895338,11,174.244067
0.717731,33,174.653229
0.649103,43,175.223052
0.922745,8,175.344079
0.860058,15,175.545774
0.689449,37,176.088414
0.7397,30,176.480984
0.886385,12,176.625926
0.817907,20,176.880425
0.770043,26,177.242446
0.860058,15,177.432723
0.94148,6,177.503501
0.0,100,178.799736
0.922745,8,178.882098
0.611117,49,179.530564
0.762343,27,179.905772
0.932065,7,179.983744
0.0,100,181.288302
0.960596,4,181.345243
0.655659,42,181.893657
0.0,100,183.192947
0.581166,54,183.914187
0.0,100,185.199521
0.0,100,186.502781
0.913517,9,186.633642
0.886385,12,186.775564
0.817907,20,187.03597
0.0,100,188.326931
0.0,100,189.643945
0.826169,19,189.897777
0.851458,16,190.09994
0.809728,21,190.358507
0.809728,21,190.658014
0.9801,2,190.669346
0.494839,70,191.585721
0.809728,21,191.851396
0.662282,41,192.377513
0.801631,22,192.682001
0.895338,11,192.819407
0.0,100,194.142425
0.0,100,195.431796
0.842943,17,195.650477
0.72498,32,196.100067
0.696413,36,196.556851
0.886385,12,196.700959
0.662282,41,197.251072
0.682555,38,197.723611
0.793614,23,198.04178
0.886385,12,198.179828
0.72498,32,198.611244
0.696413,36,199.084495
0.0,100,200.404729
0.662282,41,200.93914
0.94148,6,201.009964
0.99,1,201.015929
0.0,100,202.339308
0.0,100,203.620287
0.0,100,204.917502
0.0,100,206.251553
0.0,100,207.570206
0.703448,35,208.036218
0.605006,50,208.696892
0.592966,52,209.401702
0.886385,12,209.541652
0.0,100,210.909153
0.932065,7,211.021303
0.696413,36,211.481801
0.0,100,212.82883
0.9801,2,212.840796
0.0,100,214.141638
0.0,100,215.624516
0.0,100,216.940071
0.922745,8,217.060152
0.0,100,218.354682
0.45661,78,219.342728
0.710553,34,219.791707
0.0,100,221.12734
0.762343,27,221.50238
0.636185,45,222.116288
0.717731,33,222.540995
0.0,100,223.856613
0.649103,43,224.437684
0.592966,52,225.091003
0.0,100,226.371166
0.0,100,227.662174
0.99,1,227.669507
0.0,100,229.029612
0.0,100,230.349688
0.868746,14,230.558042
0.0,100,231.882725
0.0,100,233.163802
0.785678,24,233.47222
0.0,100,234.76711
0.710553,34,235.214861
0.0,100,236.519534
0.9801,2,236.533766
0.0,100,237.844845
0.842943,17,238.076746
0.0,100,239.364307
0.826169,19,239.58603
0.0,100,240.926775
0.842943,17,241.168506
0.868746,14,241.359032
0.0,100,242.703221
0.675729,39,243.214474
0.0,100,244.504116
0.0,100,245.856019
0.94148,6,245.958964
0.710553,34,246.365737
0.36973,99,247.643613
0.868746,14,247.828508
0.0,100,249.117769
0.826169,19,249.364022
0.960596,4,249.424304
0.0,100,250.70189
0.42559,85,251.781037
0.960596,4,251.804145
0.470587,75,252.774249
0.0,100,254.057554
0.868746,14,254.240363
0.826169,19,254.503664
0.801631,22,254.77291
0.0,100,256.084284
0.932065,7,256.190381
0.932065,7,256.265081
0.754719,28,256.65376
0.851458,16,256.856226
0.0,100,258.134781
0.94148,6,258.201971
0.922745,8,258.318407
0.960596,4,258.381575
0.0,100,259.676283
0.0,100,260.981841
0.904382,10,261.134485
0.932065,7,261.208888
0.868746,14,261.396585
0.392711,93,262.598672
0.668972,40,263.12417
0.0,100,264.445992
0.886385,12,264.622166
0.649103,43,265.156021
0.99,1,265.19935
0.94148,6,265.267742
0.642612,44,265.855208
0.960596,4,265.878352
0.536268,62,266.702813
0.563905,57,267.431722
0.696413,36,267.890512
0.834514,18,268.143108
0.762343,27,268.477388
0.868746,14,268.666703
0.94148,6,268.732226
0.636185,45,269.30999
0.747172,29,269.722055
0.868746,14,269.909961
0.960596,4,269.966264
0.826169,19,270.220072
0.547157,60,271.005261
0.913517,9,271.094575
0.932065,7,271.201856
0.826169,19,271.449398
0.649103,43,271.984444
0.895338,11,272.124161
0.515137,66,272.997603
0.662282,41,273.524544
0.94148,6,273.594035
0.932065,7,273.671483
0.904382,10,273.801101
0.834514,18,274.049182
0.696413,36,274.499617
0.605006,50,275.153831
0.834514,18,275.400002
0.793614,23,275.681124
0.895338,11,275.84179
0.629824,46,276.431808
0.801631,22,276.721736
0.793614,23,277.030887
0.834514,18,277.24799
0.95099,5,277.312111
0.452044,79,278.333395
0.970299,3,278.386192
0.95099,5,278.450349
0.913517,9,278.576802
0.851458,16,278.778214
0.877521,13,278.922473
0.94148,6,279.025456
0.629824,46,279.607408
0.682555,38,280.082958
0.9801,2,280.131272
0.623525,47,280.732735
0.904382,10,280.862644
0.932065,7,280.974481
0.785678,24,281.275986
0.960596,4,281.335637
0.970299,3,281.387623
0.99,1,281.394095
0.842943,17,281.60533
0.860058,15,281.800138
0.826169,19,282.050176
0.886385,12,282.225176
0.611117,49,282.837698
0.793614,23,283.157854
0.932065,7,283.233762
0.868746,14,283.420602
0.587037,53,284.109092
0.809728,21,284.375873
0.932065,7,284.452744
0.913517,9,284.574496
0.770043,26,284.901959
0.913517,9,285.02442
0.826169,19,285.275576
0.877521,13,285.453725
0.598956,51,286.102495
0.732303,31,286.542629
0.689449,37,287.012283
0.94148,6,287.118868
0.47534,74,288.067173
0.860058,15,288.258183
0.913517,9,288.387138
0.9801,2,288.432209
0.817907,20,288.683834
0.932065,7,288.760531
0.842943,17,288.976939
0.696413,36,289.462039
0.9801,2,289.474309
0.895338,11,289.613679
0.960596,4,289.673913
0.762343,27,289.999273
0.710553,34,290.436194
0.868746,14,290.629251
0.913517,9,290.753137
0.922745,8,290.832558
0.99,1,290.879735
0.886385,12,291.027028
0.904382,10,291.157999
0.95099,5,291.22307
0.732303,31,291.62305
0.817907,20,291.882272
0.960596,4,291.939158
0.662282,41,292.464618
0.61729,48,293.106987
0.94148,6,293.178672
0.922745,8,293.298562
0.99,1,293.306076
0.95099,5,293.36953
0.94148,6,293.436689
0.877521,13,293.622775
0.851458,16,293.820651
0.960596,4,293.876706
0.72498,32,294.289345
0.877521,13,294.4693
0.94148,6,294.537149
0.834514,18,294.742066
0.868746,14,294.933977
