#{"t_start": 1732115540.266727, "env_id": "None"}
r,l,t
0.0,100,5.369809
0.99,1,5.409599
0.0,100,6.863823
0.0,100,8.278868
0.0,100,9.774114
0.0,100,11.348894
0.563905,57,12.203364
0.0,100,13.623831
0.826169,19,13.917416
0.0,100,15.322452
0.777821,25,15.675225
0.0,100,17.109669
0.770043,26,17.459091
0.0,100,19.085371
0.0,100,20.577747
0.932065,7,20.651309
0.0,100,21.979679
0.0,100,23.530436
0.94148,6,23.651812
0.0,100,25.318963
0.834514,18,25.542944
0.525596,64,26.600269
0.689449,37,27.124856
0.0,100,28.734043
0.851458,16,28.965522
0.0,100,30.4669
0.842943,17,30.688139
0.809728,21,30.959481
0.0,100,32.380217
0.72498,32,32.850518
0.851458,16,33.053486
0.0,100,34.369963
0.0,100,35.688432
0.0,100,37.007793
0.541685,61,37.792114
0.0,100,39.107161
0.575355,55,39.823397
0.575355,55,40.583036
0.72498,32,41.025412
0.877521,13,41.234625
0.801631,22,41.495973
0.581166,54,42.198457
0.72498,32,42.640357
0.904382,10,42.767056
0.0,100,44.054648
0.95099,5,44.118675
0.0,100,45.446704
0.504886,68,46.318143
0.0,100,47.640552
0.932065,7,47.757405
0.762343,27,48.090183
0.913517,9,48.220292
0.842943,17,48.425769
0.95099,5,48.488422
0.895338,11,48.619421
0.0,100,49.904374
0.0,100,51.196198
0.0,100,52.488952
0.0,100,53.767703
0.696413,36,54.251177
0.717731,33,54.655852
0.0,100,55.955256
0.762343,27,56.326571
0.717731,33,56.748146
0.99,1,56.75462
0.851458,16,57.024523
0.0,100,58.326457
0.710553,34,58.750301
0.0,100,60.04424
0.904382,10,60.172712
0.0,100,61.473079
0.587037,53,62.183206
0.851458,16,62.38262
0.0,100,63.694421
0.0,100,64.992082
0.0,100,66.275812
0.499837,69,67.209783
0.0,100,68.507884
0.793614,23,68.824003
0.777821,25,69.159142
0.710553,34,69.573228
0.438618,82,70.681221
0.904382,10,70.813291
0.851458,16,71.02998
0.0,100,72.357958
0.0,100,73.689489
0.785678,24,74.002695
0.0,100,75.291684
0.754719,28,75.628355
0.515137,66,76.501713
0.0,100,77.775955
0.0,100,79.055894
0.7397,30,79.445774
0.0,100,80.706331
0.0,100,82.003328
0.868746,14,82.160401
0.0,100,83.473061
0.94148,6,83.579008
0.868746,14,83.735957
0.0,100,85.037976
0.0,100,86.339082
0.0,100,87.614853
0.0,100,88.895657
0.717731,33,89.343979
0.922745,8,89.460992
0.649103,43,89.990984
0.682555,38,90.516755
0.0,100,91.837715
0.649103,43,92.369572
0.860058,15,92.561996
0.0,100,93.825819
0.809728,21,94.115665
0.696413,36,94.571774
0.860058,15,94.792046
0.655659,42,95.474616
0.0,100,96.772229
0.0,100,98.084563
0.842943,17,98.323975
0.0,100,99.639379
0.0,100,100.927418
0.922745,8,101.021782
0.0,100,102.300741
0.710553,34,102.735903
0.0,100,104.020807
0.0,100,105.311505
0.0,100,106.607421
0.655659,42,107.145313
0.72498,32,107.587848
0.710553,34,108.07142
0.785678,24,108.364991
0.0,100,109.683347
0.662282,41,110.25159
0.770043,26,110.5808
0.834514,18,110.799325
0.817907,20,111.064655
0.801631,22,111.380746
0.0,100,112.725715
0.0,100,114.028824
0.932065,7,114.106429
0.0,100,115.385063
0.94148,6,115.456819
0.777821,25,115.771775
0.547157,60,116.539482
0.860058,15,116.732992
0.851458,16,116.961351
0.0,100,118.25215
0.0,100,119.532994
0.668972,40,120.04453
0.703448,35,120.486793
0.0,100,121.797102
0.0,100,123.091316
0.0,100,124.381667
0.61729,48,124.980587
0.717731,33,125.416122
0.0,100,126.741255
0.913517,9,126.863755
0.99,1,126.87008
0.0,100,128.187282
0.809728,21,128.455367
0.682555,38,128.951765
0.72498,32,129.353419
0.0,100,130.636552
0.655659,42,131.169661
0.94148,6,131.273769
0.434231,83,132.325949
0.0,100,133.62735
0.801631,22,133.930159
0.99,1,133.936175
0.655659,42,134.476224
0.655659,42,135.046381
0.826169,19,135.257371
0.623525,47,135.886422
0.886385,12,136.033169
0.809728,21,136.297268
0.0,100,137.61181
0.970299,3,137.667161
0.834514,18,137.909024
0.0,100,139.212822
0.581166,54,139.900953
0.0,100,141.240788
0.703448,35,141.694247
0.0,100,142.967482
0.0,100,144.263158
0.541685,61,145.076915
0.0,100,146.382167
0.541685,61,147.171195
0.904382,10,147.300457
0.0,100,148.602751
0.0,100,149.888708
0.636185,45,150.466006
0.0,100,151.754873
0.0,100,153.066429
0.0,100,154.346351
0.0,100,155.622866
0.0,100,156.912327
0.0,100,158.211439
0.0,100,159.534996
0.0,100,160.831679
0.0,100,162.149872
0.587037,53,162.811916
0.922745,8,162.92613
0.558266,58,163.680926
0.0,100,164.967569
0.623525,47,165.563258
0.970299,3,165.615979
0.0,100,166.924538
0.793614,23,167.207877
0.0,100,168.503846
0.793614,23,168.809493
0.72498,32,169.210887
0.0,100,170.512027
0.61729,48,171.144289
0.668972,40,171.649951
0.0,100,172.947151
0.913517,9,173.07061
0.0,100,174.353215
0.877521,13,174.498508
0.0,100,175.797789
0.785678,24,176.126794
0.0,100,177.499975
0.895338,11,177.637378
0.0,100,178.92237
0.842943,17,179.163149
0.913517,9,179.254106
0.536268,62,180.087016
0.747172,29,180.474113
0.0,100,181.780851
0.0,100,183.088183
0.9801,2,183.10099
0.0,100,184.412716
0.817907,20,184.674751
0.904382,10,184.805713
0.777821,25,185.123049
0.970299,3,185.173427
0.877521,13,185.319023
0.886385,12,185.496947
0.587037,53,186.175547
0.0,100,187.474861
0.0,100,188.764184
0.0,100,190.078748
0.592966,52,190.779047
0.0,100,192.07029
0.0,100,193.376132
0.877521,13,193.518149
0.587037,53,194.245583
0.0,100,195.535249
0.0,100,196.858718
0.0,100,198.146419
0.558266,58,198.882649
0.970299,3,198.935804
0.0,100,200.250964
0.0,100,201.572161
0.465881,76,202.572872
0.675729,39,203.095886
0.842943,17,203.298885
0.904382,10,203.429834
0.0,100,204.712942
0.0,100,206.011293
0.886385,12,206.198329
0.611117,49,206.864804
0.817907,20,207.139126
0.0,100,208.449806
0.48989,71,209.379996
0.754719,28,209.730168
0.834514,18,209.975991
0.7397,30,210.370314
0.886385,12,210.514113
0.895338,11,210.683623
0.94148,6,210.757349
0.960596,4,210.821419
0.7397,30,211.25301
0.895338,11,211.40061
0.0,100,212.727877
0.0,100,214.042002
0.0,100,215.527177
0.0,100,216.846266
0.655659,42,217.381791
0.851458,16,217.581957
0.960596,4,217.641029
0.785678,24,217.966808
0.895338,11,218.100741
0.0,100,219.389764
0.960596,4,219.446224
0.817907,20,219.701498
0.895338,11,219.842066
0.960596,4,219.899212
0.913517,9,220.02075
0.689449,37,220.497547
0.826169,19,220.755075
0.0,100,222.083117
0.0,100,223.42409
0.842943,17,223.624165
0.0,100,224.950811
0.682555,38,225.463949
0.629824,46,226.042834
0.94148,6,226.119804
0.801631,22,226.419144
0.793614,23,226.692349
0.0,100,227.97395
0.0,100,229.32595
0.0,100,230.649354
0.0,100,231.996601
0.0,100,233.294379
0.0,100,234.559541
0.0,100,235.863694
0.960596,4,235.919789
0.762343,27,236.307697
0.770043,26,236.631318
0.0,100,237.946024
0.0,100,239.237791
0.754719,28,239.577019
0.834514,18,239.817405
0.842943,17,240.023937
0.793614,23,240.337716
0.0,100,241.678725
0.0,100,243.017228
0.0,100,244.349956
0.0,100,245.669255
0.895338,11,245.798283
0.826169,19,246.090981
0.470587,75,247.047684
0.0,100,248.335624
0.465881,76,249.317668
0.509986,67,250.181325
0.860058,15,250.36788
0.95099,5,250.429653
0.860058,15,250.626337
0.0,100,251.906808
0.655659,42,252.42583
0.48989,71,253.335711
0.0,100,254.619985
0.932065,7,254.728945
0.0,100,256.044421
0.960596,4,256.071301
0.0,100,257.367572
0.0,100,258.651201
0.0,100,259.948212
0.696413,36,260.435354
0.770043,26,260.76337
0.94148,6,260.83699
0.99,1,260.844325
0.421334,86,261.983699
0.95099,5,262.047076
0.762343,27,262.436379
0.0,100,263.738008
0.877521,13,263.883534
0.785678,24,264.240256
0.710553,34,264.682612
0.770043,26,265.008458
0.452044,79,266.035471
0.842943,17,266.252045
0.558266,58,267.007315
0.817907,20,267.278686
0.877521,13,267.462531
0.922745,8,267.550714
0.868746,14,267.739398
0.623525,47,268.332097
0.868746,14,268.517604
0.970299,3,268.567975
0.520341,65,269.416735
0.754719,28,269.751144
0.587037,53,270.478603
0.809728,21,270.741893
0.605006,50,271.394614
0.95099,5,271.45807
0.834514,18,271.706988
0.417121,87,272.810119
0.826169,19,273.059018
0.675729,39,273.57214
0.696413,36,274.034064
0.655659,42,274.566817
0.970299,3,274.617592
0.762343,27,274.943648
0.793614,23,275.268057
0.826169,19,275.516606
0.868746,14,275.704274
0.826169,19,275.92255
0.834514,18,276.176426
0.886385,12,276.312177
0.762343,27,276.677344
0.877521,13,276.827173
0.95099,5,276.88914
0.94148,6,276.994004
0.587037,53,277.679583
0.770043,26,278.002995
0.860058,15,278.200552
0.834514,18,278.449489
0.703448,35,278.895625
0.95099,5,278.961288
0.886385,12,279.106305
0.860058,15,279.301343
0.682555,38,279.803734
0.717731,33,280.232519
0.877521,13,280.386595
0.842943,17,280.627012
0.94148,6,280.699686
0.675729,39,281.214529
0.689449,37,281.701803
0.895338,11,281.83785
0.703448,35,282.293534
0.860058,15,282.491677
0.785678,24,282.805747
0.675729,39,283.324696
0.662282,41,283.854572
0.960596,4,283.91124
0.877521,13,284.056632
0.801631,22,284.36317
0.9801,2,284.375499
0.860058,15,284.562062
0.851458,16,284.76104
0.801631,22,285.066283
0.922745,8,285.149405
0.970299,3,285.199723
0.95099,5,285.267696
0.696413,36,285.718668
0.9801,2,285.768707
0.682555,38,286.239786
0.94148,6,286.30837
0.7397,30,286.688364
0.842943,17,286.968853
0.552683,59,287.752388
0.777821,25,288.085326
0.696413,36,288.554487
0.95099,5,288.61777
0.860058,15,288.808646
0.913517,9,288.935578
0.801631,22,289.199502
0.682555,38,289.713261
0.868746,14,289.868958
0.642612,44,290.43234
0.793614,23,290.735729
0.904382,10,290.865909
0.834514,18,291.077599
0.913517,9,291.203522
0.793614,23,291.52448
0.99,1,291.530838
0.45661,78,292.559804
0.605006,50,293.209906
0.95099,5,293.273682
0.913517,9,293.359747
0.785678,24,293.687914
0.747172,29,294.075871
0.895338,11,294.209058
0.94148,6,294.2793
0.886385,12,294.451229
0.817907,20,294.718832
0.9801,2,294.734604
0.793614,23,295.043827
0.877521,13,295.187449
0.777821,25,295.509016
0.696413,36,296.00381
0.960596,4,296.033657
0.785678,24,296.356959
0.710553,34,296.79892
0.9801,2,296.810952
0.785678,24,297.129177
0.877521,13,297.308766
0.913517,9,297.432171
0.809728,21,297.698655
0.922745,8,297.781843
0.960596,4,297.838466
0.689449,37,298.331483
0.826169,19,298.539918
0.904382,10,298.670997
0.922745,8,298.785747
0.99,1,298.791777
0.886385,12,298.963141
0.842943,17,299.161146
0.95099,5,299.230166
0.960596,4,299.289394
0.842943,17,299.486808
0.642612,44,300.059802
0.817907,20,300.310952
0.7397,30,300.69016
0.932065,7,300.763319
0.817907,20,301.020464
0.7397,30,301.457792
0.886385,12,301.634874
0.868746,14,301.821842
0.913517,9,301.915944
0.785678,24,302.233474
0.642612,44,302.815887
0.960596,4,302.872541
0.970299,3,302.889643
0.932065,7,303.000775
0.9801,2,303.01221
0.605006,50,303.656712
0.732303,31,304.050074
0.785678,24,304.357455
0.904382,10,304.485511
0.581166,54,305.173922
0.642612,44,305.754712
0.868746,14,305.934514
0.851458,16,306.144925
0.770043,26,306.472689
0.960596,4,306.530665
0.895338,11,306.666607
0.817907,20,306.921263
0.785678,24,307.254597
0.95099,5,307.32118
0.842943,17,307.528305
0.95099,5,307.594085
0.834514,18,307.857869
0.886385,12,308.000526
0.834514,18,308.251114
0.904382,10,308.388092
0.94148,6,308.458739
0.932065,7,308.538054
0.842943,17,308.781162
0.636185,45,309.371014
0.904382,10,309.498729
0.99,1,309.50536
0.842943,17,309.719816
0.762343,27,310.092095
0.877521,13,310.237007
0.569601,56,311.022669
0.809728,21,311.293493
0.696413,36,311.75263
0.785678,24,312.068372
0.904382,10,312.207975
0.447523,80,313.238597
0.913517,9,313.359004
0.9801,2,313.372392
0.826169,19,313.628771
0.932065,7,313.707937
0.895338,11,313.845318
0.9801,2,313.893925
0.817907,20,314.146149
0.72498,32,314.550755
0.842943,17,314.791752
0.860058,15,314.987971
0.541685,61,315.773163
0.886385,12,315.91272
0.793614,23,316.240268
0.777821,25,316.557402
0.913517,9,316.678652
0.932065,7,316.754113
0.922745,8,316.874763
0.932065,7,316.953386
0.868746,14,317.148515
0.904382,10,317.279582
0.960596,4,317.33702
0.785678,24,317.623405
0.913517,9,317.751335
0.770043,26,318.08202
0.913517,9,318.21544
0.770043,26,318.541302
0.886385,12,318.710957
0.886385,12,318.855608
0.960596,4,318.912162
0.95099,5,318.974892
0.851458,16,319.170558
0.960596,4,319.229906
0.886385,12,319.367959
0.569601,56,320.126193
0.932065,7,320.207851
0.777821,25,320.530308
0.809728,21,320.800273
0.817907,20,321.063872
0.868746,14,321.256274
0.629824,46,321.855829
0.851458,16,322.058121
0.842943,17,322.310982
0.465881,76,323.27257
0.809728,21,323.540807
0.569601,56,324.265247
0.877521,13,324.446101
0.793614,23,324.758987
0.868746,14,324.910976
0.895338,11,325.076313
0.785678,24,325.359539
0.904382,10,325.487511
0.904382,10,325.613909
0.95099,5,325.676189
0.960596,4,325.730402
0.611117,49,326.385148
0.904382,10,326.515081
0.696413,36,326.979466
0.99,1,326.985651
0.95099,5,327.051326
0.710553,34,327.508866
0.689449,37,328.018975
0.842943,17,328.2302
0.868746,14,328.428561
0.770043,26,328.766868
0.960596,4,328.824552
0.904382,10,328.956721
0.877521,13,329.107983
0.9801,2,329.155073
0.886385,12,329.306974
0.770043,26,329.639843
0.960596,4,329.695644
0.860058,15,329.895789
0.834514,18,330.148205
0.703448,35,330.611924
0.9801,2,330.62465
0.886385,12,330.800829
0.851458,16,330.999374
0.668972,40,331.525771
0.904382,10,331.653315
0.922745,8,331.735468
0.860058,15,331.936043
0.662282,41,332.499965
0.970299,3,332.52063
0.817907,20,332.778721
0.809728,21,333.040984
0.932065,7,333.154712
0.913517,9,333.319993
0.970299,3,333.338786
0.99,1,333.344889
0.842943,17,333.584893
0.970299,3,333.602291
0.801631,22,333.918944
0.932065,7,333.999519
0.817907,20,334.291563
0.682555,38,334.857554
0.7397,30,335.388578
0.777821,25,335.717942
0.826169,19,335.974767
0.668972,40,336.521168
0.703448,35,336.983195
0.785678,24,337.274498
0.94148,6,337.378733
0.95099,5,337.448844
0.7397,30,337.832265
0.913517,9,337.920008
0.817907,20,338.187479
0.801631,22,338.491694
0.895338,11,338.62775
0.668972,40,339.143746
0.649103,43,339.721459
0.801631,22,339.997259
0.842943,17,340.208966
0.94148,6,340.313288
0.960596,4,340.33708
0.877521,13,340.522482
0.886385,12,340.674308
0.655659,42,341.237599
0.668972,40,341.744576
0.675729,39,342.260549
0.932065,7,342.335494
0.817907,20,342.604468
0.932065,7,342.680515
0.913517,9,342.805385
0.851458,16,343.008239
0.703448,35,343.47675
0.703448,35,343.934253
0.95099,5,344.000042
0.655659,42,344.575897
0.754719,28,344.914043
0.932065,7,345.024797
0.860058,15,345.221565
0.649103,43,345.754423
0.860058,15,345.955554
0.94148,6,346.060183
0.842943,17,346.274237
0.834514,18,346.520474
0.851458,16,346.727005
0.860058,15,346.922638
0.689449,37,347.410949
0.801631,22,347.714919
0.970299,3,347.73371
0.932065,7,347.845171
0.770043,26,348.177742
0.447523,80,349.218744
0.932065,7,349.296736
0.922745,8,349.414753
0.675729,39,349.928468
0.877521,13,350.075938
0.793614,23,350.391618
0.9801,2,350.403903
0.9801,2,350.453399
0.877521,13,350.606433
0.932065,7,350.719046
0.793614,23,350.994275
0.877521,13,351.190342
0.762343,27,351.518036
0.770043,26,351.846067
0.785678,24,352.162985
0.851458,16,352.364023
0.94148,6,352.472837
0.877521,13,352.622061
0.851458,16,352.816334
0.689449,37,353.316595
0.860058,15,353.514013
0.886385,12,353.650649
0.970299,3,353.716903
0.960596,4,353.774761
0.817907,20,354.032173
0.762343,27,354.366542
0.834514,18,354.609052
0.851458,16,354.811965
0.809728,21,355.083832
0.809728,21,355.373431
0.895338,11,355.522516
0.860058,15,355.721058
0.868746,14,355.91381
0.904382,10,356.046741
0.886385,12,356.229343
0.668972,40,356.751012
0.895338,11,356.887468
0.404732,90,358.056025
0.710553,34,358.507669
0.932065,7,358.580175
0.904382,10,358.711751
0.895338,11,358.847147
0.717731,33,359.280701
0.922745,8,359.362004
0.710553,34,359.80559
0.877521,13,359.989816
0.94148,6,360.057784
0.9801,2,360.070419
0.94148,6,360.175158
0.922745,8,360.264552
