#{"t_start": 1732618048.6322567, "env_id": "None"}
r,l,t
0.429889,84,2.794787
0.0,100,4.435765
0.0,100,6.164665
0.0,100,7.862879
0.0,100,9.510617
0.0,100,11.230249
0.443048,81,12.597848
0.541685,61,13.646479
0.569601,56,14.580221
0.541685,61,15.746628
0.42559,85,17.388355
0.366032,100,19.16404
0.785678,24,19.748567
0.0,100,22.353735
0.0,100,25.113811
0.465881,76,27.27928
0.0,100,29.814948
0.0,100,31.919279
0.960596,4,32.008111
0.9801,2,32.028042
0.868746,14,32.31539
0.895338,11,32.548632
0.0,100,34.603703
0.0,100,36.661587
0.886385,12,36.944836
0.421334,86,38.828377
0.0,100,40.944134
0.0,100,42.879032
0.0,100,44.543013
0.801631,22,44.861528
0.0,100,46.384759
0.552683,59,47.265692
0.0,100,48.755248
0.913517,9,48.898143
0.605006,50,49.649343
0.95099,5,49.722333
0.877521,13,49.935092
0.569601,56,50.833939
0.0,100,52.340043
0.886385,12,52.517479
0.0,100,54.076638
0.7397,30,54.71357
0.525596,64,55.924028
0.655659,42,56.561504
0.0,100,58.114878
0.668972,40,58.73116
0.675729,39,59.318818
0.785678,24,59.699285
0.960596,4,59.765974
0.842943,17,59.998039
0.754719,28,60.426333
0.95099,5,60.503593
0.762343,27,60.879855
0.0,100,62.37301
0.0,100,63.914786
0.0,100,65.43305
0.629824,46,66.118632
0.72498,32,66.63589
0.0,100,68.230938
0.886385,12,68.392218
0.0,100,69.877133
0.9801,2,69.888809
0.94148,6,70.001659
0.777821,25,70.382382
0.0,100,71.924878
0.703448,35,72.460024
0.0,100,73.981957
0.0,100,75.498862
0.817907,20,75.798382
0.0,100,77.312965
0.809728,21,77.62699
0.0,100,79.514457
0.0,100,81.612927
0.770043,26,82.146777
0.0,100,84.364633
0.536268,62,85.935997
0.629824,46,86.933664
0.0,100,88.908405
0.809728,21,89.286985
0.0,100,91.15872
0.851458,16,91.432423
0.0,100,93.458325
0.770043,26,93.967911
0.0,100,95.896583
0.598956,51,96.854628
0.0,100,98.852128
0.0,100,100.709912
0.0,100,102.755199
0.703448,35,103.461862
0.793614,23,103.918077
0.0,100,105.79817
0.842943,17,106.069683
0.0,100,108.018378
0.72498,32,108.667913
0.922745,8,108.788892
0.0,100,110.781763
0.689449,37,111.520914
0.834514,18,111.832336
0.696413,36,112.58869
0.0,100,114.716959
0.785678,24,115.234398
0.960596,4,115.37623
0.0,100,117.432201
0.0,100,119.413267
0.629824,46,120.291361
0.895338,11,120.564059
0.642612,44,121.345805
0.94148,6,121.5097
0.0,100,123.423226
0.668972,40,124.190649
0.0,100,126.119327
0.842943,17,126.408093
0.970299,3,126.504977
0.826169,19,126.860361
0.9801,2,126.927456
0.960596,4,127.011365
0.0,100,128.960072
0.970299,3,128.985481
0.877521,13,129.257132
0.932065,7,129.356952
0.0,100,131.220694
0.575355,55,132.355109
0.877521,13,132.662903
0.0,100,134.702197
0.960596,4,134.797116
0.0,100,136.646504
0.689449,37,137.284791
0.0,100,139.254125
0.770043,26,139.735504
0.0,100,141.595373
0.0,100,143.478915
0.809728,21,143.866754
0.0,100,146.202817
0.826169,19,146.576315
0.0,100,148.448852
0.649103,43,149.278976
0.95099,5,149.377042
0.754719,28,149.902788
0.662282,41,150.741078
0.717731,33,151.365371
0.0,100,153.2651
0.552683,59,154.366946
0.913517,9,154.550821
0.0,100,156.446644
0.809728,21,156.881087
0.904382,10,157.074648
0.817907,20,157.462568
0.842943,17,157.772789
0.0,100,159.618304
0.904382,10,159.801602
0.826169,19,160.174999
0.922745,8,160.347215
0.860058,15,160.626357
0.0,100,162.625612
0.932065,7,162.743049
0.0,100,164.582479
0.696413,36,165.213567
0.642612,44,166.078916
0.668972,40,166.832305
0.801631,22,167.263667
0.0,100,169.166263
0.0,100,171.056058
0.834514,18,171.379605
0.0,100,173.800896
0.868746,14,174.143765
0.860058,15,174.567639
0.777821,25,175.238463
0.770043,26,175.964583
0.762343,27,176.591438
0.0,100,178.553085
0.0,100,180.45813
0.0,100,182.375211
0.377237,97,184.272487
0.45661,78,186.044019
0.0,100,188.10679
0.0,100,190.179689
0.0,100,192.404734
0.801631,22,192.830452
0.611117,49,193.770751
0.747172,29,194.263923
0.536268,62,195.440087
0.95099,5,195.53068
0.0,100,197.394188
0.904382,10,197.603914
0.868746,14,197.868619
0.9801,2,197.88706
0.0,100,199.644476
0.592966,52,200.581308
0.0,100,202.235801
0.0,100,204.004806
0.851458,16,204.363272
0.785678,24,204.981506
0.509986,67,206.312752
0.0,100,208.215044
0.0,100,210.101418
0.0,100,211.857084
0.94148,6,211.956916
0.817907,20,212.291224
0.932065,7,212.462275
0.72498,32,212.989619
0.0,100,214.759409
0.99,1,214.766132
0.770043,26,215.199569
0.623525,47,216.059099
0.0,100,217.909306
0.762343,27,218.386373
0.0,100,220.131983
0.886385,12,220.364727
0.922745,8,220.466209
0.886385,12,220.706291
0.0,100,222.388978
0.0,100,224.25067
0.0,100,226.038255
0.717731,33,226.553629
0.675729,39,227.21486
0.717731,33,227.887306
0.95099,5,227.9829
0.0,100,229.865291
0.868746,14,230.046716
0.703448,35,230.726635
0.868746,14,230.955386
0.932065,7,231.084486
0.886385,12,231.246944
0.762343,27,231.639516
0.770043,26,232.144359
0.520341,65,233.391507
0.7397,30,233.893745
0.636185,45,234.934836
0.970299,3,234.965305
0.636185,45,236.049086
0.0,100,237.983952
0.904382,10,238.161653
0.0,100,239.865488
0.0,100,241.493189
0.696413,36,242.178682
0.0,100,243.945697
0.0,100,245.739186
0.668972,40,246.471311
0.0,100,248.72765
0.0,100,251.097378
0.0,100,253.366089
0.0,100,255.778015
0.922745,8,256.017627
0.0,100,258.056408
0.0,100,260.160561
0.587037,53,261.162096
0.558266,58,262.197608
0.0,100,264.343554
0.0,100,266.740953
0.655659,42,267.532899
0.0,100,269.563249
0.0,100,271.736051
0.95099,5,271.840634
0.623525,47,272.760091
0.0,100,274.761178
0.0,100,276.640945
0.0,100,278.749258
0.0,100,281.087379
0.0,100,283.351378
0.0,100,285.466151
0.922745,8,285.648652
0.655659,42,286.507481
0.877521,13,286.808306
0.0,100,288.876302
0.732303,31,289.488945
0.611117,49,290.53484
0.636185,45,291.440973
0.785678,24,291.867873
0.886385,12,292.131422
0.515137,66,293.447412
0.0,100,295.9104
0.668972,40,296.721323
0.0,100,298.795424
