#{"t_start": 1732618048.4784963, "env_id": "None"}
r,l,t
0.7397,30,2.107627
0.0,100,3.69522
0.94148,6,3.807876
0.0,100,5.506948
0.0,100,7.221512
0.0,100,8.917687
0.0,100,10.549289
0.0,100,12.276962
0.0,100,13.960807
0.581166,54,14.875015
0.904382,10,15.088722
0.0,100,16.918504
0.0,100,18.819944
0.0,100,20.917355
0.747172,29,21.745935
0.0,100,24.448265
0.99,1,24.463876
0.922745,8,24.770188
0.826169,19,25.403914
0.0,100,28.201976
0.0,100,30.580925
0.0,100,32.682611
0.0,100,34.737342
0.0,100,36.796384
0.563905,57,38.037344
0.0,100,40.175274
0.629824,46,41.122807
0.0,100,43.055913
0.0,100,44.717975
0.0,100,46.235445
0.0,100,47.740192
0.801631,22,48.088424
0.0,100,49.578425
0.913517,9,49.7219
0.970299,3,49.741449
0.960596,4,49.810799
0.623525,47,50.549413
0.777821,25,50.937284
0.0,100,52.446513
0.0,100,53.944287
0.0,100,55.945241
0.0,100,57.491749
0.525596,64,58.497972
0.541685,61,59.410843
0.696413,36,59.995913
0.0,100,61.472286
0.785678,24,61.789655
0.94148,6,61.922683
0.0,100,63.409977
0.762343,27,63.847078
0.0,100,65.365849
0.9801,2,65.379388
0.817907,20,65.692137
0.0,100,67.224525
0.682555,38,67.865909
0.970299,3,67.930595
0.504886,68,68.934696
0.826169,19,69.214851
0.547157,60,70.101575
0.0,100,71.631549
0.785678,24,72.010667
0.99,1,72.017863
0.682555,38,72.613784
0.575355,55,73.438071
0.563905,57,74.300125
0.0,100,75.816818
0.0,100,77.334609
0.563905,57,78.182478
0.649103,43,79.032794
0.0,100,81.121014
0.886385,12,81.375637
0.834514,18,81.774617
0.970299,3,81.868185
0.932065,7,81.991067
0.922745,8,82.183363
0.0,100,84.358891
0.605006,50,85.763587
0.0,100,87.807605
0.817907,20,88.173055
0.0,100,90.074887
0.99,1,90.08287
0.0,100,91.981262
0.809728,21,92.405008
0.682555,38,93.190891
