#{"t_start": 1732618046.9807394, "env_id": "None"}
r,l,t
0.904382,10,3.28971
0.0,100,4.855678
0.0,100,6.552683
0.655659,42,7.29085
0.0,100,8.984156
0.0,100,10.682238
0.0,100,12.30529
0.913517,9,12.499837
0.0,100,14.219639
0.392711,93,15.72013
0.0,100,17.601792
0.0,100,19.543482
0.0,100,21.416228
0.392711,93,23.847888
0.777821,25,24.465708
0.41295,88,26.934931
0.777821,25,27.784188
0.36973,99,30.220636
0.0,100,32.616407
0.960596,4,32.715019
0.95099,5,32.821447
0.826169,19,33.284017
0.0,100,35.311624
0.94148,6,35.418182
0.0,100,37.487137
0.0,100,39.613569
0.536268,62,40.939073
0.0,100,43.015264
0.0,100,44.869394
0.515137,66,46.034904
0.793614,23,46.366709
0.0,100,47.874369
0.0,100,49.385381
0.0,100,50.858383
0.392711,93,52.337476
0.9801,2,52.351714
0.0,100,53.860571
0.834514,18,54.163247
0.94148,6,54.242956
0.0,100,55.848486
0.0,100,57.734819
0.777821,25,58.130598
0.895338,11,58.290131
0.7397,30,58.73406
0.826169,19,59.050471
0.0,100,60.598821
0.851458,16,60.832152
0.0,100,62.319664
0.0,100,63.80768
0.0,100,65.353524
0.696413,36,65.919809
0.717731,33,66.427508
0.886385,12,66.586123
0.592966,52,67.397326
0.0,100,68.95021
0.801631,22,69.297199
0.834514,18,69.594045
0.0,100,71.081884
0.970299,3,71.101581
0.682555,38,71.669522
0.0,100,73.201094
0.0,100,74.718242
0.452044,79,75.938479
0.0,100,77.457373
0.0,100,78.972677
0.45661,78,80.234874
0.605006,50,81.297015
0.0,100,83.405663
0.922745,8,83.589617
0.0,100,85.748707
0.563905,57,87.295605
0.851458,16,87.664963
0.592966,52,88.712385
0.0,100,90.663434
0.623525,47,91.506002
0.0,100,93.405907
0.668972,40,94.222534
0.826169,19,94.60867
0.682555,38,95.402776
0.913517,9,95.589689
0.0,100,97.521932
0.754719,28,98.018247
0.777821,25,98.499347
0.834514,18,98.916356
0.0,100,100.869496
0.0,100,102.675942
0.877521,13,102.904578
0.0,100,105.021682
0.732303,31,105.643776
0.801631,22,106.033387
0.0,100,107.895178
0.732303,31,108.481787
0.94148,6,108.587132
0.770043,26,109.161593
0.932065,7,109.269877
0.0,100,111.2047
0.99,1,111.213894
0.629824,46,112.116656
0.61729,48,113.087879
0.793614,23,113.541627
0.0,100,115.503216
0.0,100,117.895688
0.0,100,119.853882
0.95099,5,119.954888
0.0,100,121.912532
0.801631,22,122.318624
0.793614,23,122.777045
0.581166,54,123.75088
0.0,100,125.683965
0.0,100,127.62082
0.747172,29,128.195104
0.834514,18,128.579786
0.913517,9,128.764981
0.0,100,130.708837
0.515137,66,131.919739
0.809728,21,132.286591
0.0,100,134.323314
0.710553,34,135.043658
0.0,100,137.040292
0.0,100,138.840988
0.94148,6,138.936096
0.0,100,140.906143
0.0,100,142.732433
0.0,100,144.634094
0.0,100,146.870592
0.0,100,148.856464
0.642612,44,149.729442
0.0,100,151.63285
0.0,100,153.580503
