#{"t_start": 1731420675.9472926, "env_id": "None"}
r,l,t
0.932065,7,2.038091
0.0,100,3.229305
0.0,100,4.422697
0.675729,39,4.889956
0.0,100,6.113661
0.0,100,7.380818
0.0,100,8.648758
0.72498,32,9.043761
0.785678,24,9.346779
0.0,100,10.638914
0.598956,51,11.26664
0.7397,30,11.65155
0.0,100,13.145759
0.0,100,14.506395
0.834514,18,14.750205
0.0,100,16.207376
0.851458,16,16.469638
0.598956,51,17.147974
0.777821,25,17.446904
0.95099,5,17.510827
0.662282,41,18.028488
0.0,100,19.290565
0.0,100,20.641187
0.913517,9,20.792394
0.592966,52,21.541265
0.922745,8,21.686615
0.0,100,23.054717
0.932065,7,23.133883
0.834514,18,23.38499
0.95099,5,23.453431
0.0,100,24.745678
0.842943,17,24.947292
0.913517,9,25.106748
0.0,100,26.486543
0.0,100,27.748045
0.834514,18,28.010086
0.0,100,29.259803
0.95099,5,29.319595
0.809728,21,29.585566
0.960596,4,29.647255
0.689449,37,30.148273
0.895338,11,30.292536
0.851458,16,30.534194
0.0,100,31.898315
0.0,100,33.254107
0.851458,16,33.465821
0.563905,57,34.197521
0.817907,20,34.448418
0.99,1,34.454645
0.0,100,35.747849
0.851458,16,35.974476
0.0,100,37.262202
0.922745,8,37.369497
0.0,100,38.608537
0.404732,90,39.922484
0.668972,40,40.512434
0.7397,30,40.926526
0.0,100,42.275857
0.494839,70,43.200666
0.747172,29,43.571578
0.895338,11,43.720138
0.587037,53,44.502944
0.530906,63,45.350125
0.754719,28,45.711256
0.826169,19,45.946293
0.642612,44,46.528036
0.886385,12,46.668486
0.860058,15,46.859389
0.0,100,48.195917
0.0,100,49.554125
0.0,100,50.911021
0.913517,9,51.041729
0.668972,40,51.556381
0.922745,8,51.635024
0.842943,17,51.888703
0.801631,22,52.198836
0.99,1,52.205765
0.94148,6,52.325941
0.0,100,53.617658
0.834514,18,53.818995
0.0,100,55.162788
0.0,100,56.449929
0.0,100,57.706249
0.922745,8,57.852679
0.710553,34,58.287643
0.0,100,59.595294
0.0,100,60.967499
0.0,100,62.333621
0.547157,60,63.129868
0.809728,21,63.396432
0.717731,33,63.825596
0.851458,16,64.082704
0.0,100,65.514026
0.0,100,66.851767
0.0,100,68.140755
0.0,100,69.583916
0.72498,32,69.988682
0.0,100,71.278723
0.0,100,72.479961
0.0,100,73.781682
0.717731,33,74.319891
0.877521,13,74.457428
0.0,100,75.7648
0.99,1,75.770784
0.0,100,76.968531
0.960596,4,77.025299
0.0,100,78.282917
0.598956,51,78.992325
0.629824,46,79.58209
0.0,100,80.853225
0.960596,4,80.87581
0.0,100,82.171295
0.0,100,83.439435
0.0,100,84.799205
0.0,100,86.060761
0.636185,45,86.633179
0.842943,17,86.902647
0.0,100,88.182877
0.770043,26,88.495861
0.877521,13,88.670297
0.0,100,89.928605
0.785678,24,90.200844
0.547157,60,90.927529
0.99,1,90.965755
0.860058,15,91.143675
0.886385,12,91.282427
0.0,100,92.557251
0.754719,28,92.95026
0.0,100,94.248747
0.895338,11,94.378391
0.0,100,95.630724
0.99,1,95.636409
0.94148,6,95.701644
0.0,100,96.949463
0.605006,50,97.551227
0.809728,21,97.792385
0.817907,20,98.061104
0.834514,18,98.28562
0.95099,5,98.345472
0.0,100,99.565864
0.61729,48,100.184598
0.895338,11,100.321375
0.0,100,101.692842
0.0,100,103.077675
0.904382,10,103.197994
0.0,100,104.419065
0.0,100,105.757406
0.0,100,107.064598
0.552683,59,107.815688
0.0,100,109.221432
0.377237,97,110.420486
0.0,100,111.671187
0.72498,32,112.083767
0.0,100,113.290577
0.0,100,114.622416
0.732303,31,115.218239
0.0,100,116.527119
0.0,100,117.803517
0.552683,59,118.544546
0.0,100,119.890384
0.895338,11,120.067275
0.0,100,121.460749
0.922745,8,121.543658
0.834514,18,121.80235
0.655659,42,122.366984
0.0,100,123.842947
0.611117,49,124.565097
0.777821,25,124.866479
0.0,100,126.080868
0.392711,93,127.489185
0.0,100,128.826765
0.94148,6,128.891944
0.0,100,130.191471
0.886385,12,130.325577
0.0,100,131.640855
0.0,100,132.853901
0.801631,22,133.135789
0.0,100,134.371837
0.592966,52,135.079157
0.0,100,136.339575
0.932065,7,136.410641
0.0,100,137.609753
0.72498,32,138.020749
0.0,100,139.219379
0.7397,30,139.575334
0.895338,11,139.714599
0.642612,44,140.248677
0.0,100,141.431268
0.801631,22,141.68052
0.785678,24,141.972059
0.703448,35,142.386457
0.0,100,143.576796
0.868746,14,143.747205
0.732303,31,144.122362
0.860058,15,144.298932
0.762343,27,144.605781
0.0,100,145.804152
0.0,100,146.993351
0.384896,95,148.130789
0.94148,6,148.227745
0.0,100,149.422457
0.99,1,149.427954
0.0,100,150.631643
0.842943,17,150.819233
0.0,100,152.046539
0.886385,12,152.208625
0.47534,74,153.062054
0.0,100,154.254728
0.0,100,155.443398
0.851458,16,155.685619
0.0,100,156.878463
0.842943,17,157.071706
0.851458,16,157.252498
0.9801,2,157.295336
0.581166,54,157.923923
0.552683,59,158.631332
0.0,100,159.82951
0.0,100,161.017225
0.95099,5,161.076237
0.770043,26,161.38041
0.970299,3,161.42904
0.0,100,162.629859
0.777821,25,162.924897
0.61729,48,163.508077
0.826169,19,163.723285
0.72498,32,164.130641
0.95099,5,164.193365
0.0,100,165.381282
0.504886,68,166.181534
0.793614,23,166.465614
0.0,100,167.652228
0.0,100,168.879307
0.0,100,170.082494
0.801631,22,170.336772
0.809728,21,170.613935
0.762343,27,170.925271
0.0,100,172.116274
0.0,100,173.305831
0.0,100,174.505783
0.7397,30,174.861355
0.95099,5,174.921534
0.0,100,176.126371
0.754719,28,176.478546
0.703448,35,176.895541
0.642612,44,177.391414
0.0,100,178.585188
0.0,100,179.803371
0.675729,39,180.28256
0.0,100,181.469615
0.0,100,182.662689
0.400685,91,183.731579
0.0,100,184.929578
0.809728,21,185.225787
0.801631,22,185.491658
0.793614,23,185.784137
0.0,100,186.982674
0.904382,10,187.104425
0.689449,37,187.526701
0.732303,31,187.896761
0.834514,18,188.124929
0.0,100,189.321306
0.0,100,190.523106
0.834514,18,190.72004
0.960596,4,190.774262
0.47534,74,191.660371
0.860058,15,191.841484
0.0,100,193.038482
0.642612,44,193.570353
0.0,100,194.778537
0.0,100,196.084167
0.754719,28,196.429309
0.842943,17,196.651904
0.777821,25,196.953908
0.0,100,198.148165
0.675729,39,198.625185
0.655659,42,199.120206
0.817907,20,199.356345
0.913517,9,199.469133
0.689449,37,199.902856
0.94148,6,199.96732
0.0,100,201.171682
0.960596,4,201.226732
0.0,100,202.419272
0.9801,2,202.462461
0.689449,37,202.927409
0.0,100,204.147442
0.717731,33,204.55807
0.61729,48,205.116253
0.0,100,206.311314
0.0,100,207.499534
0.762343,27,207.84039
0.801631,22,208.088898
0.754719,28,208.43967
0.817907,20,208.678551
0.904382,10,208.799058
0.0,100,209.989068
0.785678,24,210.251806
0.842943,17,210.479499
0.0,100,211.676284
0.868746,14,211.856787
0.649103,43,212.353325
0.0,100,213.563891
0.970299,3,213.6138
0.99,1,213.619293
0.747172,29,213.975207
0.0,100,215.167237
0.886385,12,215.296685
0.732303,31,215.660919
0.0,100,216.859425
0.0,100,218.048381
0.649103,43,218.575382
0.598956,51,219.18517
0.747172,29,219.537074
0.710553,34,219.944219
0.696413,36,220.369272
0.904382,10,220.495325
0.747172,29,220.847672
0.793614,23,221.099328
0.809728,21,221.410247
0.0,100,222.596852
0.747172,29,222.917338
0.0,100,224.126821
0.960596,4,224.179805
0.0,100,225.3821
0.762343,27,225.727167
0.817907,20,225.962416
0.0,100,227.16742
0.868746,14,227.306685
0.581166,54,227.955248
0.0,100,229.16011
0.0,100,230.386955
0.0,100,231.584692
0.0,100,232.776144
0.47534,74,233.664131
0.0,100,234.899677
0.834514,18,235.131548
0.717731,33,235.506428
0.40882,89,236.582391
0.886385,12,236.715792
0.932065,7,236.817825
0.0,100,238.00927
0.0,100,239.219805
0.0,100,240.412733
0.99,1,240.418412
0.0,100,241.614666
0.762343,27,241.930337
0.703448,35,242.342538
0.960596,4,242.398724
0.0,100,243.605392
0.0,100,244.815342
0.0,100,246.016697
0.99,1,246.022675
0.9801,2,246.066765
0.785678,24,246.359141
0.0,100,247.56105
0.809728,21,247.813694
0.689449,37,248.244037
0.0,100,249.466137
0.877521,13,249.634297
0.0,100,250.831933
0.0,100,252.089071
0.886385,12,252.220191
0.0,100,253.430272
0.0,100,254.634953
0.682555,38,255.108762
0.611117,49,255.697508
0.0,100,256.939715
0.922745,8,257.053792
0.717731,33,257.518106
0.0,100,258.701485
0.801631,22,258.959004
0.0,100,260.161223
0.0,100,261.351818
0.99,1,261.357523
0.0,100,262.543868
0.611117,49,263.136923
0.904382,10,263.258962
0.834514,18,263.487816
0.0,100,264.684341
0.629824,46,265.236386
0.770043,26,265.548666
0.0,100,266.736856
0.0,100,267.968553
0.0,100,269.171908
0.0,100,270.375688
0.0,100,271.574659
0.0,100,272.776315
0.0,100,273.978106
0.0,100,275.18249
0.0,100,276.400429
0.0,100,277.608259
0.95099,5,277.669453
0.0,100,278.876069
0.817907,20,279.123034
0.793614,23,279.412579
0.95099,5,279.475436
0.0,100,280.691521
0.0,100,281.89678
0.0,100,283.093329
0.587037,53,283.721664
0.598956,51,284.378201
0.95099,5,284.438159
0.417121,87,285.48777
0.629824,46,286.071898
0.877521,13,286.242259
0.623525,47,286.801932
0.793614,23,287.092158
0.0,100,288.314336
0.732303,31,288.685397
0.0,100,289.921001
0.895338,11,290.052421
0.0,100,291.281309
0.932065,7,291.3872
0.94148,6,291.453287
0.0,100,292.689296
0.0,100,293.919946
0.0,100,295.169344
0.0,100,296.420952
0.95099,5,296.490438
0.649103,43,297.004446
0.842943,17,297.241292
0.0,100,298.492384
0.0,100,299.748159
0.0,100,301.02959
0.558266,58,301.738899
0.960596,4,301.795335
0.94148,6,301.862541
0.0,100,303.1244
0.0,100,304.416918
0.563905,57,305.156748
0.826169,19,305.411795
0.809728,21,305.677864
0.99,1,305.683056
0.860058,15,305.875268
0.793614,23,306.180346
0.45661,78,307.139781
0.675729,39,307.65172
0.99,1,307.657392
0.0,100,308.940172
0.762343,27,309.31265
0.970299,3,309.328278
0.558266,58,310.085126
0.0,100,311.344366
0.922745,8,311.423887
0.0,100,312.688894
0.0,100,313.95512
0.913517,9,314.079528
0.417121,87,315.199417
0.61729,48,315.796484
0.404732,90,316.936011
0.0,100,318.342091
0.0,100,319.615641
0.0,100,320.8886
0.886385,12,321.089557
0.0,100,322.372706
0.895338,11,322.505311
0.932065,7,322.579452
0.0,100,323.8436
0.0,100,325.160047
0.0,100,326.430831
0.99,1,326.43655
0.696413,36,326.920621
0.0,100,328.186539
0.72498,32,328.585276
0.0,100,329.856313
0.717731,33,330.291849
0.913517,9,330.379603
0.785678,24,330.693858
0.0,100,331.960686
0.0,100,333.234381
0.0,100,334.515105
0.95099,5,334.578002
0.904382,10,334.703144
0.717731,33,335.145471
0.904382,10,335.272305
0.877521,13,335.415893
0.0,100,336.689418
0.0,100,337.962388
0.0,100,339.274122
0.747172,29,339.649488
0.649103,43,340.225162
0.623525,47,340.80861
0.99,1,340.814405
0.0,100,342.087781
0.754719,28,342.456886
0.48989,71,343.342511
0.662282,41,343.854421
0.842943,17,344.096244
0.762343,27,344.426087
0.0,100,345.695482
0.0,100,346.988019
0.0,100,348.271697
0.0,100,349.54457
0.0,100,350.826841
0.0,100,352.089111
0.754719,28,352.458446
0.932065,7,352.531295
0.7397,30,352.91351
0.675729,39,353.423448
0.777821,25,353.735702
0.72498,32,354.14124
0.842943,17,354.382053
0.960596,4,354.43961
0.0,100,355.716788
0.0,100,357.021106
0.732303,31,357.413488
0.710553,34,357.851235
0.785678,24,358.132759
0.642612,44,358.703892
0.0,100,359.967494
0.0,100,361.257985
0.0,100,362.532277
0.0,100,363.795328
0.809728,21,364.0585
0.960596,4,364.120746
0.817907,20,364.375376
0.703448,35,364.815635
0.785678,24,365.131569
0.95099,5,365.193837
0.834514,18,365.434833
0.0,100,366.699593
0.0,100,367.970566
0.0,100,369.256344
0.623525,47,369.864183
0.0,100,371.146052
0.922745,8,371.262149
0.0,100,372.532464
0.0,100,373.803683
