#{"t_start": 1731420675.332208, "env_id": "None"}
r,l,t
0.0,100,3.73982
0.629824,46,4.312772
0.0,100,5.504122
0.0,100,6.727614
0.851458,16,6.918764
0.0,100,8.194949
0.0,100,9.459109
0.0,100,10.746201
0.0,100,12.005399
0.817907,20,12.26029
0.0,100,13.74802
0.0,100,15.115615
0.0,100,16.56797
0.747172,29,16.987309
0.0,100,18.308831
0.0,100,19.578803
0.860058,15,19.76714
0.61729,48,20.338468
0.0,100,21.738506
0.0,100,23.201703
0.592966,52,23.921954
0.785678,24,24.204604
0.703448,35,24.682003
0.801631,22,24.989875
0.710553,34,25.410114
0.793614,23,25.721056
0.0,100,27.100824
0.598956,51,27.740495
0.886385,12,27.904605
0.99,1,27.91061
0.922745,8,28.027683
0.732303,31,28.4171
0.842943,17,28.636623
0.770043,26,28.969707
0.0,100,30.213122
0.94148,6,30.332118
0.99,1,30.338743
0.793614,23,30.634767
0.95099,5,30.702676
0.504886,68,31.627276
0.0,100,33.005057
0.0,100,34.348864
0.629824,46,34.937682
0.834514,18,35.174973
0.801631,22,35.436668
0.94148,6,35.512361
0.636185,45,36.103966
0.762343,27,36.469052
0.860058,15,36.65779
0.754719,28,36.987305
0.689449,37,37.46682
0.842943,17,37.689532
0.817907,20,37.983813
0.0,100,39.222784
0.826169,19,39.495346
0.851458,16,39.707313
0.0,100,41.198247
0.0,100,42.588736
0.7397,30,42.951178
0.793614,23,43.288209
0.932065,7,43.365889
0.834514,18,43.607464
0.0,100,44.93611
0.895338,11,45.124814
0.0,100,46.447371
0.913517,9,46.560754
0.0,100,47.842762
0.777821,25,48.209395
0.623525,47,48.817704
0.842943,17,49.090867
0.0,100,50.439882
0.99,1,50.445989
0.754719,28,50.789213
0.0,100,52.127314
0.886385,12,52.299459
0.623525,47,52.958048
0.809728,21,53.238868
0.834514,18,53.477103
0.904382,10,53.606157
0.0,100,54.894224
0.0,100,56.217303
0.809728,21,56.478156
0.0,100,57.747393
0.0,100,59.047524
0.682555,38,59.559806
0.851458,16,59.748896
0.834514,18,60.020622
0.61729,48,60.669689
0.970299,3,60.725904
0.494839,70,61.65256
0.842943,17,61.864553
0.689449,37,62.377392
0.0,100,63.744215
0.0,100,65.109713
0.629824,46,65.724889
0.41295,88,66.935461
0.0,100,68.275916
0.960596,4,68.33564
0.970299,3,68.388061
0.0,100,69.824947
0.877521,13,69.978813
0.0,100,71.289076
0.0,100,72.506823
0.0,100,73.76236
0.623525,47,74.390395
0.770043,26,74.817199
0.0,100,76.124774
0.72498,32,76.506073
0.689449,37,76.962051
0.0,100,78.166044
0.675729,39,78.676173
0.710553,34,79.087851
0.817907,20,79.390313
0.895338,11,79.579044
0.0,100,80.85101
0.960596,4,80.876078
0.569601,56,81.591646
0.0,100,82.886258
0.0,100,84.153245
0.0,100,85.523195
0.717731,33,85.919819
0.0,100,87.178495
0.0,100,88.48853
0.384896,95,89.689516
0.762343,27,90.043986
0.710553,34,90.439989
0.842943,17,90.67687
0.0,100,91.890039
0.793614,23,92.168014
0.877521,13,92.349175
0.95099,5,92.412112
0.668972,40,92.902921
0.421334,86,94.054743
0.0,100,95.302518
0.886385,12,95.474179
0.904382,10,95.596875
0.932065,7,95.670657
0.960596,4,95.72875
0.785678,24,96.063384
0.0,100,97.295058
0.587037,53,97.929303
0.877521,13,98.095983
0.703448,35,98.540196
0.904382,10,98.658921
0.960596,4,98.712628
0.770043,26,99.012885
0.682555,38,99.456849
0.662282,41,99.990499
0.817907,20,100.228398
0.94148,6,100.294635
0.0,100,101.581629
0.801631,22,101.920119
0.0,100,103.24685
0.636185,45,103.881314
0.0,100,105.105855
0.851458,16,105.30837
0.932065,7,105.409672
0.0,100,106.749874
0.696413,36,107.217239
0.762343,27,107.560731
0.655659,42,108.125425
0.842943,17,108.326679
0.904382,10,108.447715
0.801631,22,108.775782
0.0,100,110.134506
0.0,100,111.392584
0.696413,36,111.840402
0.696413,36,112.28567
0.777821,25,112.615058
0.895338,11,112.756971
0.754719,28,113.108604
0.696413,36,113.533527
0.587037,53,114.244485
0.0,100,115.687307
0.913517,9,115.792402
0.465881,76,116.82059
0.0,100,118.094949
0.895338,11,118.237574
0.0,100,119.547963
0.0,100,120.885579
0.762343,27,121.237871
0.762343,27,121.632448
0.895338,11,121.790009
0.793614,23,122.101433
0.868746,14,122.292766
0.868746,14,122.494278
0.0,100,123.940238
0.777821,25,124.305843
0.0,100,125.668667
0.960596,4,125.724598
0.575355,55,126.390273
0.913517,9,126.505004
0.7397,30,126.881167
0.95099,5,126.955411
0.0,100,128.414601
0.0,100,129.77954
0.0,100,131.043686
0.0,100,132.36748
0.762343,27,132.679633
0.860058,15,132.860592
0.922745,8,132.972336
0.569601,56,133.63666
0.0,100,134.875131
0.649103,43,135.362448
0.868746,14,135.606479
0.95099,5,135.702275
0.913517,9,135.855124
0.0,100,137.072842
0.886385,12,137.206761
0.0,100,138.411116
0.904382,10,138.532039
0.834514,18,138.759216
0.809728,21,139.00384
0.525596,64,139.779546
0.642612,44,140.323687
0.0,100,141.513308
0.623525,47,142.057793
0.860058,15,142.235342
0.0,100,143.42518
0.0,100,144.623332
0.0,100,145.809289
0.95099,5,145.867957
0.0,100,147.066758
0.922745,8,147.1774
0.689449,37,147.602109
0.801631,22,147.880431
0.0,100,149.07945
0.895338,11,149.202958
0.762343,27,149.512108
0.0,100,150.719891
0.541685,61,151.439533
0.675729,39,151.941082
0.0,100,153.135648
0.0,100,154.320537
0.717731,33,154.734435
0.777821,25,155.030878
0.754719,28,155.341435
0.932065,7,155.441841
0.960596,4,155.495054
0.0,100,156.725086
0.886385,12,156.853462
0.0,100,158.038448
0.443048,81,159.011592
0.0,100,160.205601
0.465881,76,161.108519
0.429889,84,162.108133
0.970299,3,162.156212
0.94148,6,162.220125
0.826169,19,162.46013
0.932065,7,162.528991
0.777821,25,162.832714
0.0,100,164.01972
0.7397,30,164.391357
0.45661,78,165.340863
0.0,100,166.533985
