#{"t_start": 1731420676.1277025, "env_id": "None"}
r,l,t
0.438618,82,2.754583
0.629824,46,3.292042
0.530906,63,4.056928
0.0,100,5.251375
0.94148,6,5.326098
0.960596,4,5.380535
0.0,100,6.632711
0.95099,5,6.698397
0.0,100,7.978469
0.932065,7,8.056484
0.877521,13,8.22639
0.0,100,9.499959
0.0,100,10.759955
0.675729,39,11.228638
0.0,100,12.595845
0.95099,5,12.700748
0.886385,12,12.952811
0.94148,6,13.062828
0.0,100,14.388431
0.932065,7,14.459608
0.747172,29,14.986689
0.834514,18,15.240671
0.668972,40,15.773581
0.922745,8,15.854841
0.94148,6,15.96003
0.598956,51,16.714468
0.868746,14,16.897511
0.605006,50,17.513606
0.913517,9,17.59964
0.0,100,18.872119
0.0,100,20.151406
0.817907,20,20.470392
0.388784,94,21.830459
0.636185,45,22.474525
0.770043,26,22.815995
0.895338,11,22.994689
0.0,100,24.311303
0.530906,63,25.12595
0.770043,26,25.463706
0.0,100,26.818499
0.895338,11,26.982231
0.851458,16,27.174634
0.0,100,28.45575
0.629824,46,29.024024
0.0,100,30.366766
0.809728,21,30.63314
0.575355,55,31.364792
0.932065,7,31.505015
0.99,1,31.513047
0.0,100,32.875789
0.0,100,34.19523
0.530906,63,34.993739
0.0,100,36.25328
0.817907,20,36.509489
0.842943,17,36.736326
0.696413,36,37.248282
0.0,100,38.492455
0.0,100,39.954819
0.904382,10,40.099772
0.0,100,41.534059
0.682555,38,42.020541
0.0,100,43.311609
0.868746,14,43.477969
0.504886,68,44.476842
0.0,100,45.771385
0.0,100,47.054934
0.0,100,48.447496
0.0,100,49.79115
0.851458,16,49.98874
0.0,100,51.326497
0.0,100,52.687595
0.99,1,52.69383
0.904382,10,52.821771
0.689449,37,53.317268
0.777821,25,53.626981
0.777821,25,53.955762
0.922745,8,54.038347
0.785678,24,54.384498
0.717731,33,54.843063
0.877521,13,54.988297
0.960596,4,55.04666
0.0,100,56.336571
0.793614,23,56.635647
0.877521,13,56.77065
0.0,100,58.068268
0.94148,6,58.17436
0.0,100,59.503271
0.675729,39,60.016377
0.0,100,61.33638
0.0,100,62.716424
0.0,100,64.065667
0.801631,22,64.388405
0.7397,30,64.788831
0.668972,40,65.416605
0.9801,2,65.428153
0.817907,20,65.690067
0.655659,42,66.255762
0.809728,21,66.544477
0.629824,46,67.155951
0.851458,16,67.352881
0.913517,9,67.46891
0.675729,39,67.966481
0.834514,18,68.169393
0.682555,38,68.79386
0.0,100,70.14
0.689449,37,70.621517
0.895338,11,70.78203
0.0,100,71.98904
0.0,100,73.26273
0.0,100,74.657246
0.592966,52,75.330511
0.581166,54,75.98656
0.563905,57,76.665099
0.817907,20,76.904941
0.0,100,78.160924
0.710553,34,78.653244
0.563905,57,79.363297
0.0,100,80.634626
0.817907,20,80.880488
0.801631,22,81.170847
0.0,100,82.466616
