#{"t_start": 1731442339.639986, "env_id": "None"}
r,l,t
0.0,100,2.439075
0.443048,81,3.448091
0.0,100,4.655303
0.0,100,5.876107
0.94148,6,5.941207
0.0,100,7.190014
0.904382,10,7.311086
0.960596,4,7.366939
0.0,100,8.62183
0.0,100,9.875885
0.732303,31,10.294405
0.717731,33,10.695165
0.960596,4,10.751018
0.913517,9,10.867797
0.770043,26,11.188132
0.0,100,12.433572
0.842943,17,12.669898
0.0,100,13.913813
0.95099,5,13.974914
0.754719,28,14.295807
0.717731,33,14.720016
0.868746,14,14.897654
0.0,100,16.146627
0.0,100,17.383284
0.0,100,18.627465
0.785678,24,18.896542
0.0,100,20.147627
0.461222,77,21.163249
0.72498,32,21.548053
0.895338,11,21.681104
0.877521,13,21.857778
0.0,100,23.093877
0.649103,43,23.642502
0.970299,3,23.659792
0.0,100,24.889191
0.592966,52,25.560042
0.0,100,26.979149
0.932065,7,27.074554
0.932065,7,27.173057
0.817907,20,27.59241
0.536268,62,28.590737
0.754719,28,28.938623
0.95099,5,29.006767
0.703448,35,29.485063
0.0,100,30.79788
0.826169,19,31.104868
0.0,100,32.523383
0.0,100,34.029981
0.970299,3,34.088995
0.95099,5,34.152436
0.0,100,35.586577
0.649103,43,36.141744
0.770043,26,36.518683
0.770043,26,36.858576
0.388784,94,38.297369
0.0,100,39.729785
0.970299,3,39.746231
0.95099,5,39.815001
0.592966,52,40.538851
0.0,100,41.903064
0.649103,43,42.457201
0.0,100,43.758707
0.777821,25,44.095466
0.0,100,45.421595
0.710553,34,45.858006
0.922745,8,45.977312
0.717731,33,46.372208
0.675729,39,46.905092
0.0,100,48.181953
0.592966,52,48.866012
0.0,100,50.262851
0.886385,12,50.435787
0.895338,11,50.593755
0.682555,38,51.259147
0.762343,27,51.709415
0.0,100,53.158864
0.675729,39,53.670461
0.913517,9,53.798375
0.842943,17,53.996957
0.649103,43,54.559581
0.465881,76,55.502085
0.886385,12,55.65519
0.0,100,56.940688
0.0,100,58.180789
0.809728,21,58.433435
0.0,100,59.714805
0.48989,71,60.629785
0.970299,3,60.649619
0.0,100,61.900807
0.536268,62,62.686998
0.922745,8,62.764469
0.0,100,64.006281
0.642612,44,64.554986
0.710553,34,64.97938
0.592966,52,65.614663
0.851458,16,65.807834
0.0,100,67.058443
0.770043,26,67.405225
0.611117,49,67.998794
0.785678,24,68.305593
0.558266,58,69.033082
0.904382,10,69.155844
0.0,100,70.401943
0.904382,10,70.524703
0.770043,26,70.850866
0.0,100,72.09824
0.72498,32,72.480443
0.636185,45,73.032243
0.834514,18,73.287012
0.0,100,74.524862
0.587037,53,75.220452
0.877521,13,75.363822
0.851458,16,75.558553
0.732303,31,75.97784
0.0,100,77.362218
0.0,100,78.639501
0.0,100,79.89471
0.94148,6,79.961589
0.747172,29,80.327045
0.0,100,81.572681
0.809728,21,81.827358
0.0,100,83.068429
0.94148,6,83.134867
0.817907,20,83.39257
0.717731,33,83.809115
0.0,100,85.048715
0.0,100,86.303425
0.0,100,87.546131
0.0,100,88.781036
0.0,100,90.023465
0.710553,34,90.418648
0.636185,45,90.982132
0.834514,18,91.218235
0.834514,18,91.460031
0.452044,79,92.430238
0.642612,44,92.978404
0.785678,24,93.286712
0.717731,33,93.70187
0.710553,34,94.101842
0.0,100,95.4007
0.777821,25,95.714646
0.0,100,96.955796
0.0,100,98.197893
0.0,100,99.433493
0.452044,79,100.426438
0.0,100,101.683581
0.0,100,102.917377
0.581166,54,103.590438
0.0,100,104.834808
0.0,100,106.082068
0.747172,29,106.451415
0.770043,26,106.766348
0.0,100,108.007527
0.592966,52,108.635051
0.0,100,109.872438
0.0,100,111.128483
0.0,100,112.410952
0.9801,2,112.455862
0.0,100,113.723036
0.0,100,114.961047
0.0,100,116.205135
0.642612,44,116.774488
0.447523,80,117.773402
0.895338,11,117.901493
0.587037,53,118.542664
0.970299,3,118.592619
0.770043,26,118.911196
0.793614,23,119.205973
0.7397,30,119.577291
0.696413,36,120.014163
0.623525,47,120.599812
0.0,100,121.837498
0.860058,15,122.024309
0.868746,14,122.203901
0.0,100,123.442764
0.611117,49,124.060589
0.932065,7,124.133344
0.592966,52,124.799192
0.960596,4,124.854624
0.61729,48,125.433884
0.598956,51,126.074647
0.801631,22,126.367439
0.913517,9,126.483905
0.0,100,127.727509
0.0,100,129.024185
0.0,100,130.285784
0.0,100,131.507436
0.0,100,132.737293
0.904382,10,132.857743
0.913517,9,132.939601
0.0,100,134.17479
0.484991,72,135.090547
0.801631,22,135.345566
0.0,100,136.604424
0.913517,9,136.723215
0.868746,14,136.902344
0.868746,14,137.143287
0.0,100,138.468553
0.717731,33,138.854945
0.801631,22,139.149853
0.0,100,140.392124
0.801631,22,140.658596
0.61729,48,141.268007
0.587037,53,141.906093
0.770043,26,142.230959
0.834514,18,142.465986
0.970299,3,142.51678
0.0,100,143.758776
0.0,100,145.001585
0.99,1,145.007024
0.868746,14,145.191758
0.770043,26,145.504272
0.817907,20,145.753835
0.834514,18,145.955537
0.99,1,145.995647
0.668972,40,146.526146
0.605006,50,147.179479
0.801631,22,147.435037
0.0,100,148.670878
0.0,100,149.901
0.913517,9,150.016913
0.662282,41,150.52219
0.636185,45,151.086608
0.0,100,152.332273
0.0,100,153.565016
0.0,100,154.815078
0.484991,72,155.707263
0.842943,17,155.937384
0.895338,11,156.066657
0.0,100,157.306196
0.0,100,158.538414
0.0,100,159.778744
0.0,100,161.050465
0.421334,86,162.122683
0.45661,78,163.150488
0.0,100,164.38756
0.655659,42,164.895409
0.0,100,166.180536
0.0,100,167.443825
0.932065,7,167.551555
0.970299,3,167.568399
0.509986,67,168.42923
0.710553,34,168.830612
0.851458,16,169.065647
0.515137,66,169.883764
0.509986,67,170.712668
0.970299,3,170.762558
0.834514,18,170.971816
0.541685,61,171.764265
0.895338,11,171.89208
0.0,100,173.158123
0.9801,2,173.170941
0.0,100,174.420818
0.629824,46,174.993072
0.770043,26,175.346854
0.842943,17,175.544767
0.747172,29,175.912219
0.558266,58,176.61775
0.682555,38,177.112601
0.785678,24,177.421365
0.0,100,178.660675
0.809728,21,178.912879
0.770043,26,179.241108
0.895338,11,179.368909
0.913517,9,179.48672
0.0,100,180.78868
0.0,100,182.042923
0.860058,15,182.234648
0.703448,35,182.677967
0.689449,37,183.161244
0.922745,8,183.238784
0.0,100,184.508742
0.592966,52,185.183358
0.932065,7,185.255553
0.960596,4,185.313898
0.0,100,186.567949
0.0,100,187.814445
0.703448,35,188.250646
0.404732,90,189.373914
0.817907,20,189.617055
0.860058,15,189.807596
0.94148,6,189.875655
0.0,100,191.12673
0.0,100,192.432609
0.0,100,194.039196
0.895338,11,194.239682
0.834514,18,194.615355
0.0,100,196.056356
0.689449,37,196.585675
0.0,100,197.920701
0.504886,68,198.912395
0.826169,19,199.161281
