#{"t_start": 1731442339.5226686, "env_id": "None"}
r,l,t
0.0,100,2.557816
0.0,100,3.767443
0.0,100,4.976946
0.675729,39,5.45728
0.710553,34,5.883238
0.569601,56,6.568537
0.785678,24,6.87103
0.520341,65,7.693516
0.541685,61,8.440793
0.649103,43,8.997081
0.689449,37,9.438432
0.834514,18,9.682921
0.629824,46,10.295679
0.0,100,11.548983
0.675729,39,12.045234
0.0,100,13.289934
0.826169,19,13.529554
0.0,100,14.772015
0.696413,36,15.21471
0.842943,17,15.411004
0.922745,8,15.52332
0.710553,34,15.955153
0.547157,60,16.700268
0.0,100,17.937273
0.95099,5,17.997941
0.682555,38,18.448363
0.0,100,19.696318
0.0,100,20.981959
0.913517,9,21.097365
0.623525,47,21.671421
0.47534,74,22.59701
0.515137,66,23.416805
0.682555,38,23.899662
0.860058,15,24.082037
0.932065,7,24.153789
0.0,100,25.386361
0.817907,20,25.630064
0.0,100,27.04362
0.877521,13,27.276226
0.777821,25,27.7902
0.710553,34,28.379611
0.94148,6,28.452872
0.381047,96,29.719458
0.682555,38,30.259993
0.675729,39,30.758912
0.696413,36,31.280656
0.0,100,32.717672
0.0,100,34.207008
0.793614,23,34.49031
0.703448,35,34.954604
0.877521,13,35.182795
0.662282,41,35.79434
0.0,100,37.137902
0.0,100,38.652148
0.0,100,40.076634
0.754719,28,40.472699
0.623525,47,41.099529
0.0,100,42.438854
0.0,100,43.752151
0.710553,34,44.206558
0.922745,8,44.32586
0.547157,60,45.09464
0.913517,9,45.178016
0.9801,2,45.223375
0.801631,22,45.540213
0.851458,16,45.739467
0.0,100,47.039294
0.826169,19,47.28838
0.809728,21,47.552256
0.0,100,48.848204
0.0,100,50.250458
0.868746,14,50.439423
0.826169,19,50.711714
0.0,100,52.368207
0.732303,31,52.781608
0.0,100,54.120547
0.0,100,55.385239
0.0,100,56.679072
0.895338,11,56.813014
0.826169,19,57.059136
0.785678,24,57.364384
0.9801,2,57.375968
0.0,100,58.61303
0.710553,34,59.043494
0.547157,60,59.827068
0.642612,44,60.377908
0.0,100,61.62894
0.777821,25,61.946907
0.636185,45,62.507937
0.0,100,63.742501
0.886385,12,63.883357
0.0,100,65.115992
0.703448,35,65.548217
0.0,100,66.79632
0.801631,22,67.098139
0.895338,11,67.226185
0.904382,10,67.351043
0.0,100,68.603769
0.0,100,69.843353
0.0,100,71.090031
0.842943,17,71.283868
0.7397,30,71.66054
0.0,100,72.90458
0.886385,12,73.071248
0.0,100,74.324693
0.868746,14,74.508007
0.649103,43,75.016032
0.696413,36,75.487906
0.541685,61,76.406667
0.777821,25,76.733126
0.860058,15,76.918352
0.99,1,76.924459
0.762343,27,77.246763
0.0,100,78.530229
0.886385,12,78.696454
0.682555,38,79.144985
0.0,100,80.399722
0.886385,12,80.566499
0.886385,12,80.704602
0.0,100,81.951633
0.747172,29,82.321636
0.0,100,83.566791
0.0,100,84.804019
0.0,100,86.05574
0.922745,8,86.137206
0.7397,30,86.507915
0.72498,32,86.926817
0.0,100,88.16203
0.932065,7,88.234717
0.668972,40,88.731048
0.0,100,89.970796
0.0,100,91.217885
0.886385,12,91.386498
0.662282,41,91.901961
0.662282,41,92.414892
0.904382,10,92.536179
0.0,100,93.769089
0.0,100,95.036041
0.842943,17,95.254531
0.0,100,96.51833
0.99,1,96.558737
0.0,100,97.800894
0.0,100,99.040664
0.696413,36,99.473667
0.0,100,100.726316
0.682555,38,101.179435
0.0,100,102.42798
0.0,100,103.657881
0.717731,33,104.085626
0.0,100,105.323622
0.710553,34,105.757723
0.826169,19,106.004801
0.770043,26,106.320575
0.0,100,107.55535
0.0,100,108.798047
0.0,100,110.035297
0.0,100,111.292225
0.703448,35,111.729738
0.960596,4,111.788791
0.649103,43,112.306532
0.592966,52,113.028652
0.682555,38,113.48562
0.581166,54,114.158406
0.569601,56,114.844085
0.0,100,116.089362
0.581166,54,116.779514
0.662282,41,117.288025
0.922745,8,117.399717
0.0,100,118.643239
0.592966,52,119.273766
0.0,100,120.521365
0.868746,14,120.706069
0.0,100,121.942427
0.960596,4,121.999974
0.649103,43,122.512231
0.809728,21,122.800742
0.886385,12,122.932808
0.877521,13,123.106301
0.777821,25,123.422303
0.0,100,124.66761
0.99,1,124.673444
0.682555,38,125.116072
0.777821,25,125.434683
0.834514,18,125.671081
0.0,100,126.922955
0.922745,8,127.034566
0.662282,41,127.537745
0.970299,3,127.554428
0.913517,9,127.674576
0.960596,4,127.732054
0.0,100,129.029983
0.904382,10,129.153229
0.817907,20,129.400153
0.834514,18,129.641605
0.0,100,130.901191
0.868746,14,131.04356
0.826169,19,131.277829
0.842943,17,131.504826
0.793614,23,131.766703
0.842943,17,131.992424
0.817907,20,132.2454
0.655659,42,132.74565
0.922745,8,132.85526
0.668972,40,133.34083
0.860058,15,133.522462
0.913517,9,133.606602
0.762343,27,133.963026
0.809728,21,134.220067
0.886385,12,134.353933
0.0,100,135.591785
0.649103,43,136.151919
0.877521,13,136.326533
0.868746,14,136.474576
0.826169,19,136.721947
0.668972,40,137.307397
0.581166,54,138.034111
0.689449,37,138.485166
0.7397,30,138.854172
0.904382,10,138.978396
0.0,100,140.220063
0.494839,70,141.099666
0.611117,49,141.713328
0.0,100,142.96731
0.0,100,144.204163
0.834514,18,144.441923
0.0,100,145.686612
0.0,100,146.968691
0.717731,33,147.381305
0.793614,23,147.676958
0.932065,7,147.749646
0.0,100,148.986852
0.0,100,150.213501
0.793614,23,150.518539
0.41295,88,151.625427
0.817907,20,151.87461
0.932065,7,151.946942
0.0,100,153.189742
0.0,100,154.427947
0.366032,100,155.689239
0.834514,18,155.927961
0.0,100,157.168722
0.94148,6,157.236303
0.95099,5,157.29741
0.587037,53,157.927927
0.0,100,159.169124
0.747172,29,159.529058
0.636185,45,160.087487
0.42559,85,161.17368
0.785678,24,161.48403
0.655659,42,161.992776
0.0,100,163.284754
0.0,100,164.522093
0.0,100,165.802179
0.536268,62,166.601472
0.0,100,167.866818
0.868746,14,168.04522
0.834514,18,168.248221
0.0,100,169.509205
0.0,100,170.768714
0.9801,2,170.814
0.886385,12,170.950156
0.922745,8,171.066002
0.754719,28,171.396571
0.851458,16,171.592705
0.0,100,172.850211
0.0,100,174.110157
0.682555,38,174.597277
0.0,100,175.848137
0.0,100,177.100639
0.860058,15,177.299147
0.525596,64,178.099944
0.0,100,179.347672
0.547157,60,180.094712
0.0,100,181.399219
0.99,1,181.405217
0.0,100,182.663088
0.932065,7,182.739152
0.717731,33,183.162385
0.817907,20,183.413327
0.0,100,184.683381
0.696413,36,185.130397
0.860058,15,185.318212
0.696413,36,185.767013
0.0,100,187.019753
0.0,100,188.261092
0.629824,46,188.861465
0.520341,65,189.668296
0.0,100,190.92077
0.0,100,192.216453
0.817907,20,192.474076
0.0,100,194.054082
0.886385,12,194.245237
0.809728,21,194.671535
0.0,100,196.098488
0.932065,7,196.251085
0.860058,15,196.479391
0.655659,42,197.065262
0.960596,4,197.129124
0.94148,6,197.202306
0.675729,39,197.71726
0.0,100,199.096222
0.0,100,200.347807
0.0,100,201.603961
0.0,100,202.869387
0.960596,4,202.926072
0.0,100,204.180914
0.9801,2,204.19205
0.0,100,205.440821
0.0,100,206.681995
0.99,1,206.6887
0.0,100,207.947579
0.0,100,209.219224
0.842943,17,209.447236
0.801631,22,209.716492
0.886385,12,209.851458
0.801631,22,210.144485
0.842943,17,210.34483
0.0,100,211.593326
0.0,100,212.848737
0.970299,3,212.899531
0.826169,19,213.142056
0.860058,15,213.324136
0.0,100,214.56392
0.563905,57,215.257911
0.710553,34,215.696326
0.703448,35,216.131182
0.0,100,217.385109
0.662282,41,217.886946
0.0,100,219.140297
0.0,100,220.390495
0.0,100,221.669082
0.851458,16,221.867505
0.536268,62,222.654307
0.960596,4,222.676766
0.868746,14,222.859534
0.793614,23,223.157342
0.913517,9,223.277906
0.0,100,224.529733
0.913517,9,224.61436
0.0,100,225.90608
0.0,100,227.149536
0.0,100,228.397419
0.904382,10,228.523899
0.710553,34,228.954725
0.0,100,230.20158
0.480141,73,231.142606
0.99,1,231.14832
0.0,100,232.406951
0.0,100,233.653637
0.754719,28,234.021108
0.47534,74,234.915384
0.0,100,236.176163
0.0,100,237.436596
0.0,100,238.681046
0.0,100,239.962387
0.877521,13,240.137167
0.696413,36,240.577309
0.94148,6,240.643589
0.99,1,240.685391
0.0,100,241.952579
0.886385,12,242.131525
0.72498,32,242.520248
0.0,100,243.766799
0.913517,9,243.884273
0.0,100,245.146135
0.61729,48,245.760791
0.438618,82,246.779165
0.696413,36,247.223243
0.0,100,248.477716
0.95099,5,248.538808
0.913517,9,248.659193
0.623525,47,249.272159
0.895338,11,249.404351
0.61729,48,249.988853
0.0,100,251.24296
0.777821,25,251.553853
0.95099,5,251.617749
0.0,100,252.866265
0.0,100,254.110028
0.970299,3,254.162946
0.895338,11,254.295145
0.94148,6,254.364318
0.0,100,255.604217
0.762343,27,255.965451
0.922745,8,256.042545
0.0,100,257.329761
0.696413,36,257.812466
0.0,100,259.094651
0.0,100,260.478749
0.0,100,261.738997
0.581166,54,262.391036
0.732303,31,262.808007
0.696413,36,263.247917
0.842943,17,263.448353
0.904382,10,263.571782
0.770043,26,263.894266
0.0,100,265.136467
0.94148,6,265.238545
0.598956,51,265.877967
0.0,100,267.126274
0.0,100,268.374542
0.913517,9,268.493493
0.668972,40,269.002116
0.94148,6,269.069732
0.392711,93,270.208341
0.0,100,271.463031
0.7397,30,271.847632
0.860058,15,272.03828
0.605006,50,272.66408
0.563905,57,273.398757
0.0,100,274.663997
0.668972,40,275.195462
0.0,100,276.503818
0.61729,48,277.084855
0.72498,32,277.506481
0.710553,34,277.941552
0.0,100,279.199578
0.45661,78,280.156419
0.0,100,281.4189
0.0,100,282.701393
0.747172,29,283.068827
0.61729,48,283.688211
0.0,100,284.957606
0.747172,29,285.291489
0.0,100,286.569046
0.0,100,287.837938
0.0,100,289.125483
0.558266,58,289.888797
0.762343,27,290.221928
0.0,100,291.507951
0.649103,43,292.088301
0.94148,6,292.159711
0.536268,62,293.016464
0.0,100,294.332177
0.400685,91,295.511914
0.0,100,296.822363
0.0,100,298.117266
0.904382,10,298.244986
0.932065,7,298.322902
0.0,100,299.623862
0.0,100,300.950254
0.611117,49,301.592595
0.623525,47,302.201807
0.0,100,303.510936
0.960596,4,303.575311
0.860058,15,303.770529
0.0,100,305.083289
0.842943,17,305.328915
0.94148,6,305.401404
0.0,100,306.728599
0.0,100,308.068883
0.662282,41,308.606293
0.0,100,309.971479
0.99,1,309.977053
0.0,100,311.313071
0.494839,70,312.242516
0.0,100,313.614184
0.793614,23,313.934947
0.842943,17,314.142447
0.95099,5,314.210012
0.710553,34,314.681107
0.922745,8,314.801547
0.842943,17,315.018759
0.732303,31,315.4221
0.0,100,316.762527
0.717731,33,317.223662
0.0,100,318.553181
0.0,100,319.88795
0.860058,15,320.086474
0.817907,20,320.480647
0.0,100,321.844552
0.0,100,323.183888
0.72498,32,323.594521
0.587037,53,324.314075
0.0,100,325.646507
0.717731,33,326.071974
0.72498,32,326.520719
0.732303,31,326.958724
0.895338,11,327.09874
0.0,100,328.437829
0.0,100,329.769253
0.860058,15,329.972944
0.95099,5,330.038616
0.0,100,331.407372
0.0,100,332.739335
0.0,100,334.074095
0.61729,48,334.736163
0.642612,44,335.334476
0.0,100,336.674336
0.0,100,338.010318
0.0,100,339.34538
0.0,100,340.678872
0.970299,3,340.697248
0.0,100,342.044331
0.770043,26,342.379911
0.0,100,343.712414
0.0,100,345.085268
0.682555,38,345.608371
0.649103,43,346.202916
0.0,100,347.542746
0.0,100,348.881293
0.552683,59,349.642293
0.842943,17,349.890926
0.913517,9,350.023673
0.0,100,351.399604
0.922745,8,351.483629
0.826169,19,351.73982
0.860058,15,351.943243
0.886385,12,352.091565
0.0,100,353.440974
0.0,100,354.777463
0.0,100,356.123425
0.0,100,357.484143
0.0,100,358.817143
0.536268,62,359.672112
0.0,100,361.019349
0.0,100,362.412208
0.904382,10,362.545896
0.868746,14,362.738127
0.960596,4,362.760898
0.0,100,364.122944
0.655659,42,364.705216
0.922745,8,364.787295
0.932065,7,364.908902
0.668972,40,365.440379
0.932065,7,365.524203
0.0,100,366.863756
0.0,100,368.205357
0.732303,31,368.606056
0.793614,23,368.933402
0.0,100,370.268051
0.970299,3,370.323644
0.0,100,371.663263
0.826169,19,371.889799
0.895338,11,372.065323
0.429889,84,373.149934
0.0,100,374.480546
0.0,100,375.821963
0.895338,11,375.998422
0.0,100,377.336206
0.443048,81,378.40935
0.636185,45,379.003817
0.842943,17,379.255382
0.0,100,380.594867
0.710553,34,381.056467
0.0,100,382.565456
0.826169,19,382.822228
0.0,100,384.159782
0.0,100,385.491973
0.0,100,386.835873
0.960596,4,386.897527
0.834514,18,387.114355
0.0,100,388.459775
0.0,100,389.833186
0.7397,30,390.232044
0.904382,10,390.365017
0.886385,12,390.551851
0.960596,4,390.574383
0.913517,9,390.705421
0.0,100,392.053819
0.668972,40,392.589134
0.851458,16,392.794183
0.0,100,394.136085
