#{"t_start": 1732111047.9745247, "env_id": "None"}
r,l,t
0.0,100,3.144719
0.0,100,4.560801
0.0,100,6.075135
0.0,100,7.577416
0.0,100,9.014994
0.0,100,10.479773
0.0,100,11.811026
0.0,100,13.110152
0.0,100,14.434624
0.0,100,15.829241
0.0,100,17.143738
0.0,100,18.448953
0.0,100,19.766019
0.0,100,21.099666
0.0,100,22.434266
0.0,100,23.715581
0.0,100,25.000422
0.0,100,26.275135
0.0,100,27.576753
0.0,100,28.896961
0.0,100,30.206929
0.0,100,31.583569
0.0,100,32.886091
0.0,100,34.178877
0.0,100,35.471825
0.0,100,36.767475
0.0,100,38.080216
0.0,100,39.373128
0.0,100,40.649945
0.0,100,41.947954
0.0,100,43.266243
0.0,100,44.55013
0.0,100,45.865231
0.0,100,47.152182
0.0,100,48.430019
0.0,100,49.704217
0.0,100,50.991562
0.0,100,52.263733
0.0,100,53.548175
0.0,100,54.82987
0.0,100,56.130329
0.0,100,57.413278
0.0,100,58.682341
0.0,100,59.964077
0.0,100,61.241099
0.0,100,62.62371
0.0,100,64.141236
0.0,100,65.753062
0.0,100,67.070172
0.0,100,68.360333
0.0,100,69.670757
0.0,100,71.079392
0.0,100,72.622709
0.0,100,73.981803
