#{"t_start": 1731583707.9910853, "env_id": "None"}
r,l,t
0.0,100,2.137008
0.0,100,3.335328
0.0,100,4.538955
0.0,100,5.740853
0.504886,68,6.575829
0.0,100,7.804374
0.851458,16,7.998157
0.754719,28,8.348228
0.826169,19,8.578957
0.960596,4,8.601125
0.0,100,9.806549
0.904382,10,9.930299
0.0,100,11.133214
0.530906,63,11.898014
0.0,100,13.107751
0.655659,42,13.597458
0.605006,50,14.199247
0.732303,31,14.602884
0.747172,29,14.920862
0.0,100,16.123762
0.801631,22,16.40723
0.95099,5,16.464595
0.0,100,17.698332
0.0,100,18.898946
0.0,100,20.11184
0.960596,4,20.167409
0.0,100,21.365742
0.0,100,22.563824
0.0,100,23.980052
0.851458,16,24.174104
0.922745,8,24.25686
0.0,100,25.474103
0.581166,54,26.134812
0.842943,17,26.384783
0.785678,24,26.649534
0.0,100,27.849161
0.785678,24,28.141731
0.754719,28,28.499148
0.0,100,29.697792
0.384896,95,30.838124
0.932065,7,30.914197
0.793614,23,31.197343
0.0,100,32.45701
0.834514,18,32.652499
0.851458,16,32.871952
0.0,100,34.060494
0.0,100,35.304964
0.970299,3,35.321513
0.868746,14,35.491806
0.762343,27,35.810102
0.785678,24,36.09793
0.895338,11,36.222955
0.682555,38,36.704428
0.785678,24,37.005044
0.72498,32,37.370909
0.0,100,38.573604
0.509986,67,39.400332
0.0,100,40.618809
0.547157,60,41.336393
0.0,100,42.536595
0.785678,24,42.794819
0.860058,15,42.973091
0.0,100,44.178919
0.793614,23,44.477355
0.0,100,45.70067
0.575355,55,46.351857
0.877521,13,46.525028
0.703448,35,46.940974
0.895338,11,47.064358
0.0,100,48.258405
0.868746,14,48.447126
0.826169,19,48.646048
0.860058,15,48.824181
0.373464,98,50.012494
0.877521,13,50.177428
0.662282,41,50.669631
0.0,100,51.857118
0.970299,3,51.87356
0.0,100,53.111582
0.668972,40,53.593232
0.649103,43,54.119684
0.777821,25,54.416923
0.520341,65,55.210331
0.747172,29,55.561877
0.95099,5,55.626321
0.541685,61,56.347526
0.895338,11,56.472501
0.834514,18,56.70567
0.9801,2,56.717234
0.801631,22,57.002839
0.913517,9,57.081445
