#{"t_start": 1732143101.356967, "env_id": "None"}
r,l,t
0.443048,81,4.090934
0.0,100,5.561164
0.0,100,7.098782
0.0,100,8.564354
0.0,100,10.047284
0.0,100,11.796674
0.0,100,13.450247
0.509986,67,14.313483
0.36973,99,15.642176
0.95099,5,15.707699
0.0,100,17.0371
0.611117,49,17.701602
0.0,100,19.045074
0.842943,17,19.259683
0.0,100,20.586133
0.762343,27,20.931289
0.904382,10,21.060674
0.762343,27,21.483705
0.0,100,23.057447
0.649103,43,23.607807
0.611117,49,24.265519
0.447523,80,25.341762
0.0,100,26.791515
0.717731,33,27.278601
0.417121,87,28.716623
0.0,100,30.354771
0.0,100,31.846411
0.682555,38,32.533927
0.0,100,33.979144
0.834514,18,34.19126
0.0,100,35.60939
0.95099,5,35.681143
0.45661,78,36.914499
0.770043,26,37.281493
0.703448,35,37.777637
0.0,100,39.772043
0.9801,2,39.85555
0.41295,88,41.553611
0.717731,33,42.152749
0.0,100,43.606604
0.649103,43,44.261415
0.826169,19,44.540641
0.0,100,45.952759
0.0,100,47.320816
0.636185,45,47.909912
0.0,100,49.268638
0.842943,17,49.534135
0.0,100,51.040451
0.0,100,52.80044
0.629824,46,53.407754
0.0,100,55.03522
0.762343,27,55.367408
0.970299,3,55.42164
0.61729,48,56.080921
0.842943,17,56.400242
0.0,100,58.109234
0.0,100,59.604828
0.434231,83,60.789448
0.575355,55,61.580876
0.932065,7,61.722235
0.0,100,63.257517
0.0,100,64.709132
0.0,100,66.222632
0.0,100,67.667341
0.662282,41,68.242667
0.623525,47,68.87826
0.655659,42,69.685788
0.817907,20,70.057883
0.611117,49,70.802867
0.0,100,72.155231
0.94148,6,72.274401
0.655659,42,72.835411
0.675729,39,73.384456
0.895338,11,73.53053
0.770043,26,73.888806
0.0,100,75.556216
0.0,100,77.275447
0.793614,23,77.755822
0.0,100,79.254316
0.0,100,80.68541
0.0,100,82.169126
0.642612,44,82.799969
0.0,100,84.27405
0.0,100,85.695627
0.99,1,85.702626
0.0,100,87.226288
0.0,100,88.852136
0.0,100,90.531221
0.0,100,91.933332
0.0,100,93.343018
0.860058,15,93.55356
0.732303,31,93.963722
0.0,100,95.610513
0.575355,55,96.565302
0.0,100,98.10529
0.95099,5,98.183267
0.0,100,99.760104
0.747172,29,100.333438
0.9801,2,100.350922
0.499837,69,101.600631
0.732303,31,102.23703
0.0,100,103.702779
0.801631,22,104.050281
0.770043,26,104.416308
0.0,100,105.968559
0.801631,22,106.250031
0.970299,3,106.305094
0.860058,15,106.506229
0.0,100,108.060936
0.0,100,109.370465
0.0,100,110.868096
0.0,100,112.395336
0.0,100,113.844834
0.465881,76,114.847147
0.0,100,116.180833
0.0,100,117.526214
0.877521,13,117.715865
0.0,100,119.033252
0.868746,14,119.220759
0.0,100,120.565555
0.717731,33,120.971832
0.0,100,122.287661
0.0,100,123.832122
0.9801,2,123.892051
0.895338,11,124.101737
0.960596,4,124.184198
0.0,100,125.775085
0.0,100,127.418508
0.922745,8,127.512589
0.913517,9,127.680354
0.0,100,129.210705
0.970299,3,129.298274
0.668972,40,130.101668
0.747172,29,130.52812
0.99,1,130.573181
0.770043,26,130.934017
0.0,100,132.500256
0.438618,82,133.742895
