#{"t_start": 1732143102.282335, "env_id": "None"}
r,l,t
0.0,100,3.399322
0.0,100,4.862881
0.0,100,6.422292
0.886385,12,6.62544
0.960596,4,6.691371
0.0,100,8.130444
0.0,100,9.657305
0.605006,50,10.670933
0.0,100,12.253349
0.61729,48,12.94451
0.465881,76,13.931647
0.396678,92,15.177205
0.0,100,16.513472
0.913517,9,16.642584
0.777821,25,16.994141
0.826169,19,17.214263
0.0,100,18.542356
0.0,100,19.865466
0.0,100,21.428113
0.868746,14,21.65381
0.0,100,23.003652
0.0,100,24.350658
0.0,100,25.794695
0.0,100,27.348893
0.575355,55,28.326593
0.785678,24,28.728685
0.0,100,30.145283
0.0,100,31.825082
0.703448,35,32.361722
0.0,100,33.765094
0.0,100,35.174165
0.0,100,36.686525
0.877521,13,36.906597
0.655659,42,37.540733
0.817907,20,37.933849
0.0,100,40.218264
0.0,100,41.805544
0.0,100,43.323748
0.777821,25,43.676865
0.480141,73,44.730745
0.0,100,46.11482
0.0,100,47.428557
0.0,100,48.843516
0.94148,6,48.933541
0.886385,12,49.089493
0.649103,43,49.74626
0.525596,64,50.892613
0.581166,54,51.764963
0.0,100,53.244437
0.0,100,54.746862
0.0,100,56.257326
0.860058,15,56.512764
0.860058,15,56.842772
0.541685,61,57.917314
0.0,100,59.339923
0.484991,72,60.347922
0.72498,32,60.818101
0.530906,63,61.814908
0.0,100,63.300644
0.0,100,64.798223
0.0,100,66.242587
0.817907,20,66.527511
0.0,100,67.939707
0.886385,12,68.086974
0.0,100,69.826393
0.465881,76,70.889673
0.717731,33,71.364153
0.611117,49,72.051898
0.689449,37,72.539244
0.0,100,74.171241
0.793614,23,74.539362
0.421334,86,75.950364
0.970299,3,76.050594
0.689449,37,76.720365
0.842943,17,77.138874
0.960596,4,77.164487
0.0,100,78.60062
0.895338,11,78.772031
0.605006,50,79.475598
0.0,100,80.94821
0.868746,14,81.117772
0.809728,21,81.44784
0.0,100,82.92819
0.0,100,84.33744
0.636185,45,85.01786
0.732303,31,85.509659
0.689449,37,86.027828
0.0,100,87.54702
0.72498,32,88.29996
0.0,100,89.791444
0.0,100,91.218268
0.0,100,92.615164
0.95099,5,92.681589
0.0,100,94.22146
0.770043,26,94.667018
0.99,1,94.676037
0.0,100,96.262343
0.72498,32,96.812296
0.0,100,98.304399
0.0,100,100.171498
0.0,100,101.932608
0.0,100,103.368995
0.689449,37,103.95582
0.801631,22,104.342261
0.732303,31,104.795293
0.860058,15,104.989942
0.895338,11,105.163208
0.826169,19,105.392522
0.860058,15,105.592538
0.0,100,107.147164
0.886385,12,107.326966
0.0,100,108.631838
0.99,1,108.637747
0.851458,16,108.835795
0.0,100,110.383198
0.0,100,111.962946
0.868746,14,112.198012
0.0,100,113.522582
0.0,100,114.853452
0.0,100,116.209029
0.0,100,117.525376
0.9801,2,117.537056
0.0,100,118.877203
0.868746,14,119.064784
0.895338,11,119.2014
0.877521,13,119.386255
0.581166,54,120.101024
0.0,100,121.418233
0.61729,48,122.062984
0.0,100,123.78339
0.0,100,125.404067
0.642612,44,126.111648
0.642612,44,126.849948
0.0,100,128.390184
0.0,100,130.080647
0.0,100,131.670998
0.0,100,133.148983
