#{"t_start": 1731537978.55513, "env_id": "None"}
r,l,t
0.0,100,2.468937
0.0,100,3.691198
0.0,100,4.914145
0.499837,69,5.773421
0.762343,27,6.117243
0.922745,8,6.193897
0.960596,4,6.250134
0.520341,65,7.040172
0.960596,4,7.09403
0.552683,59,7.820278
0.895338,11,7.945173
0.0,100,9.160537
0.0,100,10.371871
0.40882,89,11.453262
0.0,100,12.684041
0.0,100,14.032795
0.0,100,15.693063
0.842943,17,15.904805
0.0,100,17.326828
0.886385,12,17.479462
0.0,100,18.876033
0.922745,8,19.021465
0.0,100,20.312336
0.0,100,21.59123
0.0,100,22.800383
0.0,100,24.020546
0.703448,35,24.443701
0.960596,4,24.499803
0.913517,9,24.614516
0.0,100,25.836272
0.0,100,27.090266
0.913517,9,27.172451
0.0,100,28.394109
0.581166,54,29.059457
0.642612,44,29.598487
0.0,100,30.808061
0.623525,47,31.363534
0.0,100,32.568061
0.689449,37,33.042974
0.668972,40,33.549413
0.0,100,34.766925
0.0,100,35.979473
0.605006,50,36.58594
0.785678,24,36.888541
0.851458,16,37.074481
0.970299,3,37.091004
0.860058,15,37.275217
0.842943,17,37.499933
0.868746,14,37.67376
0.0,100,38.932619
0.7397,30,39.307484
0.0,100,40.520734
0.0,100,41.723346
0.0,100,42.933155
0.932065,7,43.002718
0.0,100,44.226859
0.851458,16,44.411591
0.0,100,45.631467
0.0,100,46.850062
0.0,100,48.056571
0.801631,22,48.348486
0.785678,24,48.607965
0.0,100,49.832794
0.0,100,51.044905
0.0,100,52.270765
0.0,100,53.513972
0.826169,19,53.764102
0.842943,17,53.989042
0.762343,27,54.305562
0.785678,24,54.60453
0.587037,53,55.230245
0.913517,9,55.34187
0.777821,25,55.690579
0.868746,14,55.866849
0.851458,16,56.053186
0.826169,19,56.296207
0.777821,25,56.598501
0.895338,11,56.724041
0.809728,21,56.975631
0.717731,33,57.387707
0.581166,54,58.055485
0.0,100,59.273825
0.72498,32,59.650043
0.932065,7,59.752873
0.696413,36,60.190639
0.94148,6,60.255254
0.675729,39,60.738938
0.932065,7,60.809757
0.61729,48,61.401081
0.682555,38,61.845019
0.754719,28,62.197535
0.793614,23,62.493039
0.960596,4,62.515977
0.0,100,63.751179
0.0,100,64.968732
0.0,100,66.179206
0.886385,12,66.343772
0.717731,33,66.729863
0.0,100,67.937543
0.793614,23,68.227043
0.581166,54,68.893731
0.793614,23,69.158803
0.530906,63,69.950262
0.95099,5,70.009305
0.770043,26,70.320459
0.922745,8,70.430856
0.0,100,71.671094
0.842943,17,71.861328
0.851458,16,72.049178
0.886385,12,72.216486
0.0,100,73.46221
0.0,100,74.676196
0.0,100,75.905007
0.515137,66,76.696499
0.99,1,76.701956
0.877521,13,76.870587
0.99,1,76.876006
0.970299,3,76.925909
0.0,100,78.131811
0.842943,17,78.327817
0.0,100,79.543827
0.0,100,80.775777
0.834514,18,81.002228
0.0,100,82.216278
0.95099,5,82.276491
0.0,100,83.482034
