#{"t_start": 1731537977.271478, "env_id": "None"}
r,l,t
0.0,100,3.751987
0.777821,25,4.062238
0.0,100,5.284157
0.0,100,6.516259
0.649103,43,7.051134
0.703448,35,7.471886
0.0,100,8.682784
0.960596,4,8.74504
0.575355,55,9.414341
0.886385,12,9.543196
0.558266,58,10.263177
0.932065,7,10.334276
0.868746,14,10.511112
0.932065,7,10.584764
0.0,100,11.796847
0.0,100,13.002665
0.0,100,14.261844
0.636185,45,14.86191
0.0,100,16.534641
0.754719,28,16.927646
0.801631,22,17.201213
0.0,100,18.624129
0.0,100,19.990251
0.932065,7,20.138393
0.842943,17,20.378982
0.0,100,21.665091
0.0,100,22.939722
0.732303,31,23.313682
0.668972,40,23.793569
0.747172,29,24.150223
0.842943,17,24.37938
0.642612,44,24.884941
0.922745,8,24.995499
0.7397,30,25.365705
0.0,100,26.588711
0.0,100,27.793246
0.0,100,29.057935
0.886385,12,29.190081
0.0,100,30.4089
0.710553,34,30.826576
0.509986,67,31.655553
0.860058,15,31.836425
0.0,100,33.044445
0.9801,2,33.057065
0.0,100,34.269042
0.0,100,35.511446
0.0,100,36.733621
0.895338,11,36.858941
0.0,100,38.067445
0.9801,2,38.110651
0.762343,27,38.425324
0.851458,16,38.613594
0.703448,35,39.034183
0.0,100,40.292586
0.0,100,41.515798
0.662282,41,42.004783
0.9801,2,42.047404
0.61729,48,42.604613
0.710553,34,43.023342
0.747172,29,43.374535
0.785678,24,43.678647
0.860058,15,43.858482
0.0,100,45.075141
0.932065,7,45.146696
0.480141,73,46.049144
0.710553,34,46.471135
0.0,100,47.696032
0.877521,13,47.838269
0.0,100,49.042847
0.94148,6,49.109038
0.0,100,50.322052
0.793614,23,50.614296
0.970299,3,50.662749
0.0,100,51.883401
0.0,100,53.101519
0.0,100,54.317326
0.592966,52,54.969522
0.860058,15,55.162683
0.809728,21,55.410767
0.0,100,56.625504
0.886385,12,56.793082
0.9801,2,56.804469
0.0,100,58.06228
0.747172,29,58.424105
0.0,100,59.646127
0.0,100,60.862328
0.970299,3,60.878769
0.842943,17,61.108183
0.0,100,62.32085
0.72498,32,62.695562
0.629824,46,63.248415
0.932065,7,63.352
0.793614,23,63.614848
0.0,100,64.848227
0.762343,27,65.198443
0.95099,5,65.257187
0.0,100,66.475561
0.717731,33,66.860853
0.0,100,68.074239
0.95099,5,68.133713
0.0,100,69.341554
0.0,100,70.56274
0.834514,18,70.793224
0.826169,19,71.045683
0.754719,28,71.367093
0.0,100,72.604257
0.9801,2,72.648153
