#{"t_start": 1732111606.9451897, "env_id": "None"}
r,l,t
0.0,100,2.737338
0.0,100,4.055252
0.452044,79,5.102327
0.7397,30,5.496984
0.0,100,6.800699
0.99,1,6.807747
0.0,100,8.128985
0.0,100,9.450449
0.0,100,10.770124
0.9801,2,10.818441
0.0,100,12.13718
0.0,100,13.464174
0.480141,73,14.392482
0.877521,13,14.577119
0.0,100,15.966525
0.0,100,17.463948
0.552683,59,18.419129
0.400685,91,19.745402
0.668972,40,20.273925
0.668972,40,20.854593
0.0,100,22.345624
0.47534,74,23.41398
0.0,100,24.879858
0.0,100,26.467975
0.0,100,27.803089
0.636185,45,28.406936
0.592966,52,29.091139
0.689449,37,29.694283
0.710553,34,30.141834
0.0,100,31.609542
0.605006,50,32.289996
0.886385,12,32.471651
0.520341,65,33.359914
0.536268,62,34.253052
0.793614,23,34.578501
0.520341,65,35.598376
0.0,100,37.075923
0.777821,25,37.472247
0.754719,28,37.856074
0.904382,10,37.997376
0.895338,11,38.202931
0.499837,69,39.127493
0.95099,5,39.198616
0.922745,8,39.320651
0.668972,40,39.883373
0.99,1,39.889972
0.0,100,41.276691
0.94148,6,41.348948
0.0,100,42.744228
0.777821,25,43.09331
0.0,100,44.46679
0.569601,56,45.257977
0.762343,27,45.627697
0.689449,37,46.133931
0.696413,36,46.66309
0.0,100,48.039872
0.0,100,49.41014
0.655659,42,49.965715
0.434231,83,51.125307
0.598956,51,51.833359
0.682555,38,52.343284
0.541685,61,53.235856
0.851458,16,53.449554
0.0,100,54.83648
0.0,100,56.213181
0.675729,39,56.757478
0.0,100,58.179909
0.662282,41,58.724295
0.895338,11,58.873015
0.868746,14,59.067286
0.675729,39,59.61971
0.0,100,60.983645
0.536268,62,61.828416
0.0,100,63.228722
0.770043,26,63.584915
0.0,100,65.005996
0.45661,78,66.091398
0.0,100,67.475838
0.0,100,68.859583
0.0,100,70.228801
0.842943,17,70.445267
0.0,100,71.81513
0.0,100,73.204054
0.842943,17,73.458139
0.9801,2,73.47102
0.801631,22,73.763788
0.0,100,75.136087
0.904382,10,75.271207
