#{"t_start": 1732118638.0398848, "env_id": "None"}
r,l,t
0.525596,64,2.405503
0.703448,35,2.895947
0.0,100,4.323145
0.0,100,5.767752
0.0,100,7.202391
0.0,100,8.713348
0.0,100,10.142341
0.0,100,11.702751
0.0,100,13.344414
0.0,100,14.872505
0.0,100,16.33568
0.0,100,17.824046
0.0,100,19.205374
0.0,100,20.518273
0.913517,9,20.641071
0.886385,12,20.785483
0.0,100,22.270439
0.0,100,23.608645
0.0,100,24.945501
0.0,100,26.53474
0.0,100,28.127071
0.0,100,29.469425
0.0,100,30.997186
0.826169,19,31.260276
0.388784,94,32.966716
0.0,100,34.50956
0.0,100,35.975575
0.0,100,37.460798
0.0,100,38.927126
0.0,100,40.350058
0.0,100,41.831758
0.0,100,43.183293
0.0,100,44.527047
0.0,100,45.979627
0.0,100,47.339915
0.0,100,48.676661
0.0,100,50.03969
0.826169,19,50.296518
0.0,100,51.680561
0.0,100,53.11137
0.0,100,54.618499
0.0,100,56.15172
0.0,100,57.877333
0.0,100,59.379189
0.970299,3,59.398233
0.0,100,60.96411
0.0,100,62.381792
0.0,100,63.783793
0.0,100,65.48698
0.754719,28,65.894853
0.0,100,67.458372
0.0,100,69.047276
0.0,100,70.522627
0.886385,12,70.69842
0.0,100,72.071451
0.0,100,73.578358
0.0,100,74.991539
0.747172,29,75.444791
0.0,100,76.978436
0.0,100,78.672602
0.636185,45,79.360194
0.0,100,80.927261
0.0,100,82.353566
0.0,100,83.986511
0.0,100,85.563684
0.0,100,87.310728
0.732303,31,87.734771
0.0,100,89.15532
0.0,100,90.543873
0.0,100,91.929147
0.0,100,93.35821
0.0,100,95.128321
0.0,100,96.578957
0.0,100,98.001984
0.0,100,99.528845
0.0,100,100.917782
0.0,100,102.589783
0.0,100,104.117255
0.563905,57,105.026896
0.0,100,106.526098
0.0,100,107.974514
0.0,100,109.387258
0.0,100,110.725604
0.461222,77,111.759239
0.0,100,113.085813
0.0,100,114.411002
0.895338,11,114.549273
0.0,100,115.975245
0.793614,23,116.328714
0.0,100,117.864011
0.0,100,119.165489
0.793614,23,119.484164
0.0,100,120.819046
0.960596,4,120.842693
0.0,100,122.217997
0.0,100,123.567738
0.0,100,124.897374
0.0,100,126.250788
0.0,100,127.591102
0.0,100,128.929716
0.0,100,130.256413
0.0,100,131.582517
0.0,100,132.913737
0.0,100,134.257745
0.0,100,135.567257
0.461222,77,136.620255
0.0,100,137.959354
0.0,100,139.321878
0.0,100,140.647759
0.0,100,141.953576
0.0,100,143.276606
0.0,100,144.633253
0.0,100,146.006101
0.0,100,147.377429
0.0,100,148.710904
0.494839,70,149.640527
0.0,100,150.953786
0.0,100,152.335012
0.0,100,153.664957
0.801631,22,153.951836
0.877521,13,154.141142
0.0,100,155.485142
0.0,100,156.79859
0.0,100,158.114795
0.0,100,159.430919
0.0,100,160.79011
0.0,100,162.141756
0.0,100,163.532665
0.0,100,165.155315
0.0,100,166.808313
0.0,100,168.243212
0.0,100,169.685351
0.0,100,171.357684
0.0,100,172.95338
0.0,100,174.595368
0.99,1,174.602429
0.0,100,176.037649
0.762343,27,176.430024
0.642612,44,177.093563
0.0,100,178.408554
0.842943,17,178.66504
0.0,100,180.172718
0.0,100,182.042914
0.960596,4,182.072444
0.0,100,183.586085
0.0,100,185.010477
0.0,100,186.370608
0.0,100,187.908754
