#{"t_start": 1732118633.1938074, "env_id": "None"}
r,l,t
0.400685,91,7.653704
0.0,100,9.064783
0.0,100,10.515631
0.0,100,11.950729
0.421334,86,13.243914
0.642612,44,13.915111
0.0,100,15.358031
0.0,100,16.945394
0.0,100,18.650773
0.525596,64,19.523009
0.0,100,20.951046
0.0,100,22.467642
0.0,100,23.86204
0.0,100,25.170359
0.0,100,26.649214
0.0,100,27.986901
0.0,100,29.328328
0.0,100,30.816128
0.0,100,32.490448
0.0,100,33.849809
0.642612,44,34.439704
0.809728,21,34.711561
0.0,100,36.251048
0.0,100,38.018292
0.0,100,39.580849
0.0,100,41.052486
0.0,100,42.565309
0.732303,31,43.066126
0.0,100,44.449292
0.0,100,45.960387
0.0,100,47.359481
0.0,100,48.683568
0.0,100,50.072341
0.0,100,51.502413
0.0,100,52.847785
0.0,100,54.180224
0.0,100,55.532973
0.817907,20,55.809791
0.0,100,57.23972
0.438618,82,58.424745
0.0,100,59.92359
0.558266,58,60.842171
0.0,100,62.580473
0.0,100,64.060994
0.0,100,65.58612
0.373464,98,67.015094
0.0,100,68.415626
0.662282,41,69.046769
0.0,100,70.688881
0.0,100,72.175041
0.0,100,73.828878
0.605006,50,74.578611
0.0,100,76.021395
0.895338,11,76.206246
0.72498,32,76.624498
0.0,100,78.116337
0.0,100,79.521097
0.499837,69,80.579736
0.0,100,82.149148
0.0,100,83.842856
0.0,100,85.348259
0.0,100,86.81564
0.400685,91,88.325136
0.868746,14,88.547763
0.0,100,90.103462
0.0,100,91.767653
0.0,100,93.295587
0.0,100,94.654232
0.515137,66,95.596421
0.0,100,96.963145
0.0,100,98.463374
0.0,100,100.225295
0.396678,92,101.491795
0.0,100,102.924266
0.0,100,104.461468
0.0,100,105.827015
0.0,100,107.501429
0.0,100,109.029532
0.732303,31,109.484117
0.0,100,111.082712
0.0,100,112.538583
0.0,100,113.9372
0.904382,10,114.086486
0.0,100,115.427632
0.629824,46,116.043746
0.0,100,117.38239
0.0,100,118.714341
0.0,100,120.085148
0.0,100,121.494053
0.817907,20,121.817302
0.0,100,123.290734
0.0,100,124.611677
0.0,100,125.939384
0.47534,74,126.974883
0.530906,63,127.803753
0.0,100,129.145911
0.0,100,130.487606
0.0,100,131.824021
0.0,100,133.176159
0.970299,3,133.228583
0.373464,98,134.511119
0.94148,6,134.619235
0.611117,49,135.2379
0.0,100,136.559461
0.0,100,137.891767
0.0,100,139.236514
0.932065,7,139.355329
0.0,100,140.66007
0.381047,96,141.930895
0.649103,43,142.525579
0.0,100,143.891486
0.860058,15,144.097124
0.0,100,145.421515
0.0,100,146.728307
0.0,100,148.05222
0.0,100,149.408548
0.623525,47,150.01492
0.0,100,151.411518
0.0,100,152.769223
0.0,100,154.100675
0.0,100,155.415131
0.717731,33,155.857236
0.0,100,157.247005
0.0,100,158.572196
0.0,100,159.923099
0.0,100,161.252012
0.0,100,162.557583
0.0,100,163.873708
0.0,100,165.224617
0.94148,6,165.298169
0.0,100,166.64892
0.0,100,167.984785
0.0,100,169.496036
0.0,100,171.216737
0.0,100,172.749983
0.0,100,174.168772
0.762343,27,174.543502
0.520341,65,175.666865
0.0,100,177.147522
0.0,100,178.894352
0.0,100,180.383279
0.0,100,181.868738
0.886385,12,182.052094
0.0,100,183.369735
0.0,100,184.820501
0.913517,9,184.962818
0.0,100,186.831173
0.932065,7,186.97568
0.0,100,188.48212
0.0,100,189.914552
0.0,100,191.261902
0.0,100,192.800097
