#{"t_start": 1732114495.5357783, "env_id": "None"}
r,l,t
0.0,100,5.029776
0.649103,43,5.683581
0.0,100,7.17114
0.932065,7,7.270622
0.801631,22,7.605644
0.563905,57,8.426673
0.732303,31,8.865989
0.366032,100,10.42877
0.754719,28,10.816687
0.0,100,12.237255
0.793614,23,12.554059
0.675729,39,13.038265
0.0,100,14.43546
0.868746,14,14.644138
0.0,100,16.051473
0.558266,58,16.869358
0.801631,22,17.158786
0.932065,7,17.273303
0.895338,11,17.443782
0.777821,25,17.845493
0.649103,43,18.628474
0.72498,32,19.125822
0.558266,58,19.894821
0.0,100,21.250087
0.0,100,22.702714
0.47534,74,23.914828
0.0,100,25.30338
0.0,100,26.72723
0.747172,29,27.11807
0.0,100,28.650063
0.0,100,30.113622
0.0,100,31.540534
0.0,100,33.030023
0.0,100,34.508878
0.922745,8,34.636916
0.913517,9,34.72925
0.922745,8,34.851502
0.817907,20,35.127065
0.0,100,36.755612
0.777821,25,37.146719
0.470587,75,38.168511
0.877521,13,38.356349
0.913517,9,38.453425
0.886385,12,38.653566
0.895338,11,38.803926
0.904382,10,38.937114
0.895338,11,39.091445
0.95099,5,39.157761
0.970299,3,39.213506
0.0,100,40.655924
0.696413,36,41.192298
0.7397,30,41.62326
0.717731,33,42.138218
0.895338,11,42.288878
0.809728,21,42.656554
0.710553,34,43.253088
0.72498,32,43.70316
0.0,100,45.105287
0.770043,26,45.480241
0.623525,47,46.238311
0.0,100,47.740138
0.7397,30,48.222861
0.696413,36,48.772369
0.747172,29,49.20536
0.904382,10,49.347563
0.575355,55,50.143774
0.0,100,51.63305
0.9801,2,51.648091
0.0,100,53.232564
0.886385,12,53.50024
0.793614,23,53.84377
0.793614,23,54.164411
0.817907,20,54.434364
0.0,100,55.947531
0.877521,13,56.113275
0.785678,24,56.44577
0.675729,39,56.976809
0.0,100,58.628581
0.0,100,60.150192
0.0,100,61.486156
0.0,100,62.827693
0.530906,63,63.739471
0.0,100,65.159333
0.777821,25,65.489893
0.0,100,66.99169
0.970299,3,67.016131
0.689449,37,67.606677
0.0,100,69.029377
0.7397,30,69.429765
0.605006,50,70.243084
0.0,100,71.667055
0.868746,14,71.824783
0.689449,37,72.383945
0.611117,49,73.056574
0.0,100,74.414705
0.0,100,75.736435
0.0,100,77.06955
0.0,100,78.500638
0.0,100,79.830069
0.0,100,81.174159
0.0,100,82.559247
0.0,100,83.888667
0.99,1,83.897639
0.834514,18,84.124386
0.817907,20,84.399448
0.642612,44,84.999074
0.9801,2,85.044178
0.0,100,86.405357
0.581166,54,87.172608
0.770043,26,87.542391
0.668972,40,88.150617
0.886385,12,88.320835
0.809728,21,88.611066
0.598956,51,89.384371
0.0,100,90.837455
0.913517,9,90.970558
0.629824,46,91.741796
0.834514,18,92.054823
0.0,100,93.513261
0.0,100,95.100143
0.94148,6,95.205873
0.99,1,95.214424
0.0,100,96.772003
0.960596,4,96.872645
0.689449,37,97.52779
0.777821,25,97.91694
0.0,100,99.485246
0.960596,4,99.511656
0.0,100,100.936615
0.0,100,102.392383
0.922745,8,102.516483
0.0,100,103.924423
0.0,100,105.447613
0.851458,16,105.653099
0.0,100,107.101396
0.826169,19,107.380741
0.0,100,108.740454
0.0,100,110.1462
0.826169,19,110.442019
0.970299,3,110.462812
0.886385,12,110.642857
0.0,100,112.149997
0.0,100,113.634748
0.770043,26,114.027169
0.860058,15,114.221705
0.904382,10,114.353751
0.9801,2,114.365156
0.970299,3,114.421361
0.0,100,115.809852
0.95099,5,115.880317
0.0,100,117.303953
0.587037,53,118.092072
0.793614,23,118.369591
0.662282,41,118.909503
0.72498,32,119.359985
0.851458,16,119.563137
0.0,100,120.937684
0.762343,27,121.342144
0.842943,17,121.618995
0.682555,38,122.182408
0.7397,30,122.639828
0.886385,12,122.841842
0.801631,22,123.190028
0.809728,21,123.525051
0.0,100,125.193128
0.0,100,126.70253
0.7397,30,127.275301
0.904382,10,127.451541
0.99,1,127.494799
0.770043,26,127.842402
0.747172,29,128.279131
0.785678,24,128.589532
0.0,100,130.003694
0.0,100,131.336033
0.0,100,132.723158
0.754719,28,133.112721
0.99,1,133.118964
0.922745,8,133.236962
0.629824,46,133.87479
0.0,100,135.281222
0.0,100,136.678728
0.99,1,136.684897
0.0,100,138.134955
0.0,100,139.647861
0.851458,16,139.890886
0.904382,10,140.020576
0.0,100,141.346177
0.682555,38,142.140126
0.809728,21,142.430444
0.913517,9,142.553626
0.785678,24,142.896034
0.785678,24,143.217871
0.0,100,144.531823
0.801631,22,144.859667
0.877521,13,145.050026
0.0,100,146.446637
0.0,100,147.781537
0.960596,4,147.805174
0.563905,57,148.630388
0.99,1,148.636071
0.0,100,150.049495
0.0,100,151.587286
0.762343,27,151.924619
0.0,100,153.292733
0.842943,17,153.567736
0.668972,40,154.246165
0.809728,21,154.673979
0.860058,15,154.888273
0.0,100,156.296412
0.913517,9,156.427042
0.0,100,157.804395
0.904382,10,157.933222
0.868746,14,158.121579
0.860058,15,158.316239
0.0,100,159.676379
0.0,100,161.183163
0.826169,19,161.414803
0.611117,49,162.113933
0.0,100,163.56934
0.0,100,165.001744
0.0,100,166.39354
0.0,100,167.781708
0.777821,25,168.129891
0.581166,54,168.890867
0.877521,13,169.088327
0.675729,39,169.589885
0.94148,6,169.722089
0.0,100,171.143105
0.922745,8,171.233569
0.94148,6,171.308978
0.960596,4,171.366313
0.851458,16,171.574285
0.860058,15,171.784677
0.48989,71,172.795485
0.552683,59,173.590002
0.913517,9,173.72905
0.860058,15,173.950561
0.762343,27,174.36967
0.960596,4,174.393628
0.826169,19,174.662903
0.0,100,176.1577
0.668972,40,176.728943
0.7397,30,177.137592
0.913517,9,177.272894
0.801631,22,177.565812
0.717731,33,178.027269
0.922745,8,178.15475
0.732303,31,178.568937
0.710553,34,179.040027
0.592966,52,179.745455
0.0,100,181.133567
0.95099,5,181.203381
0.0,100,182.716129
0.72498,32,183.182225
0.932065,7,183.29847
0.913517,9,183.429381
0.9801,2,183.441572
0.569601,56,184.211234
0.932065,7,184.327581
0.0,100,185.707893
0.0,100,187.196044
0.913517,9,187.301088
0.0,100,188.850718
0.0,100,190.316412
0.922745,8,190.445766
0.0,100,192.157746
0.689449,37,192.739202
0.94148,6,192.855941
0.0,100,194.337968
0.703448,35,194.832403
0.0,100,196.393063
0.662282,41,196.960976
0.851458,16,197.189913
0.642612,44,197.842386
0.895338,11,198.04564
0.851458,16,198.280396
0.655659,42,199.011889
0.0,100,200.500475
0.785678,24,200.822484
0.636185,45,201.516669
0.960596,4,201.590858
0.904382,10,201.737267
0.0,100,203.277828
0.717731,33,203.752072
0.94148,6,203.823892
0.922745,8,203.986056
0.970299,3,204.0088
0.0,100,205.435373
0.801631,22,205.781235
0.0,100,207.442464
0.655659,42,208.051435
0.0,100,209.491778
0.9801,2,209.505249
0.41295,88,210.804665
0.868746,14,211.039528
0.0,100,212.712109
0.0,100,214.266265
0.913517,9,214.393667
0.682555,38,214.892807
0.447523,80,216.036735
0.0,100,217.646858
0.400685,91,219.05469
0.94148,6,219.176901
0.895338,11,219.335036
0.904382,10,219.515596
0.61729,48,220.245132
0.552683,59,221.130316
0.400685,91,222.399653
0.860058,15,222.619263
0.785678,24,222.956631
0.932065,7,223.078749
0.960596,4,223.106921
0.851458,16,223.36355
0.922745,8,223.451016
0.970299,3,223.508162
0.895338,11,223.651653
0.9801,2,223.664041
