#{"t_start": 1732114497.1436229, "env_id": "None"}
r,l,t
0.0,100,3.421932
0.0,100,4.893999
0.0,100,6.387799
0.842943,17,6.673133
0.0,100,8.278424
0.0,100,9.677387
0.0,100,11.015499
0.770043,26,11.355604
0.0,100,12.750108
0.0,100,14.159663
0.0,100,15.542435
0.842943,17,15.774613
0.525596,64,16.944083
0.860058,15,17.161506
0.649103,43,17.792353
0.0,100,19.136255
0.0,100,20.53632
0.520341,65,21.662504
0.826169,19,21.929841
0.552683,59,22.74732
0.960596,4,22.818604
0.642612,44,23.421231
0.682555,38,23.987833
0.0,100,25.368277
0.0,100,26.834998
0.9801,2,26.851328
0.868746,14,27.155765
0.0,100,28.569009
0.0,100,30.002241
0.0,100,31.493443
0.552683,59,32.375447
0.520341,65,33.298946
0.530906,63,34.20058
0.0,100,35.814855
0.747172,29,36.216784
0.877521,13,36.409665
0.0,100,37.825165
0.0,100,39.252539
0.0,100,40.764772
0.0,100,42.361445
0.826169,19,42.615621
0.877521,13,42.797721
0.0,100,44.239799
0.0,100,45.750358
0.801631,22,46.07797
0.904382,10,46.225662
0.0,100,47.757913
0.0,100,49.192396
0.860058,15,49.402529
0.696413,36,50.018021
0.605006,50,50.816266
0.0,100,52.420758
0.710553,34,52.845327
0.0,100,54.358481
0.404732,90,55.616975
0.0,100,57.308216
0.817907,20,57.624234
0.886385,12,57.812391
0.0,100,59.206569
0.801631,22,59.485274
0.0,100,60.82018
0.834514,18,61.078597
0.563905,57,61.833373
0.541685,61,62.752714
0.434231,83,63.89367
0.809728,21,64.161192
0.801631,22,64.531196
0.877521,13,64.715779
0.809728,21,65.004092
0.668972,40,65.643788
0.793614,23,66.012567
0.834514,18,66.276907
0.970299,3,66.29916
0.868746,14,66.505592
0.868746,14,66.701074
0.94148,6,66.786067
0.494839,70,67.765596
0.0,100,69.307333
0.868746,14,69.519042
0.0,100,70.92716
0.970299,3,70.945232
0.826169,19,71.2047
0.61729,48,71.84808
0.0,100,73.221607
0.834514,18,73.432266
0.817907,20,73.69241
0.94148,6,73.802171
0.762343,27,74.140284
0.913517,9,74.26214
0.0,100,75.601189
0.99,1,75.607283
0.762343,27,76.010126
0.860058,15,76.218388
0.0,100,77.590079
0.668972,40,78.120303
0.0,100,79.454369
0.904382,10,79.59035
0.895338,11,79.761112
0.0,100,81.147625
0.689449,37,81.626074
0.770043,26,81.970727
0.834514,18,82.219615
0.61729,48,82.858135
0.662282,41,83.43629
0.675729,39,83.925048
0.696413,36,84.445209
0.558266,58,85.243975
0.0,100,86.719461
0.817907,20,87.003137
0.0,100,88.478565
0.895338,11,88.622212
0.785678,24,88.997834
0.886385,12,89.20445
0.642612,44,89.8846
0.0,100,91.389986
0.868746,14,91.593096
0.662282,41,92.265239
0.793614,23,92.628729
0.0,100,94.200189
0.0,100,95.863149
0.922745,8,95.9872
0.575355,55,96.888533
0.960596,4,96.913069
0.0,100,98.401548
0.536268,62,99.306403
0.785678,24,99.647391
0.895338,11,99.78654
0.558266,58,100.639833
0.809728,21,100.96681
0.0,100,102.37764
0.95099,5,102.451097
0.886385,12,102.593129
0.913517,9,102.734546
0.0,100,104.246759
0.552683,59,105.069552
0.0,100,106.515733
0.0,100,107.900521
0.913517,9,107.992457
0.0,100,109.418292
0.913517,9,109.552747
0.0,100,111.13793
0.558266,58,111.948426
0.0,100,113.338313
0.793614,23,113.663103
0.581166,54,114.410732
0.970299,3,114.473786
0.904382,10,114.604571
0.868746,14,114.792701
0.960596,4,114.815152
0.0,100,116.283856
0.826169,19,116.567473
0.99,1,116.573431
0.0,100,117.90147
0.0,100,119.274677
0.834514,18,119.545413
0.0,100,121.093836
0.886385,12,121.255863
0.809728,21,121.63444
0.913517,9,121.751022
0.0,100,123.451444
0.682555,38,123.977918
0.777821,25,124.455791
0.0,100,126.02938
0.0,100,127.475122
0.689449,37,127.963405
0.747172,29,128.389736
0.623525,47,129.0279
0.868746,14,129.186411
0.970299,3,129.239953
0.785678,24,129.5678
0.520341,65,130.493522
0.95099,5,130.560889
0.0,100,131.935461
0.675729,39,132.457494
