#{"t_start": 1732110955.1304817, "env_id": "None"}
r,l,t
0.0,100,2.983812
0.0,100,4.342767
0.970299,3,4.401504
0.851458,16,4.632668
0.0,100,5.95043
0.895338,11,6.082435
0.0,100,7.386749
0.0,100,8.699868
0.0,100,10.015851
0.0,100,11.348237
0.0,100,12.635403
0.0,100,13.945092
0.0,100,15.251192
0.0,100,16.553953
0.0,100,17.858637
0.0,100,19.161803
0.0,100,20.466212
0.922745,8,20.580967
0.0,100,21.896446
0.0,100,23.206859
0.0,100,24.544144
0.0,100,25.89038
0.0,100,27.220637
0.0,100,28.973985
0.0,100,30.54776
0.0,100,31.99544
0.0,100,33.361048
0.0,100,34.780741
0.0,100,36.315505
0.0,100,38.10342
0.0,100,39.641093
0.0,100,41.053023
0.0,100,42.486287
0.0,100,43.955231
0.0,100,45.279642
0.0,100,46.612381
0.0,100,48.15806
0.0,100,49.642806
0.0,100,51.119052
0.0,100,52.476723
0.0,100,53.841881
0.0,100,55.188581
0.0,100,56.672297
0.0,100,58.06014
0.0,100,59.472932
0.0,100,60.91055
0.0,100,62.400568
0.0,100,63.906216
0.0,100,65.444903
0.0,100,66.885888
