#{"t_start": 1732110955.8631291, "env_id": "None"}
r,l,t
0.0,100,2.250555
0.0,100,3.608552
0.0,100,4.9599
0.0,100,6.255115
0.0,100,7.560827
0.0,100,8.886374
0.0,100,10.210716
0.0,100,11.514224
0.0,100,12.814567
0.0,100,14.11438
0.0,100,15.422509
0.0,100,16.728054
0.0,100,18.024805
0.0,100,19.337316
0.0,100,20.639017
0.0,100,21.964175
0.0,100,23.290693
0.0,100,24.61233
0.0,100,25.959152
0.0,100,27.494645
0.0,100,29.258804
0.0,100,30.642225
0.0,100,32.120325
0.0,100,33.482793
0.0,100,34.951825
0.0,100,36.782943
0.0,100,38.329168
0.0,100,39.769113
0.0,100,41.158467
0.0,100,42.659406
0.0,100,44.038193
0.0,100,45.344604
0.0,100,46.83997
0.0,100,48.340587
0.0,100,49.798894
0.0,100,51.233171
0.0,100,52.584913
0.0,100,53.943365
0.0,100,55.378133
0.0,100,56.811933
0.0,100,58.16454
0.0,100,59.610667
0.0,100,61.133438
0.0,100,62.583442
0.0,100,64.017316
0.0,100,65.58687
0.0,100,66.943017
