#{"t_start": 1732148628.0142229, "env_id": "None"}
r,l,t
0.0,100,2.972784
0.0,100,4.268683
0.0,100,5.555782
0.0,100,6.844274
0.0,100,8.146905
0.0,100,9.450639
0.552683,59,10.228064
0.36973,99,11.531518
0.0,100,12.830015
0.886385,12,12.972459
0.0,100,14.260693
0.0,100,15.565307
0.0,100,17.331126
0.581166,54,18.055072
0.623525,47,18.72709
0.0,100,20.014871
0.0,100,21.317577
0.886385,12,21.458305
0.770043,26,21.814278
0.396678,92,23.030872
0.0,100,24.323771
0.0,100,25.680747
0.480141,73,26.652516
0.0,100,27.92799
0.0,100,29.219123
0.0,100,30.491437
0.0,100,31.790247
0.0,100,33.082218
0.913517,9,33.205732
0.732303,31,33.662364
0.860058,15,33.858579
0.7397,30,34.246854
0.793614,23,34.569457
0.793614,23,34.863802
0.0,100,36.34906
0.0,100,37.623497
0.0,100,38.91822
0.895338,11,39.091592
0.9801,2,39.10343
0.0,100,40.402787
0.682555,38,40.898381
0.754719,28,41.234756
0.842943,17,41.484469
0.0,100,42.826494
0.0,100,44.109612
0.94148,6,44.180544
0.0,100,45.456076
0.817907,20,45.774117
0.747172,29,46.329468
0.636185,45,47.066956
0.960596,4,47.094325
0.754719,28,47.473919
0.747172,29,47.857126
0.530906,63,48.671926
0.895338,11,48.841534
0.0,100,50.145678
0.649103,43,50.686524
0.0,100,51.961133
0.605006,50,52.597564
0.0,100,53.903561
0.99,1,53.909562
0.0,100,55.270494
0.0,100,56.620903
0.0,100,57.987674
0.0,100,59.346114
0.717731,33,59.791497
0.642612,44,60.373178
0.851458,16,60.570916
0.0,100,61.870271
0.809728,21,62.133283
0.675729,39,62.64219
0.598956,51,63.295625
0.655659,42,63.870754
0.649103,43,64.407614
0.777821,25,64.736349
0.547157,60,65.499492
0.0,100,66.793766
0.0,100,68.074353
0.48989,71,68.992705
0.842943,17,69.222227
0.0,100,70.507031
0.581166,54,71.205811
0.0,100,72.490078
0.563905,57,73.206014
0.9801,2,73.218135
0.809728,21,73.557573
0.0,100,74.907295
0.842943,17,75.10808
0.0,100,76.775859
0.94148,6,76.861773
0.636185,45,77.44348
0.970299,3,77.49694
0.0,100,78.827067
0.0,100,80.145627
0.0,100,81.439553
0.72498,32,81.842082
0.0,100,83.157095
0.0,100,84.494811
0.868746,14,84.681327
0.842943,17,84.902368
0.851458,16,85.187176
0.682555,38,85.707166
0.0,100,87.021389
0.9801,2,87.070592
0.0,100,88.359869
0.0,100,89.654122
0.0,100,90.939951
0.0,100,92.28065
0.0,100,93.599916
0.682555,38,94.068685
0.851458,16,94.269425
0.868746,14,94.455719
0.732303,31,94.866069
0.0,100,96.146031
0.72498,32,96.569798
0.0,100,97.844491
0.747172,29,98.227018
0.777821,25,98.563652
0.785678,24,98.848265
0.592966,52,99.548263
0.0,100,100.850886
0.817907,20,101.099482
0.605006,50,101.744238
0.762343,27,102.073899
0.0,100,103.362397
0.0,100,104.659254
0.0,100,106.167785
0.842943,17,106.54158
0.842943,17,106.848322
0.662282,41,107.414845
0.0,100,108.737704
0.0,100,110.072327
0.0,100,111.363726
0.777821,25,111.688168
0.762343,27,112.046042
0.717731,33,112.448956
0.904382,10,112.577841
0.762343,27,112.951833
0.932065,7,113.02383
0.710553,34,113.483618
0.960596,4,113.538215
0.0,100,114.862886
0.895338,11,114.99514
0.904382,10,115.166929
0.826169,19,115.424151
0.904382,10,115.557572
0.801631,22,115.864333
0.0,100,117.168755
0.793614,23,117.487714
0.0,100,118.77546
0.0,100,120.083307
0.0,100,121.401855
0.913517,9,121.491617
0.895338,11,121.661114
0.0,100,122.961424
0.0,100,124.254915
0.770043,26,124.585274
0.770043,26,124.92755
0.777821,25,125.251404
0.0,100,126.543732
0.860058,15,126.738523
0.0,100,128.070694
0.793614,23,128.374691
0.0,100,129.700379
0.605006,50,130.350517
0.842943,17,130.587403
0.396678,92,131.754641
0.895338,11,131.924134
0.0,100,133.199375
0.732303,31,133.593975
0.7397,30,133.973924
0.834514,18,134.179829
0.710553,34,134.634831
0.0,100,136.097545
0.655659,42,136.923789
0.0,100,138.235073
0.0,100,139.546861
0.703448,35,140.002884
0.536268,62,140.805599
0.793614,23,141.122492
0.636185,45,141.70823
0.0,100,142.983797
0.762343,27,143.328512
0.0,100,144.624901
0.801631,22,144.888998
0.0,100,146.294744
0.94148,6,146.397866
0.904382,10,146.522172
0.886385,12,146.667987
0.0,100,147.948639
0.904382,10,148.073344
0.99,1,148.079141
0.0,100,149.395604
0.851458,16,149.59943
0.696413,36,150.089599
0.842943,17,150.291849
0.598956,51,150.938974
0.877521,13,151.115772
0.587037,53,151.777983
0.682555,38,152.275124
0.868746,14,152.469491
0.932065,7,152.544136
0.842943,17,152.777896
0.587037,53,153.457887
0.636185,45,154.038761
0.0,100,155.326372
0.732303,31,155.728147
0.0,100,157.025217
0.0,100,158.299839
0.826169,19,158.55327
0.7397,30,158.934356
0.747172,29,159.297372
0.747172,29,159.687284
0.0,100,160.958347
0.0,100,162.245411
0.636185,45,162.854873
0.826169,19,163.098252
0.0,100,164.377623
0.817907,20,164.635365
0.777821,25,164.9652
0.970299,3,164.982395
0.99,1,164.988303
0.754719,28,165.365243
0.895338,11,165.504067
0.960596,4,165.559766
0.851458,16,165.815226
0.785678,24,166.247085
0.817907,20,166.679605
0.877521,13,166.936394
0.0,100,168.251779
0.860058,15,168.452455
0.0,100,169.781956
0.629824,46,170.397064
0.45661,78,171.387509
0.95099,5,171.455332
0.0,100,172.783854
0.842943,17,173.034705
0.868746,14,173.225063
0.7397,30,173.625266
0.0,100,174.924549
0.703448,35,175.419266
0.0,100,176.727425
0.785678,24,177.012176
0.762343,27,177.373621
0.563905,57,178.105488
0.0,100,179.404122
0.0,100,180.705571
0.675729,39,181.249206
0.623525,47,181.847489
0.851458,16,182.077461
0.547157,60,182.855867
0.913517,9,182.942863
0.868746,14,183.127976
0.0,100,184.441462
0.0,100,185.734034
0.0,100,187.041325
0.817907,20,187.300871
0.682555,38,187.816016
0.834514,18,188.025253
0.842943,17,188.265309
0.754719,28,188.621622
0.0,100,189.931586
0.826169,19,190.188221
0.868746,14,190.375426
0.0,100,191.681472
0.0,100,192.989311
0.785678,24,193.308155
0.0,100,194.604113
0.72498,32,194.992934
0.0,100,196.553754
0.868746,14,196.824629
0.868746,14,197.079005
0.0,100,198.405538
0.0,100,199.686399
0.0,100,200.978474
0.470587,75,201.939008
0.877521,13,202.114236
0.868746,14,202.29706
0.0,100,203.581193
0.0,100,204.864008
0.95099,5,204.930763
0.0,100,206.317849
0.636185,45,206.92182
0.0,100,208.247872
0.0,100,209.582216
0.95099,5,209.64915
0.0,100,210.935221
0.629824,46,211.518863
0.801631,22,211.820493
0.525596,64,212.656669
0.0,100,213.950396
0.793614,23,214.224063
0.447523,80,215.291791
0.877521,13,215.473803
0.770043,26,215.787891
0.575355,55,216.493661
0.868746,14,216.674746
0.960596,4,216.733918
0.611117,49,217.327456
0.710553,34,217.767773
0.668972,40,218.279498
0.851458,16,218.486581
0.817907,20,218.735897
0.970299,3,218.79172
0.0,100,220.103018
0.0,100,221.377262
0.0,100,222.649346
0.0,100,223.93845
0.868746,14,224.12253
0.895338,11,224.266575
0.710553,34,224.717008
0.94148,6,224.783367
0.960596,4,224.847064
0.817907,20,225.107468
0.0,100,226.70856
0.0,100,228.113673
0.0,100,229.407531
0.72498,32,229.804266
0.592966,52,230.483788
0.960596,4,230.508068
0.732303,31,230.925878
0.0,100,232.218339
0.0,100,233.56621
0.0,100,234.864219
0.0,100,236.224091
0.0,100,237.534713
0.877521,13,237.682203
0.421334,86,238.781517
0.826169,19,239.03705
0.0,100,240.341918
0.623525,47,240.971028
0.793614,23,241.251514
0.94148,6,241.318952
0.0,100,242.614609
0.530906,63,243.440917
0.762343,27,243.77613
0.0,100,245.067663
0.793614,23,245.379624
0.826169,19,245.635926
0.809728,21,245.893841
0.598956,51,246.551602
0.0,100,247.870217
0.754719,28,248.255087
0.0,100,249.564807
0.834514,18,249.767527
0.0,100,251.077027
0.0,100,252.363829
0.558266,58,253.14177
0.970299,3,253.196876
0.834514,18,253.436291
0.793614,23,253.749685
0.0,100,255.072403
0.447523,80,256.276437
0.851458,16,256.583817
0.913517,9,256.76089
0.0,100,258.115631
0.0,100,259.409266
0.0,100,260.711038
0.72498,32,261.108145
0.0,100,262.40014
0.834514,18,262.645251
0.61729,48,263.25008
0.777821,25,263.586895
0.662282,41,264.140543
0.0,100,265.496098
0.710553,34,265.932982
0.72498,32,266.355766
0.904382,10,266.480614
0.558266,58,267.204997
0.710553,34,267.693336
0.0,100,268.978688
0.851458,16,269.176096
0.0,100,270.466716
0.747172,29,270.849885
0.895338,11,270.983253
0.45661,78,272.027139
0.703448,35,272.46858
0.0,100,273.795814
0.0,100,275.088097
0.0,100,276.361922
0.0,100,277.623457
0.809728,21,277.884323
0.0,100,279.165418
0.851458,16,279.359559
0.0,100,280.655329
0.662282,41,281.214629
0.515137,66,282.05995
0.0,100,283.356958
0.842943,17,283.571589
0.0,100,284.909053
0.0,100,286.506722
0.61729,48,287.310291
0.895338,11,287.448705
0.649103,43,288.017585
0.703448,35,288.461927
0.0,100,289.78877
0.877521,13,289.937904
0.762343,27,290.303125
0.0,100,291.593033
0.732303,31,291.989964
0.689449,37,292.438126
0.94148,6,292.508434
0.747172,29,292.87865
0.0,100,294.172988
0.0,100,295.484653
0.696413,36,295.98268
0.710553,34,296.414495
0.970299,3,296.470092
0.703448,35,296.901189
0.0,100,298.18034
0.747172,29,298.56981
0.7397,30,298.950971
0.0,100,300.243526
0.541685,61,301.005555
0.960596,4,301.063607
0.563905,57,301.771413
0.922745,8,301.883943
0.0,100,303.200375
0.388784,94,304.38551
0.770043,26,304.751509
0.636185,45,305.335896
0.785678,24,305.648341
0.785678,24,305.958002
0.0,100,307.237068
0.72498,32,307.680081
0.7397,30,308.073391
0.801631,22,308.340942
