#{"t_start": 1733434225.3063273, "env_id": "None"}
r,l,t
0.842943,17,1.27186500.0,100,2.52547300.0,100,3.75582900.0,100,4.94551
0.0,100,6.144723
0.0,100,7.352472
0.0,100,8.542021
0.377237,97,9.71740.0,0.0,100,10.91180.670.0,100,12.113564
0.0,100,13.318419
0.0,100,14.509368
0.384896,95,15.63970.0,0.0,100,16.84300.0,0.0,100,18.04180.0,0.0,100,19.23740.0,0.0,100,20.43640.0,0.0,100,21.65780.0,0.0,100,22.85360.0,0.0,100,24.05460.0,0.0,100,25.25620.0,0.0,100,26.47160.0,0.0,100,27.806749
0.384896,95,28.950062
0.0,100,30.154595
0.0,100,31.355417
0.0,100,32.566801
0.41295,88,33.629745
0.0,100,34.819947
0.99,1,34.825289
0.547157,60,35.536529
0.0,100,36.737107
0.42559,85,37.763634
0.0,100,38.953211
0.0,100,40.149883
0.0,100,41.343877
0.0,100,42.540051
0.95099,5,42.599204
0.0,100,43.798289
0.392711,93,44.917362
0.0,100,46.143843
0.886385,12,46.274151
0.0,100,47.473459
0.0,100,48.668052
0.0,100,49.870472
0.0,100,51.069672
0.0,100,52.272005
0.0,100,53.464486
0.0,100,54.664221
0.434231,83,55.684634
0.94148,6,55.74928
0.0,100,56.96694
0.0,100,58.16786
0.0,100,59.377456
0.42559,85,60.392452
0.470587,75,61.291637
0.0,100,62.499552
0.99,1,62.504863
0.0,100,63.697522
0.0,100,64.925725
0.0,100,66.129713
0.0,100,67.324418
0.0,100,68.525742
0.0,100,69.719051
0.0,100,70.926198
0.0,100,72.12929
0.94148,6,72.19285
0.0,100,73.38994
0.0,100,74.587933
0.429889,84,75.595654
0.0,100,76.804633
0.95099,5,76.866692
0.0,100,78.053088
0.0,100,79.25034
0.443048,81,80.220361
0.0,100,81.421885
0.834514,18,81.646857
0.0,100,82.85152
0.99,1,82.856985
0.461222,77,83.796559
0.99,0.732303,31,80.0,100,850.0,100,80.0,100,860.0,100,80.0,100,870.0,100,80.0,100,880.0,100,80.0,100,0.0,100,89.0.0,100,0.0,100,91.0.0,100,0.0,100,920.0,100,90.0,100,930.0,100,90.0,100,940.0,100,90.0,100,950.0,100,90.0,100,970.0,100,90.0,100,980.0,100,90.0,100,990.0,100,0.0,100,100.0.0,100,0.0,100,101.0.0,100,103.042938
0.0,100,104.239953
0.504886,68,105.036206
0.0,100,106.230684
0.0,100,107.431288
0.717731,33,0.0,100,1070.0,100,10.0,100,1090.0,100,10.0,100,1100.0,100,111.444499
0.0,100,112.644864
0.0,100,113.83868
0.0,100,115.037825
0.0,100,116.242365
0.438618,82,117.21419
0.655659,42,1170.0,100,118.273715
0.36973,99,119.46884
0.0,100,120.687095
0.0,100,121.897261
0.0,100,123.095995
0.0,100,124.289784
0.0,100,125.483852
0.0,100,126.682722
0.649103,43,0.0,100,127.0.7623430.72498,32,127.70.0,1000.0,100,128.0.0,100,0.0,100,130.0.0,100,0.0,100,131.0.0,100,0.0,100,132.0.0,1000.0,100,133.70.0,1000.0,100,134.0.0,100,0.0,100,136.0.4612220.0,100,137.39030.0,100,138.093055
0.0,100,139.290066
0.9801,0.0,100,139.980.0,100.388784,94,140.0,100,140.0,100,10.0,100,1420.0,100,0.0,100,144.0.0,100,0.0,100,145.295941
0.72498,32,145.671068
0.0,100,146.871075
0.0,100,148.066095
0.826169,19,148.30080.0,0.0,100,149.50520.0,0.470587,75,150.0.0,100,0.0,100,151.0.0,100,0.541685,61,0.0,100,1530.0,100,10.0,100,1540.0,1000.0,100,155.50.0,1000.0,100,156.80.0,1000.0,100,158.00.0,1000.0,100,159.20.0,1000.0,100,160.30.0,1000.0,100,161.50.0,1000.0,100,162.70.0,1000.377237,97,10.0,100,164.332169
0.0,100,165.530023
0.809728,21,165.820.0,100.0,100,167.100.0,100.0,100,168.340.50990.710553,34,168.730.50480.42559,85,169.7700.0,10.0,100,171.1220.0,10.0,100,172.33902
2943,17,172.052942
