#{"t_start": 1733434225.2801387, "env_id": "None"}
r,l,t0.0,100,2.334322
0.0,100,3.566876
0.0,100,4.761405
0.0,100,5.960592
0.0,100,7.154309
0.0,100,8.357772
0.0,100,9.555004
0.0,100,10.773019
0.0,100,11.978317
0.404732,90,13.0548920.0.0,100,14.2557920.0.0,100,15.451844
0.970299,3,15.498930.00.0,100,16.694460.60.525596,64,17.471075
0.0,100,18.668407
0.0,100,19.869581
0.0,100,21.071389
0.0,100,22.288629
0.0,100,23.481173
0.0,100,24.683919
0.0,100,25.894176
0.0,100,27.220463
0.0,100,28.443846
0.0,100,29.647103
0.0,100,30.853197
0.0,100,32.061448
0.0,100,33.255654
0.0,100,34.445424
0.0,100,35.635959
0.0,100,36.836548
0.0,100,38.037777
0.0,100,39.228987
0.0,100,40.422541
0.0,100,41.6201
0.0,100,42.817103
0.0,100,44.01357
0.0,100,45.202567
0.0,100,46.430653
0.0,100,47.63017
0.0,100,48.824031
0.0,100,50.026914
0.0,100,51.227302
0.0,100,52.429619
0.0,100,53.621614
0.0,100,54.822164
0.0,100,56.036758
0.0,100,57.247455
0.0,100,58.45259
0.0,100,59.657305
0.0,100,60.859704
0.0,100,62.066651
0.0,100,63.258951
0.0,100,64.456913
0.0,100,65.677022
0.0,100,66.886315
0.970299,3,66.903811
0.0,100,68.104428
0.0,100,69.293681
0.0,100,70.497654
0.0,100,71.696764
0.0,100,72.902505
0.0,100,74.104504
0.0,100,75.295113
0.0,100,76.498005
0.0,100,77.693078
0.0,100,78.883753
0.0,100,80.086198
0.0,100,81.292297
0.913517,9,81.404837
0.0,100,82.607134
0.0,100,83.83313
0.0,100,85.027256
0.0,100,86.235565
0.0,100,87.440155
0.0,100,88.645634
0.99,1,88.651323
0.0,100,89.847465
0.0,100,91.046079
0.0,100,92.253529
0.0,100,93.451538
0.0,100,94.647447
0.0,100,95.841672
0.0,100,97.040995
0.0,100,98.231015
0.0,100,99.423447
0.0,100,100.615805
0.0,100,101.816738
0.0,100,103.046476
0.0,100,104.24326
0.0,100,105.443017
0.0,100,106.641962
0.95099,5,106.702317
0.0,100,107.899611
0.0,100,109.097804
0.0,100,110.29685
0.0,100,111.503212
0.0,100,112.703433
0.0,100,113.896791
0.0,100,115.096205
0.0,100,116.300939
0.0,100,117.503919
0.0,100,118.703321
0.0,100,119.925009
0.0,100,121.122977
0.0,100,122.327653
0.0,100,123.525466
0.0,100,124.726289
0.0,100,125.917223
0.0,100,127.117432
0.0,100,128.317359
0.499837,69,129.1510.0,0.0,100,130.34870.0,0.0,100,131.54370.0,0.0,100,132.74860.0,0.0,100,133.951083
0.0,100,135.152434
0.0,100,136.348886
0.0,100,137.545436
0.0,100,138.773008
0.0,100,139.975523
0.913517,9,140.089098
0.0,100,141.289877
0.0,100,142.482971
0.0,100,143.678522
0.461222,77,144.58772
0.0,100,145.799963
0.0,100,146.997788
0.0,100,148.192204
0.0,100,149.398932
0.0,100,150.591522
0.0,100,151.797429
0.0,100,152.993464
0.0,100,154.188071
0.0,100,155.382992
0.0,100,156.6095
0.0,100,157.816571
0.0,100,159.010354
0.0,100,160.20283
0.0,100,161.40241
0.0,100,162.596024
0.0,100,163.798644
0.0,100,164.993046
0.0,100,166.237959
0.0,100,167.521284
0.7397,30,167.893578
0.0,100,169.098121
0.0,100,170.372131
0.0,100,171.676028
7585
0.0,100,170.194995
0.0,100,171.514914
0.0,100,172.723275
