#{"t_start": 1731411588.0330255, "env_id": "None"}
r,l,t
0.0,100,3.163016
0.0,100,4.375904
0.0,100,5.619647
0.438618,82,6.72405
0.509986,67,7.581235
0.785678,24,7.97992
0.682555,38,8.577458
0.0,100,9.931582
0.0,100,11.248574
0.851458,16,11.437635
0.569601,56,12.131319
0.0,100,13.345658
0.0,100,14.547335
0.960596,4,14.601187
0.0,100,15.907841
0.0,100,17.181281
0.817907,20,17.423972
0.785678,24,17.722046
0.0,100,18.930104
0.710553,34,19.31568
0.682555,38,19.78471
0.710553,34,20.204658
0.817907,20,20.463263
0.0,100,21.777465
0.0,100,23.043691
0.48989,71,23.930548
0.895338,11,24.061583
0.732303,31,24.441405
0.0,100,25.669297
0.0,100,26.914104
0.587037,53,27.573603
0.0,100,28.969338
0.0,100,30.289945
0.0,100,31.641316
0.0,100,32.992605
0.0,100,34.277649
0.860058,15,34.465394
0.0,100,35.828086
0.0,100,37.194373
0.970299,3,37.257342
0.95099,5,37.371113
0.0,100,38.765755
0.777821,25,39.11226
0.569601,56,39.8878
0.851458,16,40.115521
0.649103,43,40.735624
0.696413,36,41.259332
0.0,100,42.704347
0.960596,4,42.769247
0.689449,37,43.352769
0.770043,26,43.724102
0.587037,53,44.472873
0.932065,7,44.565459
0.868746,14,44.788983
0.7397,30,45.325087
0.0,100,46.907143
0.0,100,48.611022
0.710553,34,49.177606
0.960596,4,49.251679
