#{"t_start": 1731411589.042865, "env_id": "None"}
r,l,t
0.0,100,2.154212
0.0,100,3.36604
0.0,100,4.610528
0.0,100,5.929684
0.0,100,7.366974
0.0,100,8.753749
0.0,100,10.069504
0.0,100,11.312895
0.7397,30,11.677668
0.99,1,11.716233
0.0,100,12.927865
0.0,100,14.18646
0.682555,38,14.654012
0.0,100,15.929171
0.0,100,17.156846
0.732303,31,17.517759
0.0,100,18.724068
0.0,100,19.967031
0.99,1,20.007598
0.0,100,21.342227
0.842943,17,21.547439
0.817907,20,21.793761
0.777821,25,22.110908
0.0,100,23.360106
0.913517,9,23.475196
0.826169,19,23.714834
0.801631,22,23.976094
0.0,100,25.223915
0.0,100,26.44322
0.762343,27,26.754895
0.913517,9,26.874175
0.0,100,28.278144
0.960596,4,28.339723
0.710553,34,28.78982
0.754719,28,29.15333
0.0,100,30.50614
0.932065,7,30.624255
0.642612,44,31.211952
0.860058,15,31.425097
0.762343,27,31.780588
0.0,100,33.071007
0.860058,15,33.267401
0.689449,37,33.728605
0.895338,11,33.902251
0.877521,13,34.04692
0.826169,19,34.312356
0.611117,49,35.001104
0.0,100,36.482602
0.913517,9,36.637882
0.770043,26,36.95819
0.913517,9,37.074973
0.95099,5,37.135678
0.0,100,38.49378
0.834514,18,38.744438
0.95099,5,38.81655
0.668972,40,39.40557
0.662282,41,39.964357
0.793614,23,40.335706
0.817907,20,40.627341
0.95099,5,40.702228
0.662282,41,41.290427
0.461222,77,42.487601
0.587037,53,43.199125
0.860058,15,43.406274
0.732303,31,43.889803
0.0,100,45.474594
0.95099,5,45.540388
0.970299,3,45.600338
0.0,100,47.374415
