#{"t_start": 1731411589.0526285, "env_id": "None"}
r,l,t
0.0,100,2.142995
0.0,100,3.354837
0.0,100,4.598417
0.0,100,5.919307
0.0,100,7.356534
0.747172,29,7.781214
0.895338,11,7.91322
0.0,100,9.269544
0.536268,62,10.104301
0.547157,60,10.860291
0.0,100,12.08026
0.61729,48,12.638151
0.717731,33,13.047425
0.662282,41,13.532716
0.95099,5,13.592741
0.817907,20,13.883398
0.72498,32,14.313765
0.0,100,15.553644
0.834514,18,15.769711
0.0,100,17.024608
0.0,100,18.228946
0.0,100,19.456921
0.777821,25,19.772757
0.95099,5,19.831969
0.520341,65,20.691092
0.662282,41,21.233463
0.785678,24,21.542883
0.95099,5,21.603089
0.552683,59,22.34201
0.809728,21,22.589615
0.0,100,23.844361
0.826169,19,24.087581
0.809728,21,24.33145
0.868746,14,24.513087
0.0,100,25.760285
0.842943,17,25.953033
0.0,100,27.229429
0.851458,16,27.501197
0.668972,40,28.067771
0.94148,6,28.136233
0.662282,41,28.657168
0.809728,21,28.920335
0.777821,25,29.276351
0.61729,48,29.924459
0.9801,2,29.936036
0.710553,34,30.413792
0.494839,70,31.360123
0.0,100,32.687791
0.0,100,33.965646
0.868746,14,34.151941
0.0,100,35.542699
0.682555,38,36.043318
0.0,100,37.49671
0.785678,24,37.832613
0.0,100,39.242304
0.0,100,40.698719
0.0,100,42.132063
0.0,100,43.618069
0.682555,38,44.298103
0.960596,4,44.403885
0.0,100,45.981062
0.7397,30,46.53201
0.0,100,48.149799
0.913517,9,48.270089
