#{"t_start": 1732616184.397221, "env_id": "None"}
r,l,t
0.770043,26,2.973412
0.0,100,4.766578
0.0,100,6.309293
0.0,100,7.673829
0.598956,51,8.409934
0.0,100,9.777088
0.0,100,11.206358
0.0,100,12.559758
0.0,100,13.914137
0.0,100,15.226756
0.0,100,16.524506
0.842943,17,16.71972
0.762343,27,17.114071
0.770043,26,17.543913
0.0,100,18.865747
0.960596,4,18.927801
0.0,100,20.342178
0.0,100,21.738169
0.0,100,23.420593
0.417121,87,24.5278
0.777821,25,24.869647
0.649103,43,25.430475
0.668972,40,26.007734
0.960596,4,26.033674
0.0,100,27.414597
0.396678,92,28.828155
0.396678,92,30.146161
0.0,100,31.774988
0.682555,38,32.308146
0.494839,70,33.26688
0.0,100,34.697237
0.0,100,36.095699
0.0,100,37.455695
0.0,100,38.773093
0.592966,52,39.425393
0.7397,30,39.850428
0.0,100,41.164013
0.72498,32,41.567383
0.777821,25,41.896678
0.817907,20,42.216121
0.754719,28,42.666554
0.960596,4,42.767351
0.0,100,44.227831
0.770043,26,44.571157
0.563905,57,45.341256
0.817907,20,45.590896
0.536268,62,46.370644
0.0,100,47.81516
0.682555,38,48.434823
0.443048,81,49.463013
0.0,100,50.833014
0.747172,29,51.265565
0.904382,10,51.407252
0.494839,70,52.338322
0.868746,14,52.519421
0.0,100,53.909052
0.366032,100,55.400031
0.465881,76,56.548864
0.0,100,58.333277
0.7397,30,58.8568
0.0,100,60.161381
0.94148,6,60.22815
0.530906,63,61.071815
0.0,100,62.42464
0.793614,23,62.734677
0.960596,4,62.791918
0.611117,49,63.439168
0.0,100,64.77533
0.95099,5,64.854687
0.99,1,64.86018
0.0,100,66.183201
0.417121,87,67.471826
0.0,100,68.801962
0.895338,11,68.931482
0.0,100,70.250828
0.0,100,71.509664
0.0,100,72.768599
0.809728,21,73.116421
0.834514,18,73.322839
0.970299,3,73.382777
0.0,100,74.669235
0.0,100,75.935462
0.860058,15,76.116602
0.377237,97,77.428563
0.842943,17,77.742003
0.754719,28,78.094404
0.868746,14,78.283804
0.970299,3,78.336805
0.0,100,79.791453
0.655659,42,80.340111
0.922745,8,80.460461
0.0,100,81.758757
0.0,100,83.096979
0.793614,23,83.362806
0.0,100,84.688657
0.0,100,86.27553
0.94148,6,86.342623
0.785678,24,86.682487
0.970299,3,86.729533
0.960596,4,86.793997
0.0,100,88.499194
0.809728,21,88.783884
0.851458,16,88.992205
