#{"t_start": 1732616185.2368004, "env_id": "None"}
r,l,t
0.438618,82,3.211945
0.0,100,4.698136
0.668972,40,5.408798
0.0,100,6.764195
0.0,100,8.190822
0.0,100,9.60032
0.0,100,11.01248
0.0,100,12.347195
0.0,100,13.676181
0.0,100,14.97473
0.793614,23,15.245662
0.547157,60,16.020081
0.970299,3,16.083951
0.777821,25,16.418104
0.851458,16,16.717534
0.717731,33,17.174198
0.970299,3,17.190795
0.762343,27,17.577049
0.0,100,18.946347
0.0,100,20.371575
0.45661,78,21.578298
0.429889,84,22.859465
0.922745,8,22.974594
0.484991,72,23.895639
0.0,100,25.256204
0.0,100,26.652733
0.0,100,28.150601
0.0,100,29.582224
0.0,100,31.211226
0.629824,46,31.822146
0.0,100,33.267885
0.0,100,34.626889
0.0,100,35.996801
0.547157,60,36.845635
0.0,100,38.150249
0.689449,37,38.642181
0.0,100,39.997494
0.636185,45,40.547316
0.932065,7,40.619226
0.904382,10,40.746218
0.0,100,42.36135
0.611117,49,43.042771
0.732303,31,43.463078
0.629824,46,44.058572
0.932065,7,44.167348
0.689449,37,44.645419
0.809728,21,44.901326
0.99,1,44.941185
0.801631,22,45.203517
0.826169,19,45.467292
0.0,100,46.897836
0.0,100,48.291535
0.0,100,49.631006
0.668972,40,50.220629
0.0,100,51.584034
0.541685,61,52.420558
0.0,100,53.932102
0.0,100,55.307691
0.0,100,56.919347
0.793614,23,57.492614
0.0,100,58.929713
0.99,1,58.935901
0.0,100,60.277729
0.541685,61,61.078781
0.762343,27,61.443595
0.598956,51,62.137393
0.0,100,63.469984
0.0,100,64.80518
0.0,100,66.197052
0.515137,66,67.157475
0.0,100,68.467088
0.388784,94,69.697765
0.960596,4,69.726297
0.793614,23,70.031682
0.777821,25,70.354086
0.494839,70,71.215082
0.598956,51,71.864194
0.0,100,73.207255
0.0,100,74.488338
0.0,100,75.74026
0.95099,5,75.804535
0.0,100,77.254864
0.45661,78,78.361107
0.904382,10,78.50916
0.470587,75,79.561146
0.0,100,80.861393
0.0,100,82.198134
0.0,100,83.49666
0.0,100,85.063648
0.438618,82,86.185965
0.793614,23,86.591364
0.754719,28,87.041661
0.0,100,88.573457
0.703448,35,89.070267
0.675729,39,89.619295
0.94148,6,89.688124
0.642612,44,90.272178
0.0,100,91.628314
0.717731,33,92.082893
0.0,100,93.46866
0.860058,15,93.659206
0.868746,14,93.839931
0.95099,5,93.902044
0.587037,53,94.59418
0.0,100,95.900313
0.0,100,97.31286
0.598956,51,97.987302
0.0,100,99.286643
0.877521,13,99.472829
0.0,100,100.812271
0.826169,19,101.062046
0.801631,22,101.348846
0.895338,11,101.476712
0.717731,33,101.945442
0.826169,19,102.215727
0.381047,96,103.515321
0.563905,57,104.279576
0.0,100,105.586629
0.868746,14,105.771079
0.581166,54,106.512666
0.747172,29,106.909513
0.717731,33,107.331822
0.886385,12,107.510668
0.877521,13,107.675843
0.95099,5,107.750296
0.0,100,109.093728
0.932065,7,109.224376
0.72498,32,109.803741
0.41295,88,111.093368
0.0,100,112.445386
0.754719,28,112.789865
0.675729,39,113.339874
0.649103,43,113.923134
0.932065,7,114.007561
0.913517,9,114.140294
0.668972,40,114.652148
0.94148,6,114.722089
0.834514,18,114.959714
0.649103,43,115.503014
0.662282,41,116.080735
0.747172,29,116.453464
0.0,100,117.759603
0.642612,44,118.321346
0.747172,29,118.725638
0.762343,27,119.054882
0.0,100,120.404092
0.868746,14,120.589895
0.785678,24,120.929054
0.682555,38,121.449747
0.392711,93,122.760949
0.9801,2,122.810355
0.860058,15,123.016731
0.443048,81,124.126701
0.801631,22,124.399032
0.801631,22,124.739028
0.851458,16,124.934893
0.851458,16,125.12944
0.747172,29,125.50929
0.668972,40,126.068536
0.960596,4,126.129511
0.592966,52,126.863009
0.913517,9,126.998209
0.384896,95,128.276909
0.842943,17,128.485275
0.793614,23,128.85264
0.801631,22,129.144637
0.747172,29,129.555818
0.762343,27,129.885859
0.0,100,131.200187
0.662282,41,131.812165
0.826169,19,132.02555
0.886385,12,132.232479
0.689449,37,132.783511
0.703448,35,133.266818
0.0,100,134.590528
0.842943,17,134.83144
0.636185,45,135.429498
0.877521,13,135.570416
0.668972,40,136.081156
0.520341,65,136.941205
0.662282,41,137.457067
0.834514,18,137.721428
0.636185,45,138.355278
0.860058,15,138.545799
0.895338,11,138.691416
0.904382,10,138.840975
0.834514,18,139.114219
0.732303,31,139.52922
0.913517,9,139.65207
0.860058,15,139.845474
0.895338,11,139.98533
0.793614,23,140.304106
0.913517,9,140.400124
0.400685,91,141.647245
0.770043,26,141.971996
0.868746,14,142.153482
0.842943,17,142.399074
0.809728,21,142.668895
0.809728,21,142.927702
0.95099,5,142.995255
0.932065,7,143.10232
0.717731,33,143.494825
0.605006,50,144.141519
0.696413,36,144.652624
0.868746,14,144.81418
0.598956,51,145.507456
0.662282,41,146.042682
0.904382,10,146.167417
0.834514,18,146.392792
0.895338,11,146.626
0.834514,18,146.849264
0.703448,35,147.304616
0.47534,74,148.268463
0.817907,20,148.521357
0.851458,16,148.712325
0.860058,15,148.913565
0.960596,4,148.973752
0.886385,12,149.105516
0.9801,2,149.153696
0.793614,23,149.429324
0.868746,14,149.637775
0.732303,31,150.014982
0.611117,49,150.670177
0.770043,26,151.013952
0.717731,33,151.449563
0.717731,33,151.911145
