#{"t_start": 1733424795.0651853, "env_id": "None"}
r,l,t0.0,100,2.388535
0.0,100,3.616538
0.0,100,4.800585
0.0,100,5.982448
0.0,100,7.192955
0.0,100,8.376945
0.0,100,9.562943
0.0,100,10.73178
0.0,100,11.914382
0.447523,80,12.958783
0.0,100,14.166555
0.0,100,15.354353
0.0,100,16.547958
0.0,100,17.753811
0.99,1,17.79139
0.0,100,18.966776
0.0,100,20.170042
0.0,100,21.362924
0.0,100,22.546266
0.429889,84,23.512117
0.0,100,24.687751
0.0,100,25.877187
0.0,100,27.057166
0.0,100,28.233826
0.0,100,29.414624
0.0,100,30.581862
0.0,100,31.771353
0.0,100,32.958063
0.0,100,34.140202
0.0,100,35.313287
0.703448,35,35.718402
0.7397,30,36.084317
0.0,100,37.294153
0.689449,37,37.742289
0.0,100,38.915928
0.0,100,40.088929
0.443048,81,41.036908
0.0,100,42.213719
0.0,100,43.603615
0.525596,64,44.377099
0.0,100,45.556089
0.0,100,46.738305
0.0,100,47.927068
0.0,100,49.106783
0.0,100,50.283635
0.0,100,51.461671
0.0,100,52.636704
0.895338,11,52.759847
0.0,100,53.940152
0.777821,25,54.224774
0.465881,76,54.84750300.0,100,56.03473900.0,100,57.20898
0.0,100,58.380588
0.0,100,59.54908
0.0,100,60.731374
0.0,100,61.922064
0.0,100,63.091449
0.0,100,64.272272
0.0,100,65.454592
0.0,100,66.644908
0.0,100,67.825762
0.0,100,69.000932
0.642612,44,69.494461
0.0,100,70.662518
0.452044,79,71.601272
0.0,100,72.950927
0.0,100,74.210266
0.0,100,75.391347
0.0,100,76.580423
0.558266,58,77.27898
0.0,100,78.457392
0.0,100,79.623294
0.0,100,80.799137
0.754719,28,81.1104560.0.0,100,82.297385
0.429889,84,83.288606
0.0,100,84.478085
0.960596,4,84.533324
0.0,100,85.707789
0.0,100,86.894448
0.0,100,88.076295
0.0,100,89.249035
0.0,100,90.435544
0.809728,21,90.6720.0,10.0,100,91.8870.0,10.0,100,93.0590.5040.0,100,94.23818700.0,100,95.40877500.569601,56,96.0780.0,10.0,100,97.261511
0.0,100,98.441682
0.655659,42,98.0.0,100,0.0,100,100.124024
0.47534,74,101.003373
0.0,100,102.192289
0.642612,44,102.813251
0.0,100,104.025997
0.0,100,105.193829
0.649103,43,105.716068
0.0,100,106.905482
0.0,100,108.084554
0.0,100,109.333529
0.0,100,110.56434
0.525596,64,10.0,100,1110.668972,0.0,100,113.0330.0,10.41295,88,114.0.0,100,114.571534
0.0,100,115.928964
0.72498,32,116.353698
0.0,100,117.767754
0.0,100,119.075467
0.0,100,120.271181
0.530906,63,121.043968
0.0,100,122.238571
0.0,100,123.41791
0.461222,77,124.330912
0.0,100,125.608766
0.0,100,126.876134
0.0,100,128.35594
0.0,100,129.686351
0.0,100,131.161103
0.0,100,132.660823
0.0,100,134.110162
0.0,100,135.719325
0.0,100,137.302873
0.0,100,139.205854
0.404732,90,140.496029
0.0,100,141.82924
0.0,100,143.044463
0.0,100,144.394564
0.0,100,145.678313
0.0,100,146.869021
0.0,100,148.347349
0.0,100,149.793737
0.0,100,150.993052
0.0,100,152.178869
0.0,100,153.390375
0.0,100,154.579767
0.0,100,155.770432
0.0,100,156.96946
0.504886,68,157.785072
0.0,100,158.971969
0.400685,91,160.039873
0.0,100,161.23347
0.480141,73,162.111286
