#{"t_start": 1732123325.9751549, "env_id": "None"}
r,l,t
0.0,100,4.62463
0.817907,20,4.91043
0.0,100,6.257991
0.0,100,7.594772
0.655659,42,8.177841
0.809728,21,8.450816
0.95099,5,8.516395
0.0,100,9.872893
0.0,100,11.226018
0.747172,29,11.618091
0.0,100,12.955785
0.904382,10,13.092069
0.809728,21,13.365747
0.0,100,14.721757
0.675729,39,15.255787
0.0,100,16.56598
0.710553,34,17.060945
0.913517,9,17.148926
0.895338,11,17.317583
0.793614,23,17.596387
0.895338,11,17.731261
0.0,100,19.042799
0.0,100,20.388413
0.0,100,21.722501
0.0,100,23.059518
0.0,100,24.371665
0.0,100,25.8655
0.0,100,27.285953
0.826169,19,27.543286
0.0,100,28.837564
0.0,100,30.162446
0.0,100,31.506725
0.0,100,32.81436
0.860058,15,33.010178
0.860058,15,33.204949
0.0,100,34.588478
0.703448,35,35.071431
0.0,100,36.371125
0.717731,33,36.810224
0.895338,11,36.941733
0.0,100,38.256258
0.0,100,39.609581
0.0,100,40.941112
0.0,100,42.249274
0.0,100,43.572374
0.932065,7,43.660102
0.732303,31,44.129215
0.0,100,45.468731
0.732303,31,45.878449
0.563905,57,46.613877
0.0,100,47.857832
0.563905,57,48.571759
0.970299,3,48.589266
0.0,100,49.839588
0.904382,10,49.963153
0.932065,7,50.08106
0.960596,4,50.10864
0.842943,17,50.345379
0.0,100,51.651851
0.0,100,52.916307
0.868746,14,53.09454
0.0,100,54.33586
0.0,100,55.697984
0.0,100,57.115063
0.842943,17,57.314565
0.94148,6,57.384101
0.0,100,58.636188
0.932065,7,58.749268
0.0,100,60.041852
0.793614,23,60.306569
0.0,100,61.583246
0.0,100,62.868119
0.904382,10,62.994843
0.47534,74,63.993078
0.95099,5,64.05853
0.785678,24,64.368216
0.0,100,65.670216
0.970299,3,65.693821
0.48989,71,66.675738
0.842943,17,66.877373
0.0,100,68.178979
0.9801,2,68.190746
0.689449,37,68.684046
0.0,100,69.957417
0.0,100,71.221769
0.447523,80,72.228037
0.0,100,73.462723
0.785678,24,73.762304
0.592966,52,74.395589
0.9801,2,74.406992
0.7397,30,74.796514
0.0,100,76.070796
0.868746,14,76.248931
0.851458,16,76.437263
0.0,100,77.679885
0.860058,15,77.877894
0.801631,22,78.168384
0.851458,16,78.360596
0.668972,40,78.853731
0.0,100,80.098939
0.0,100,81.330098
0.0,100,82.563604
0.913517,9,82.682053
0.668972,40,83.177561
0.0,100,84.427202
0.932065,7,84.510711
0.0,100,86.057099
0.61729,48,86.738895
0.877521,13,86.883205
0.0,100,88.16429
0.922745,8,88.279287
0.7397,30,88.662795
0.860058,15,88.867422
0.801631,22,89.133002
0.747172,29,89.530638
0.520341,65,90.362721
0.0,100,91.678643
0.834514,18,91.913783
0.817907,20,92.173049
0.0,100,93.415566
0.785678,24,93.720824
0.851458,16,93.917193
0.636185,45,94.52318
0.0,100,95.833316
0.0,100,97.093168
0.834514,18,97.308255
0.61729,48,97.924921
0.0,100,99.190754
0.868746,14,99.380796
0.0,100,100.686086
0.95099,5,100.75215
0.94148,6,100.821959
0.793614,23,101.131683
0.689449,37,101.601007
0.377237,97,102.816036
0.0,100,104.154082
0.0,100,105.47866
0.0,100,106.818906
0.868746,14,107.017612
0.95099,5,107.083036
0.0,100,108.422123
0.0,100,109.752952
0.732303,31,110.154509
0.94148,6,110.269102
0.747172,29,110.644248
0.895338,11,110.820433
0.826169,19,111.049933
0.0,100,112.367854
0.817907,20,112.62749
0.801631,22,112.941896
0.0,100,114.272411
0.0,100,115.724419
0.970299,3,115.770336
0.629824,46,116.534184
0.922745,8,116.614083
0.480141,73,117.589238
0.770043,26,117.930254
0.826169,19,118.185745
0.0,100,119.518481
0.0,100,120.904651
0.99,1,120.910891
0.0,100,122.231668
0.0,100,123.535349
0.611117,49,124.189401
0.0,100,125.572811
0.860058,15,125.772992
0.587037,53,126.446671
0.0,100,127.778191
0.0,100,129.093144
0.793614,23,129.411302
0.817907,20,129.677381
0.0,100,131.006075
0.0,100,132.318792
0.0,100,133.628592
0.0,100,134.949863
0.629824,46,135.568571
0.642612,44,136.171213
0.762343,27,136.521426
0.0,100,137.878953
0.0,100,139.23383
0.842943,17,139.481348
0.7397,30,139.887788
0.9801,2,139.900238
0.0,100,141.22234
0.0,100,142.543941
0.61729,48,143.194163
0.0,100,144.539899
0.851458,16,144.742635
0.0,100,146.299242
0.877521,13,146.479131
0.710553,34,146.897403
0.61729,48,147.541023
0.0,100,148.849587
0.0,100,150.195737
0.0,100,151.535231
0.94148,6,151.60754
0.860058,15,151.806712
0.904382,10,151.936026
0.629824,46,152.540938
0.886385,12,152.727279
0.0,100,154.08253
0.452044,79,155.221273
0.0,100,156.5778
0.960596,4,156.602282
0.860058,15,156.799359
0.868746,14,156.995843
0.913517,9,157.117943
0.95099,5,157.183316
0.649103,43,157.749325
0.0,100,159.045429
0.732303,31,159.445887
0.72498,32,159.852071
0.592966,52,160.615141
0.747172,29,160.98835
0.0,100,162.260048
0.754719,28,162.613089
0.95099,5,162.674677
0.0,100,163.922354
0.960596,4,163.981632
0.703448,35,164.418423
0.61729,48,165.011461
0.0,100,166.313583
0.732303,31,166.745639
0.877521,13,166.890662
0.0,100,168.187871
0.569601,56,168.905754
0.777821,25,169.237002
0.895338,11,169.40331
0.470587,75,170.381489
0.569601,56,171.110758
0.629824,46,171.700446
0.94148,6,171.773894
0.36973,99,173.084044
0.886385,12,173.228171
0.703448,35,173.679391
0.421334,86,174.832735
0.0,100,176.391106
0.904382,10,176.521359
0.434231,83,177.631158
0.9801,2,177.676411
0.785678,24,177.96637
0.842943,17,178.204253
0.0,100,179.54818
0.0,100,180.881586
0.480141,73,181.834991
0.675729,39,182.368713
0.895338,11,182.511962
0.801631,22,182.828476
0.801631,22,183.106907
0.747172,29,183.505189
0.42559,85,184.68003
0.801631,22,184.947972
0.0,100,186.27005
0.99,1,186.310677
0.558266,58,187.05865
0.913517,9,187.184752
0.0,100,188.507975
0.877521,13,188.700941
0.0,100,190.041361
0.520341,65,190.905936
0.592966,52,191.583789
0.960596,4,191.644156
0.710553,34,192.112727
0.970299,3,192.130923
0.922745,8,192.252902
0.842943,17,192.465865
0.623525,47,193.114146
0.932065,7,193.189086
0.703448,35,193.650513
0.0,100,194.950407
0.611117,49,195.607448
0.95099,5,195.672054
0.732303,31,196.06793
0.817907,20,196.334042
0.0,100,197.65269
0.895338,11,197.786974
0.0,100,199.09937
0.886385,12,199.284028
0.834514,18,199.51083
0.94148,6,199.584202
0.851458,16,199.820001
0.94148,6,199.894332
0.877521,13,200.044749
0.754719,28,200.431141
0.9801,2,200.443167
0.895338,11,200.628198
0.817907,20,200.896285
0.809728,21,201.163156
0.40882,89,202.354351
0.922745,8,202.438474
0.886385,12,202.62204
0.877521,13,202.775371
0.922745,8,202.893522
0.95099,5,202.958083
0.851458,16,203.162731
0.970299,3,203.218718
0.895338,11,203.356507
0.9801,2,203.368221
0.913517,9,203.493783
0.904382,10,203.626885
0.913517,9,203.753087
0.817907,20,204.053442
0.809728,21,204.319239
0.886385,12,204.470916
0.834514,18,204.733792
0.877521,13,204.919439
0.732303,31,205.322969
0.611117,49,206.271181
0.429889,84,207.385346
0.72498,32,207.833497
0.793614,23,208.116686
0.922745,8,208.246589
0.826169,19,208.506016
0.851458,16,208.707037
0.0,100,210.066212
0.770043,26,210.403555
0.834514,18,210.660822
0.895338,11,210.801489
0.0,100,212.152888
0.95099,5,212.221741
0.703448,35,212.686547
0.932065,7,212.763103
0.851458,16,213.014003
0.809728,21,213.28583
0.717731,33,213.707485
0.904382,10,213.844588
0.851458,16,214.082665
0.484991,72,215.115794
0.95099,5,215.182564
0.922745,8,215.301595
0.904382,10,215.431795
0.932065,7,215.509105
0.970299,3,215.564902
0.762343,27,215.9197
0.94148,6,215.989312
0.9801,2,216.036358
0.0,100,217.331787
0.922745,8,217.414968
0.970299,3,217.465896
0.970299,3,217.483556
0.623525,47,218.115244
0.960596,4,218.171855
0.960596,4,218.194979
0.801631,22,218.505626
0.904382,10,218.636553
0.682555,38,219.123858
0.785678,24,219.445163
0.851458,16,219.660087
0.922745,8,219.774306
0.0,100,221.138623
0.777821,25,221.465411
0.809728,21,221.73897
0.932065,7,221.855503
0.877521,13,222.006178
0.629824,46,222.618196
0.95099,5,222.684559
0.747172,29,223.090838
0.895338,11,223.228231
0.809728,21,223.533472
0.99,1,223.539861
0.809728,21,223.852463
0.868746,14,224.043135
0.834514,18,224.256736
0.922745,8,224.382548
0.826169,19,224.645621
0.868746,14,224.833519
0.7397,30,225.233609
0.851458,16,225.433777
0.611117,49,226.093175
0.9801,2,226.105586
0.834514,18,226.358377
0.842943,17,226.562525
0.860058,15,226.758232
0.94148,6,226.829696
0.826169,19,227.096093
0.851458,16,227.295686
0.913517,9,227.421526
0.932065,7,227.498583
0.970299,3,227.55206
0.868746,14,227.747317
0.95099,5,227.811947
0.747172,29,228.204693
0.904382,10,228.342646
0.960596,4,228.366168
0.960596,4,228.426284
0.904382,10,228.557252
0.960596,4,228.616585
0.895338,11,228.752338
0.826169,19,229.022696
0.682555,38,229.538481
0.94148,6,229.611068
0.7397,30,230.009404
0.868746,14,230.196069
0.834514,18,230.418042
0.960596,4,230.477561
0.834514,18,230.734256
0.94148,6,230.807264
0.960596,4,230.865412
0.868746,14,231.034985
0.932065,7,231.147629
0.785678,24,231.469421
0.94148,6,231.539301
0.886385,12,231.68691
0.860058,15,231.880249
