#{"t_start": 1732123324.3837488, "env_id": "None"}
r,l,t
0.0,100,6.216464
0.777821,25,6.568866
0.0,100,7.915737
0.94148,6,8.024972
0.0,100,9.358509
0.0,100,10.703492
0.0,100,12.063064
0.0,100,13.399665
0.747172,29,13.762047
0.0,100,15.105193
0.0,100,16.460719
0.629824,46,17.106108
0.662282,41,17.638662
0.0,100,18.980638
0.0,100,20.287895
0.754719,28,20.635246
0.0,100,21.981027
0.777821,25,22.314425
0.668972,40,22.847233
0.0,100,24.19668
0.0,100,25.502725
0.689449,37,26.013477
0.0,100,27.532802
0.868746,14,27.803644
0.0,100,29.117427
0.809728,21,29.385731
0.817907,20,29.641679
0.0,100,30.949117
0.703448,35,31.414405
0.0,100,32.755086
0.860058,15,32.955583
0.868746,14,33.146991
0.970299,3,33.165957
0.762343,27,33.542714
0.770043,26,33.870878
0.605006,50,34.523706
0.834514,18,34.739107
0.642612,44,35.352937
0.970299,3,35.40634
0.0,100,36.780867
0.95099,5,36.845727
0.770043,26,37.184975
0.801631,22,37.456971
0.762343,27,37.821901
0.0,100,39.119322
0.809728,21,39.392272
0.817907,20,39.652501
0.0,100,40.989533
0.0,100,42.334187
0.717731,33,42.786363
0.970299,3,42.804742
0.842943,17,43.053101
0.0,100,44.353482
0.0,100,45.721353
0.932065,7,45.800958
0.0,100,47.143855
0.0,100,48.444999
0.785678,24,48.754614
0.932065,7,48.8295
0.0,100,50.059907
0.682555,38,50.542959
0.623525,47,51.121629
0.710553,34,51.54907
0.0,100,52.834543
0.0,100,54.132484
0.886385,12,54.278774
0.668972,40,54.769036
0.0,100,56.011905
0.0,100,57.415991
0.754719,28,57.898077
0.868746,14,58.075603
0.970299,3,58.093819
0.801631,22,58.404811
0.0,100,59.648307
0.0,100,60.926009
0.0,100,62.213909
0.642612,44,62.781433
0.834514,18,62.98648
0.0,100,64.260183
0.636185,45,64.863414
0.0,100,66.175414
0.877521,13,66.354019
0.0,100,67.662344
0.94148,6,67.73274
0.563905,57,68.481526
0.868746,14,68.670012
0.0,100,69.971234
0.970299,3,70.022449
0.0,100,71.300899
0.817907,20,71.549528
0.0,100,72.8139
0.747172,29,73.184349
0.0,100,74.429363
0.0,100,75.669855
0.662282,41,76.18039
0.747172,29,76.552015
0.575355,55,77.251917
0.801631,22,77.527929
0.99,1,77.533778
0.960596,4,77.589433
0.762343,27,77.907655
0.611117,49,78.519828
0.696413,36,78.965295
0.0,100,80.21405
0.868746,14,80.389975
0.0,100,81.635118
0.99,1,81.640903
0.675729,39,82.13363
0.0,100,83.358313
0.970299,3,83.408279
0.0,100,84.643114
0.785678,24,84.951004
0.877521,13,85.093404
0.0,100,86.361257
0.7397,30,86.742843
0.0,100,88.342441
0.0,100,89.61545
0.785678,24,89.934966
0.94148,6,90.004866
0.0,100,91.310191
0.668972,40,91.830838
0.682555,38,92.339811
0.605006,50,93.006889
0.868746,14,93.190181
0.99,1,93.195909
0.877521,13,93.338941
0.649103,43,93.895405
0.682555,38,94.380306
0.0,100,95.62878
0.655659,42,96.187597
0.0,100,97.496871
0.834514,18,97.735427
0.860058,15,97.919369
0.0,100,99.186267
0.0,100,100.448324
0.587037,53,101.12304
0.0,100,102.419895
0.826169,19,102.671916
0.932065,7,102.747036
0.785678,24,103.063252
0.777821,25,103.390374
0.793614,23,103.686684
0.851458,16,103.89449
0.932065,7,103.968246
0.809728,21,104.253708
0.932065,7,104.331171
0.877521,13,104.521342
0.94148,6,104.591124
0.94148,6,104.662245
0.0,100,106.003408
0.7397,30,106.403504
0.0,100,107.724967
0.842943,17,107.947982
0.970299,3,108.002129
0.696413,36,108.474324
0.0,100,109.810154
0.0,100,111.142853
0.762343,27,111.523978
0.904382,10,111.654932
0.801631,22,111.950815
0.886385,12,112.097283
0.793614,23,112.424689
0.0,100,113.743652
0.747172,29,114.136698
0.877521,13,114.284551
0.732303,31,114.722929
0.0,100,116.061914
0.932065,7,116.141715
0.655659,42,116.686066
0.851458,16,116.921275
0.886385,12,117.12068
0.703448,35,117.806303
0.0,100,119.119945
0.886385,12,119.263993
0.682555,38,119.78447
0.868746,14,119.970649
0.689449,37,120.449271
0.0,100,121.79933
0.0,100,123.166484
0.0,100,124.487022
0.817907,20,124.745268
0.547157,60,125.534101
0.9801,2,125.581609
0.94148,6,125.653713
0.932065,7,125.729174
0.754719,28,126.160073
0.793614,23,126.435025
0.754719,28,126.838254
0.785678,24,127.164966
0.417121,87,128.305099
0.886385,12,128.484234
0.547157,60,129.278269
0.703448,35,129.744322
0.682555,38,130.23108
0.9801,2,130.278584
0.0,100,131.59264
0.777821,25,131.917334
0.904382,10,132.049642
0.904382,10,132.194761
0.0,100,133.510633
0.0,100,134.818437
0.605006,50,135.476431
0.762343,27,135.811882
0.0,100,137.154232
0.536268,62,137.973437
0.668972,40,138.5397
0.0,100,139.867998
0.95099,5,139.9343
0.886385,12,140.116776
0.0,100,141.480026
0.689449,37,141.948925
0.0,100,143.263246
0.0,100,144.596661
0.0,100,145.9342
0.886385,12,146.12539
0.834514,18,146.341801
0.809728,21,146.612294
0.860058,15,146.813725
0.0,100,148.355492
0.689449,37,148.862408
0.0,100,150.162972
0.611117,49,150.840598
0.623525,47,151.452406
0.0,100,152.79076
0.801631,22,153.074038
0.623525,47,153.723814
0.809728,21,153.988122
0.0,100,155.333123
0.826169,19,155.590709
0.860058,15,155.840084
0.754719,28,156.200485
0.842943,17,156.491962
0.904382,10,156.623384
0.0,100,157.981807
0.611117,49,158.634393
0.851458,16,158.833204
0.0,100,160.123982
0.443048,81,161.181386
0.0,100,162.568061
0.447523,80,163.579837
0.629824,46,164.150695
0.0,100,165.393085
0.0,100,166.663386
0.868746,14,166.848735
0.0,100,168.15577
0.642612,44,168.735303
0.0,100,170.031917
0.72498,32,170.427561
0.611117,49,171.076585
0.94148,6,171.148114
0.922745,8,171.263484
0.0,100,172.568154
0.717731,33,172.975691
0.0,100,174.29943
0.605006,50,174.947856
0.0,100,176.255687
0.536268,62,177.144692
0.682555,38,177.805743
0.762343,27,178.189558
0.642612,44,178.78082
0.530906,63,179.616047
0.0,100,180.94818
0.9801,2,180.995781
0.41295,88,182.156832
0.0,100,183.495361
0.868746,14,183.690571
0.922745,8,183.810147
0.0,100,185.152402
0.732303,31,185.555668
0.851458,16,185.760066
0.48989,71,186.725869
0.970299,3,186.778337
0.834514,18,186.996927
0.95099,5,187.061893
0.842943,17,187.312881
0.668972,40,187.84489
0.851458,16,188.04519
0.470587,75,189.046735
0.842943,17,189.258744
0.913517,9,189.383356
0.877521,13,189.574684
0.99,1,189.580745
0.922745,8,189.700357
0.9801,2,189.712175
0.95099,5,189.777488
0.649103,43,190.357959
0.9801,2,190.369698
0.868746,14,190.558294
0.95099,5,190.622921
0.682555,38,191.119732
0.611117,49,191.782939
0.747172,29,192.180694
0.960596,4,192.245147
0.95099,5,192.311039
0.480141,73,193.254237
0.904382,10,193.388319
0.886385,12,193.577538
0.465881,76,194.584821
0.904382,10,194.717656
0.762343,27,195.062692
0.842943,17,195.302313
0.913517,9,195.422622
0.801631,22,195.693726
0.960596,4,195.752749
0.851458,16,195.949667
0.895338,11,196.092767
0.970299,3,196.148678
0.747172,29,196.528627
0.732303,31,196.931859
0.785678,24,197.257888
0.793614,23,197.534341
0.95099,5,197.599703
0.99,1,197.605659
0.834514,18,197.859622
0.762343,27,198.210747
0.826169,19,198.46508
0.99,1,198.470975
0.9801,2,198.516933
0.960596,4,198.575122
0.72498,32,198.979505
0.960596,4,199.043638
0.868746,14,199.233033
0.0,100,200.544434
0.895338,11,200.679088
0.970299,3,200.697438
0.895338,11,200.876204
0.960596,4,200.900868
0.710553,34,201.36309
0.777821,25,201.697249
0.860058,15,201.896064
0.886385,12,202.077598
0.793614,23,202.375741
0.886385,12,202.554483
0.675729,39,203.040023
0.826169,19,203.299119
0.785678,24,203.629735
0.94148,6,203.702723
0.809728,21,203.970541
0.598956,51,204.676411
0.886385,12,204.823409
0.826169,19,205.079789
0.785678,24,205.405486
0.913517,9,205.532372
0.649103,43,206.122071
0.762343,27,206.470663
0.895338,11,206.639509
0.94148,6,206.715105
0.72498,32,207.22938
0.851458,16,207.5126
0.886385,12,207.798873
0.842943,17,208.014273
0.895338,11,208.15153
0.842943,17,208.402733
0.970299,3,208.4225
0.860058,15,208.648192
0.99,1,208.691277
0.886385,12,208.833942
0.696413,36,209.309339
0.793614,23,209.623122
0.785678,24,209.959402
0.9801,2,209.9715
0.9801,2,209.983803
0.9801,2,210.032601
0.960596,4,210.091943
0.754719,28,210.453896
0.552683,59,211.263436
0.834514,18,211.517177
0.99,1,211.523195
0.777821,25,211.8514
0.970299,3,211.870988
0.868746,14,212.060394
0.877521,13,212.252813
0.747172,29,212.650764
0.922745,8,212.737975
0.834514,18,212.992397
0.904382,10,213.130186
0.94148,6,213.204943
0.868746,14,213.404003
