#{"t_start": 1732116549.0733345, "env_id": "None"}
r,l,t
0.377237,97,2.96657
0.0,100,4.358143
0.0,100,5.864147
0.0,100,7.249795
0.0,100,8.860331
0.886385,12,9.105886
0.373464,98,10.578328
0.48989,71,11.565787
0.0,100,12.974524
0.95099,5,13.041794
0.381047,96,14.370519
0.785678,24,14.71656
0.0,100,16.220138
0.598956,51,16.961517
0.575355,55,17.797044
0.0,100,19.302819
0.801631,22,19.651186
0.747172,29,20.104114
0.465881,76,21.405832
0.932065,7,21.485863
0.0,100,23.155303
0.762343,27,23.592737
0.0,100,25.187748
0.0,100,26.621235
0.0,100,27.990253
0.0,100,29.439847
0.592966,52,30.419866
0.547157,60,31.2288
0.0,100,32.570841
0.99,1,32.577353
0.655659,42,33.172594
0.0,100,34.528751
0.0,100,35.891116
0.0,100,37.222721
0.494839,70,38.164846
0.636185,45,38.829488
0.0,100,40.202802
0.9801,2,40.248376
0.99,1,40.254362
0.0,100,41.590243
0.95099,5,41.655504
0.777821,25,41.992051
0.0,100,43.337351
0.563905,57,44.132781
0.895338,11,44.308948
0.515137,66,45.199292
0.809728,21,45.470644
0.629824,46,46.112158
0.0,100,47.601133
0.504886,68,48.533688
0.754719,28,48.904552
0.785678,24,49.232142
0.95099,5,49.300122
0.0,100,50.644215
0.598956,51,51.366722
0.0,100,52.716228
0.0,100,54.057405
0.662282,41,54.649994
0.0,100,56.013852
0.675729,39,56.508479
0.851458,16,56.74911
0.970299,3,56.767241
0.895338,11,56.909178
0.0,100,58.235533
0.0,100,59.61601
0.0,100,60.958875
0.0,100,62.319728
0.575355,55,63.063606
0.851458,16,63.307792
0.868746,14,63.467203
0.7397,30,63.891796
0.0,100,65.243107
0.682555,38,65.769573
0.817907,20,66.033065
0.0,100,67.357438
0.0,100,68.751994
0.0,100,70.104178
0.662282,41,70.648245
0.0,100,71.986822
0.429889,84,73.105173
0.696413,36,73.57847
0.960596,4,73.645715
0.0,100,74.987748
0.696413,36,75.456295
0.0,100,76.77431
0.868746,14,76.963706
0.95099,5,77.029833
0.649103,43,77.608026
0.793614,23,77.896328
0.904382,10,78.032571
0.0,100,79.393955
0.932065,7,79.510155
0.0,100,80.879768
0.717731,33,81.305713
0.629824,46,81.912666
0.0,100,83.262745
0.762343,27,83.654263
0.877521,13,83.811214
0.7397,30,84.221374
0.817907,20,84.49979
0.732303,31,84.961637
0.817907,20,85.233954
0.668972,40,85.827804
0.801631,22,86.126473
0.7397,30,86.529641
0.932065,7,86.60777
0.904382,10,86.749237
0.0,100,88.084818
0.777821,25,88.415045
0.0,100,89.73353
0.842943,17,89.97525
0.563905,57,90.724181
0.0,100,92.048552
0.913517,9,92.175636
0.960596,4,92.235293
0.754719,28,92.588284
0.801631,22,92.914449
0.0,100,94.268056
0.785678,24,94.598782
0.770043,26,94.952514
0.99,1,94.958476
0.960596,4,95.018272
0.0,100,96.334395
0.592966,52,97.01042
0.0,100,98.330323
0.932065,7,98.445268
0.762343,27,98.812197
0.0,100,100.141218
0.0,100,101.455686
0.842943,17,101.660863
0.552683,59,102.444088
0.0,100,103.820204
0.0,100,105.162481
0.94148,6,105.23364
0.696413,36,105.743615
0.851458,16,105.945453
0.0,100,107.29956
0.0,100,108.644278
0.0,100,109.977745
0.0,100,111.313122
0.851458,16,111.51808
0.452044,79,112.555537
0.0,100,113.90076
0.36973,99,115.232214
0.95099,5,115.299167
0.605006,50,115.954319
0.717731,33,116.378604
0.0,100,117.710058
0.636185,45,118.296238
0.682555,38,118.824543
0.895338,11,118.961288
0.904382,10,119.091133
0.0,100,120.447841
0.592966,52,121.13114
0.970299,3,121.18513
0.0,100,122.509738
0.530906,63,123.360483
0.826169,19,123.575543
0.99,1,123.620381
0.0,100,124.963867
0.675729,39,125.449872
0.0,100,126.792072
0.842943,17,127.03844
0.668972,40,127.560092
0.0,100,128.874715
0.499837,69,129.804029
0.0,100,131.135086
0.689449,37,131.609015
0.860058,15,131.804255
0.754719,28,132.189377
0.0,100,133.532847
0.0,100,134.891027
0.675729,39,135.377228
0.0,100,136.683219
0.0,100,138.04827
0.0,100,139.382536
0.0,100,140.700765
0.592966,52,141.420933
0.801631,22,141.69015
0.922745,8,141.804546
0.860058,15,141.999106
0.0,100,143.314905
0.754719,28,143.675088
0.0,100,145.006195
0.895338,11,145.184567
0.747172,29,145.542907
0.762343,27,145.919438
0.895338,11,146.066095
0.9801,2,146.077714
0.868746,14,146.26731
0.785678,24,146.589445
0.777821,25,146.935094
0.913517,9,147.063072
0.0,100,148.385778
0.904382,10,148.514968
0.932065,7,148.591211
0.0,100,149.952699
0.904382,10,150.090072
0.703448,35,150.542558
0.0,100,151.852262
0.72498,32,152.290354
0.904382,10,152.420465
0.0,100,153.757358
0.682555,38,154.243137
0.762343,27,154.626917
0.0,100,156.027908
0.868746,14,156.190867
0.0,100,157.520986
0.689449,37,158.024693
0.801631,22,158.29995
0.0,100,159.628669
0.99,1,159.635012
0.0,100,160.967556
0.569601,56,161.761422
0.0,100,163.092988
0.913517,9,163.18279
0.732303,31,163.631057
0.655659,42,164.180043
0.0,100,165.515606
0.904382,10,165.646305
0.793614,23,165.960537
0.970299,3,165.977641
0.0,100,167.546282
0.95099,5,167.615829
0.0,100,168.965631
0.877521,13,169.161596
