#{"t_start": 1732116549.6635945, "env_id": "None"}
r,l,t
0.0,100,2.395005
0.623525,47,3.04763
0.0,100,4.5287
0.0,100,5.963125
0.0,100,7.410573
0.0,100,9.110949
0.834514,18,9.355426
0.504886,68,10.333917
0.747172,29,10.763887
0.0,100,12.179545
0.0,100,13.56918
0.747172,29,13.959003
0.0,100,15.450951
0.9801,2,15.464991
0.0,100,16.999695
0.793614,23,17.347347
0.732303,31,17.780169
0.0,100,19.292637
0.587037,53,20.219578
0.0,100,21.867838
0.72498,32,22.35943
0.675729,39,23.049044
0.581166,54,23.920059
0.0,100,25.394172
0.525596,64,26.307683
0.530906,63,27.176276
0.877521,13,27.328451
0.9801,2,27.380446
0.732303,31,27.807899
0.611117,49,28.534703
0.9801,2,28.547199
0.826169,19,28.835846
0.710553,34,29.54879
0.960596,4,29.617527
0.868746,14,29.779453
0.0,100,31.137418
0.0,100,32.516562
0.785678,24,32.843548
0.558266,58,33.647755
0.0,100,35.011609
0.0,100,36.340315
0.886385,12,36.493659
0.0,100,37.891445
0.587037,53,38.647082
0.710553,34,39.120188
0.598956,51,39.788834
0.434231,83,40.880399
0.0,100,42.215661
0.0,100,43.611087
0.0,100,44.960739
0.0,100,46.485935
0.0,100,47.826478
0.0,100,49.192692
0.0,100,50.575001
0.0,100,51.930888
0.0,100,53.261142
0.785678,24,53.601868
0.558266,58,54.415631
0.904382,10,54.549293
0.793614,23,54.834059
0.754719,28,55.231024
0.0,100,56.56904
0.817907,20,56.829546
0.99,1,56.835291
0.642612,44,57.430922
0.904382,10,57.563417
0.0,100,58.944573
0.793614,23,59.278646
0.0,100,60.620451
0.0,100,61.977694
0.0,100,63.344914
0.970299,3,63.363123
0.0,100,64.713007
0.636185,45,65.318202
0.886385,12,65.496515
0.696413,36,65.971029
0.842943,17,66.178869
0.0,100,67.517917
0.0,100,68.900929
0.0,100,70.257139
0.0,100,71.594393
0.0,100,72.918624
0.99,1,72.924767
0.682555,38,73.467402
0.817907,20,73.732082
0.0,100,75.057161
0.0,100,76.373462
0.913517,9,76.49992
0.851458,16,76.701706
0.762343,27,77.041484
0.0,100,78.398105
0.72498,32,78.86038
0.860058,15,79.056098
0.682555,38,79.547325
0.809728,21,79.859176
0.913517,9,79.954268
0.94148,6,80.08672
0.842943,17,80.30247
0.689449,37,80.787148
0.94148,6,80.897279
0.95099,5,80.964777
0.0,100,82.307444
0.826169,19,82.531531
0.0,100,83.909548
0.851458,16,84.165705
0.461222,77,85.249311
0.817907,20,85.536052
0.696413,36,86.011351
0.611117,49,86.678526
0.95099,5,86.750073
0.895338,11,86.890533
0.0,100,88.218843
0.9801,2,88.266268
0.0,100,89.5815
0.452044,79,90.598264
0.747172,29,90.995821
0.809728,21,91.263271
0.754719,28,91.651767
0.9801,2,91.663299
0.886385,12,91.844463
0.99,1,91.852313
0.95099,5,91.920042
0.499837,69,92.873415
0.809728,21,93.147444
0.696413,36,93.624795
0.886385,12,93.804866
0.0,100,95.149265
0.922745,8,95.229542
0.913517,9,95.352882
0.0,100,96.678886
0.0,100,98.005618
0.499837,69,98.947653
0.710553,34,99.402436
0.0,100,100.720283
0.9801,2,100.734147
0.0,100,102.048181
0.842943,17,102.257023
0.762343,27,102.662167
0.696413,36,103.133911
0.0,100,104.500388
0.0,100,105.839116
0.0,100,107.178445
0.868746,14,107.372534
0.377237,97,108.674963
0.0,100,110.007874
0.762343,27,110.396001
0.0,100,111.696703
0.747172,29,112.04834
0.0,100,113.392825
0.0,100,114.732625
0.922745,8,114.856178
0.0,100,116.196171
0.777821,25,116.522741
0.868746,14,116.713623
0.703448,35,117.173175
0.960596,4,117.23264
0.913517,9,117.31996
0.0,100,118.642741
0.777821,25,118.981143
0.717731,33,119.464886
0.0,100,120.796258
0.558266,58,121.576939
0.0,100,122.90013
0.0,100,124.23468
0.0,100,125.588468
0.689449,37,126.055469
0.0,100,127.363209
0.0,100,128.687748
0.0,100,130.018492
0.0,100,131.343255
0.689449,37,131.830574
0.0,100,133.167892
0.581166,54,133.892103
0.689449,37,134.4338
0.834514,18,134.647277
0.777821,25,134.977172
0.0,100,136.281801
0.817907,20,136.553311
0.0,100,137.906572
0.895338,11,138.048902
0.636185,45,138.650758
0.605006,50,139.322748
0.0,100,140.64792
0.530906,63,141.485636
0.932065,7,141.56132
0.655659,42,142.130157
0.0,100,143.466797
0.0,100,144.80307
0.0,100,146.132942
0.0,100,147.473296
0.851458,16,147.672833
0.877521,13,147.852868
0.0,100,149.2149
0.732303,31,149.617534
0.826169,19,149.871328
0.851458,16,150.070785
0.0,100,151.382374
0.682555,38,151.853937
0.484991,72,152.836249
