#{"t_start": 1732147086.6771019, "env_id": "None"}
r,l,t
0.0,100,2.888113
0.0,100,4.604158
0.0,100,6.333192
0.0,100,8.018782
0.0,100,9.588609
0.0,100,11.090024
0.0,100,12.497642
0.0,100,13.892589
0.932065,7,14.007182
0.0,100,15.386951
0.0,100,16.704444
0.484991,72,17.678248
0.525596,64,18.669697
0.605006,50,19.324268
0.0,100,20.702745
0.777821,25,21.239425
0.0,100,22.728664
0.922745,8,22.855188
0.438618,82,24.083785
0.0,100,25.500907
0.629824,46,26.123853
0.0,100,27.531883
0.636185,45,28.134276
0.99,1,28.140599
0.504886,68,29.252578
0.668972,40,29.869122
0.851458,16,30.075976
0.592966,52,30.87941
0.0,100,32.333012
0.0,100,33.943817
0.95099,5,34.01051
0.7397,30,34.406677
0.0,100,35.84848
0.895338,11,36.029909
0.0,100,37.479331
0.9801,2,37.49132
0.0,100,38.850469
0.0,100,40.226642
0.710553,34,40.709077
0.0,100,42.321008
0.662282,41,43.107274
0.851458,16,43.356277
0.826169,19,43.639717
0.99,1,43.645605
0.809728,21,43.95769
0.877521,13,44.119565
0.895338,11,44.258149
0.886385,12,44.440647
0.434231,83,45.551275
0.0,100,46.963532
0.0,100,48.348123
0.434231,83,49.581501
0.809728,21,49.873168
0.95099,5,49.945543
0.762343,27,50.357302
0.913517,9,50.454612
0.642612,44,51.095941
0.913517,9,51.234313
0.569601,56,52.035262
0.0,100,53.671654
0.0,100,55.282691
0.655659,42,55.915272
0.649103,43,56.527312
0.904382,10,56.66866
0.0,100,58.147217
0.520341,65,59.1772
0.754719,28,59.616439
0.494839,70,60.758847
0.868746,14,61.067544
0.851458,16,61.301537
0.0,100,62.820745
0.851458,16,63.083016
0.913517,9,63.22848
0.655659,42,63.819396
0.0,100,65.277215
0.777821,25,65.653795
0.629824,46,66.312731
0.770043,26,66.735958
0.94148,6,66.82055
0.754719,28,67.242188
0.762343,27,67.678172
0.0,100,69.16479
0.868746,14,69.388846
0.0,100,70.862119
0.592966,52,71.637146
0.94148,6,71.720383
0.72498,32,72.205671
0.842943,17,72.447274
0.826169,19,72.730149
0.0,100,74.197414
0.860058,15,74.414433
0.0,100,75.903438
0.0,100,77.394878
0.0,100,78.864071
0.95099,5,78.93701
0.801631,22,79.249693
0.817907,20,79.536789
0.960596,4,79.608847
0.0,100,81.069147
0.629824,46,81.728488
0.0,100,83.195761
0.0,100,84.673292
0.0,100,86.135259
0.95099,5,86.212657
0.0,100,87.674282
0.0,100,89.189855
0.655659,42,89.829509
0.682555,38,90.364471
0.0,100,91.83984
0.0,100,93.262054
0.886385,12,93.456457
0.913517,9,93.561347
0.470587,75,94.65079
0.499837,69,95.634326
0.0,100,97.061066
0.826169,19,97.339751
0.0,100,98.828529
0.99,1,98.836169
0.895338,11,98.985569
0.886385,12,99.177961
0.770043,26,99.554385
0.636185,45,100.205506
0.801631,22,100.509961
0.0,100,101.933302
0.515137,66,102.90455
0.0,100,104.349271
0.0,100,105.862097
0.0,100,107.317158
0.703448,35,107.828905
0.732303,31,108.274112
0.0,100,109.750426
0.0,100,111.207908
0.868746,14,111.418807
0.0,100,112.880852
0.793614,23,113.191609
0.895338,11,113.350256
0.904382,10,113.496719
0.598956,51,114.271086
0.0,100,115.780758
0.793614,23,116.084589
0.0,100,117.546507
0.0,100,119.008296
0.598956,51,119.788209
0.547157,60,120.664751
0.94148,6,120.787184
0.770043,26,121.16155
0.470587,75,122.24942
0.0,100,123.717519
0.817907,20,124.00676
0.0,100,125.465053
0.0,100,126.875569
0.0,100,128.325553
0.0,100,129.794889
0.72498,32,130.243305
0.0,100,131.700811
0.777821,25,132.05841
0.0,100,133.519599
0.777821,25,133.886476
0.868746,14,134.096515
0.592966,52,134.853327
0.904382,10,134.995647
0.0,100,136.528721
0.834514,18,136.812943
0.0,100,138.255786
0.886385,12,138.419316
0.0,100,139.884704
0.886385,12,140.077719
0.785678,24,140.431803
0.682555,38,140.962869
0.904382,10,141.107058
0.0,100,142.555979
0.860058,15,142.78108
0.575355,55,143.58956
0.0,100,145.082528
0.0,100,146.520013
0.868746,14,146.721792
0.877521,13,146.936085
0.895338,11,147.087239
0.717731,33,147.525255
0.0,100,148.956879
0.886385,12,149.162293
0.569601,56,149.946666
0.913517,9,150.07845
0.45661,78,151.158026
0.0,100,152.57903
0.868746,14,152.790402
0.0,100,154.240182
0.0,100,155.6845
0.817907,20,155.976789
0.0,100,157.433694
0.877521,13,157.63626
0.0,100,159.097774
0.552683,59,160.002108
0.904382,10,160.15141
0.0,100,161.601776
0.629824,46,162.25706
0.0,100,163.768843
0.717731,33,164.21646
0.605006,50,164.942317
0.754719,28,165.368076
0.99,1,165.374755
0.747172,29,165.803039
0.922745,8,165.941612
0.547157,60,166.90494
0.547157,60,167.828046
0.72498,32,168.30523
0.675729,39,168.934686
0.0,100,170.87824
0.877521,13,171.10683
0.710553,34,171.71163
0.0,100,173.141579
0.754719,28,173.598248
0.9801,2,173.612496
0.826169,19,173.93472
0.922745,8,174.085738
0.0,100,175.779166
0.642612,44,176.380995
0.0,100,177.872625
0.0,100,179.343513
0.0,100,180.89755
0.922745,8,181.030854
0.675729,39,181.664288
0.0,100,183.145359
0.0,100,184.717112
0.785678,24,185.079011
0.868746,14,185.252394
0.0,100,186.740494
0.536268,62,187.699823
0.94148,6,187.77792
0.0,100,189.291314
0.860058,15,189.527755
0.0,100,191.163324
0.0,100,192.800983
0.826169,19,193.067234
0.703448,35,193.560389
0.0,100,195.062437
0.809728,21,195.366085
0.0,100,196.910133
0.0,100,198.376604
0.851458,16,198.608467
0.629824,46,199.275436
0.0,100,200.777634
0.605006,50,201.542461
0.904382,10,201.701726
0.94148,6,201.822733
0.0,100,203.262721
0.868746,14,203.429621
0.0,100,204.974667
0.629824,46,205.707029
0.520341,65,206.690402
0.703448,35,207.203559
0.636185,45,207.870938
0.0,100,209.372983
0.777821,25,209.762349
0.895338,11,209.931174
0.762343,27,210.29153
0.762343,27,210.736758
0.668972,40,211.331178
0.770043,26,211.720494
0.0,100,213.189393
0.662282,41,213.854652
0.860058,15,214.075014
0.895338,11,214.222576
0.504886,68,215.291411
0.834514,18,215.531688
0.95099,5,215.611094
0.913517,9,215.753676
0.0,100,217.316207
0.904382,10,217.477783
0.0,100,219.074548
0.0,100,220.576988
0.696413,36,221.2451
0.0,100,222.774937
0.0,100,224.177131
0.0,100,225.6541
0.575355,55,226.424527
0.0,100,228.148304
0.732303,31,228.629364
0.0,100,230.048133
0.0,100,231.512094
0.629824,46,232.41228
0.868746,14,232.672531
0.0,100,234.117755
0.9801,2,234.130458
0.793614,23,234.50983
0.762343,27,234.891519
0.842943,17,235.128782
0.886385,12,235.322026
0.0,100,236.790468
0.770043,26,237.15011
0.655659,42,237.812186
0.675729,39,238.48741
0.696413,36,239.079338
0.0,100,240.584405
0.0,100,241.964926
0.0,100,243.382654
0.515137,66,244.330091
0.0,100,245.873687
0.877521,13,246.059207
0.61729,48,246.805931
0.0,100,248.382996
0.834514,18,248.660107
0.0,100,250.237239
0.0,100,251.774907
0.0,100,253.279311
0.842943,17,253.543189
0.0,100,255.041755
0.0,100,256.555518
0.860058,15,256.746452
0.970299,3,256.764351
0.922745,8,256.880594
0.530906,63,257.916343
0.732303,31,258.378622
0.826169,19,258.689074
0.0,100,260.250964
0.636185,45,261.284026
0.868746,14,261.622307
0.61729,48,262.420589
0.598956,51,263.091271
0.793614,23,263.406515
0.904382,10,263.549404
0.922745,8,263.63746
0.0,100,265.06394
0.0,100,266.40938
0.0,100,267.832531
0.0,100,269.162068
0.777821,25,269.491588
0.0,100,270.839602
0.0,100,272.152488
0.675729,39,272.669086
0.0,100,274.050823
0.0,100,275.693262
0.0,100,277.256744
0.0,100,278.678032
0.9801,2,278.725426
0.0,100,280.110675
0.0,100,281.698442
0.0,100,283.314576
0.754719,28,283.754886
0.0,100,285.280982
0.0,100,286.833334
0.0,100,288.340045
0.932065,7,288.451762
0.0,100,289.963753
0.0,100,291.509107
0.868746,14,291.666936
0.732303,31,292.104135
0.94148,6,292.175259
0.0,100,293.598373
0.703448,35,294.133472
0.0,100,295.542435
0.662282,41,296.082913
0.785678,24,296.411803
0.834514,18,296.628469
0.762343,27,297.012546
0.480141,73,297.966769
0.0,100,299.295253
0.922745,8,299.41407
0.877521,13,299.61166
0.575355,55,300.370636
0.793614,23,300.651446
0.0,100,302.008897
0.0,100,303.326403
0.0,100,304.662529
0.0,100,306.048942
0.0,100,307.459959
0.0,100,308.83371
0.732303,31,309.240377
0.762343,27,309.624185
0.0,100,310.918072
0.0,100,312.225962
0.703448,35,312.687568
0.629824,46,313.318738
0.0,100,314.652346
0.732303,31,315.035104
0.801631,22,315.342179
0.0,100,316.695698
0.592966,52,317.363712
0.922745,8,317.489517
0.0,100,318.918072
0.762343,27,319.284666
0.0,100,320.79947
0.886385,12,320.959422
0.960596,4,321.026891
0.689449,37,321.59012
0.785678,24,321.91363
0.904382,10,322.053493
0.886385,12,322.248556
0.95099,5,322.315971
0.696413,36,322.794073
0.868746,14,322.998754
0.770043,26,323.333701
0.0,100,324.720739
0.569601,56,325.524002
0.762343,27,325.989695
0.438618,82,327.234783
0.95099,5,327.312394
0.0,100,328.669229
0.629824,46,329.308054
0.922745,8,329.424639
0.7397,30,329.827693
0.0,100,331.147816
0.932065,7,331.22605
0.569601,56,331.984334
0.0,100,333.322717
0.0,100,334.674005
0.970299,3,334.730038
0.94148,6,334.80099
0.452044,79,335.869043
0.675729,39,336.466449
0.970299,3,336.488892
0.886385,12,336.78625
0.0,100,338.377253
0.809728,21,338.759398
0.7397,30,339.149407
0.922745,8,339.274307
0.0,100,340.780121
0.913517,9,340.882145
0.72498,32,341.406414
0.868746,14,341.606663
0.0,100,343.059503
0.0,100,344.541789
0.0,100,346.02234
0.762343,27,346.388247
0.0,100,347.814222
0.417121,87,348.984466
0.642612,44,349.610229
0.0,100,351.1594
0.0,100,352.58269
0.623525,47,353.252199
0.0,100,354.611097
0.886385,12,354.753821
0.72498,32,355.195352
0.417121,87,356.370807
0.793614,23,356.655646
0.0,100,357.961774
0.0,100,359.279318
0.842943,17,359.514212
0.0,100,360.907331
0.558266,58,361.637625
0.0,100,362.973207
0.877521,13,363.162884
0.569601,56,363.912686
0.0,100,365.228685
0.655659,42,365.792599
0.0,100,367.112604
0.960596,4,367.135515
0.0,100,368.426086
0.785678,24,368.767714
0.970299,3,368.82064
0.642612,44,369.425624
0.710553,34,369.938148
0.801631,22,370.322482
0.0,100,371.765842
0.9801,2,371.777945
0.0,100,373.194036
0.0,100,374.68565
0.0,100,376.017558
0.703448,35,376.496053
0.675729,39,377.037718
0.0,100,378.365301
0.515137,66,379.236604
0.0,100,380.564571
0.0,100,381.959248
0.785678,24,382.33396
0.809728,21,382.610003
0.904382,10,382.757139
0.0,100,384.111045
0.696413,36,384.591136
0.860058,15,384.785443
0.0,100,386.083527
0.851458,16,386.328273
0.817907,20,386.604171
0.932065,7,386.682114
0.747172,29,387.111407
0.904382,10,387.264875
0.960596,4,387.32576
0.0,100,388.667443
0.877521,13,388.818537
0.747172,29,389.215987
0.801631,22,389.487396
0.922745,8,389.613627
0.0,100,391.15344
0.0,100,392.575684
0.970299,3,392.629119
0.0,100,394.054544
0.886385,12,394.217636
0.801631,22,394.536117
0.655659,42,395.149652
0.860058,15,395.346723
0.0,100,396.837945
0.0,100,398.154917
0.0,100,399.55287
0.541685,61,400.340902
0.0,100,401.839822
0.465881,76,402.874428
0.0,100,404.430236
0.895338,11,404.571091
0.868746,14,404.776195
0.0,100,406.176067
0.0,100,407.596056
0.388784,94,408.890548
0.922745,8,409.008057
0.0,100,410.331092
0.72498,32,410.739212
0.7397,30,411.138192
0.494839,70,412.042632
0.95099,5,412.106341
0.932065,7,412.18039
0.904382,10,412.310111
0.0,100,413.610011
0.817907,20,413.866414
0.970299,3,413.918766
0.0,100,415.223065
0.770043,26,415.56007
0.717731,33,416.042531
0.0,100,417.512519
0.7397,30,417.96912
0.0,100,419.468167
0.0,100,420.820154
0.868746,14,421.011991
0.0,100,422.608448
0.447523,80,423.696227
0.732303,31,424.089149
0.0,100,425.414598
0.932065,7,425.495697
0.834514,18,425.746757
0.0,100,427.036313
0.886385,12,427.172585
0.569601,56,427.895926
0.99,1,427.937115
0.0,100,429.350187
0.7397,30,429.809945
0.0,100,431.267344
0.0,100,432.70324
0.970299,3,432.723075
0.932065,7,432.836634
0.0,100,434.219803
0.793614,23,434.544931
0.0,100,436.13026
0.801631,22,436.45225
0.834514,18,436.682778
0.922745,8,436.802989
0.922745,8,436.8922
0.0,100,438.23733
0.842943,17,438.486879
0.922745,8,438.577996
0.0,100,439.945967
0.0,100,441.304989
0.0,100,442.598086
0.717731,33,443.044208
0.860058,15,443.237067
0.754719,28,443.6179
0.809728,21,443.881762
0.817907,20,444.136941
0.0,100,445.445384
0.842943,17,445.68325
0.0,100,447.048765
0.0,100,448.540094
0.0,100,450.005105
0.913517,9,450.137359
0.904382,10,450.263842
0.0,100,451.578424
0.0,100,452.898957
0.732303,31,453.298194
0.0,100,454.714298
0.9801,2,454.761126
0.817907,20,455.019684
0.0,100,456.442797
0.0,100,457.955343
0.655659,42,458.522103
0.801631,22,458.796412
0.826169,19,459.058512
0.0,100,460.477248
0.842943,17,460.715327
0.860058,15,460.903071
0.95099,5,460.971644
0.94148,6,461.04188
0.558266,58,461.76666
0.0,100,463.030309
0.0,100,464.359553
0.793614,23,464.672476
