#{"t_start": 1732621030.2376053, "env_id": "None"}
r,l,t
0.0,100,2.769039
0.0,100,3.988265
0.0,100,5.198657
0.438618,82,6.201627
0.384896,95,7.354832
0.0,100,8.59204
0.0,100,9.795953
0.494839,70,10.650834
0.0,100,11.861598
0.851458,16,12.125195
0.0,100,13.391234
0.530906,63,14.174515
0.605006,50,14.773418
0.0,100,15.972756
0.0,100,17.189082
0.581166,54,17.805749
0.0,100,19.038336
0.922745,8,19.143949
0.0,100,20.357676
0.710553,34,20.778205
0.629824,46,21.337288
0.0,100,22.535714
0.970299,3,22.583562
0.842943,17,22.775689
0.817907,20,23.019501
0.877521,13,23.190792
0.0,100,24.392021
0.809728,21,24.634007
0.0,100,26.037305
0.42559,85,27.261432
0.913517,9,27.37362
0.499837,69,28.182484
0.72498,32,28.64096
0.0,100,29.850417
0.922745,8,29.926556
0.563905,57,30.641695
0.0,100,31.899485
0.785678,24,32.209667
0.747172,29,32.555873
0.689449,37,33.112051
0.895338,11,33.238069
0.0,100,34.567138
0.558266,58,35.334078
0.689449,37,35.774976
0.0,100,37.101348
0.0,100,38.309903
0.851458,16,38.502675
0.0,100,39.884073
0.913517,9,40.034512
0.72498,32,40.426317
0.575355,55,41.215534
0.886385,12,41.398855
0.0,100,42.777287
0.611117,49,43.393291
0.817907,20,43.642963
0.99,1,43.648554
0.895338,11,43.77484
0.747172,29,44.21136
0.0,100,45.869834
0.99,1,45.875776
0.461222,77,47.064641
0.649103,43,47.687576
0.0,100,48.99342
0.484991,72,50.085361
0.732303,31,50.535672
0.777821,25,50.849279
0.0,100,52.128389
0.0,100,53.387337
0.0,100,54.608769
0.0,100,56.100028
0.0,100,57.474656
0.636185,45,58.025322
0.0,100,59.23284
0.0,100,60.453551
0.655659,42,60.945096
0.0,100,62.168448
0.793614,23,62.459147
0.868746,14,62.59899
0.785678,24,62.898156
0.0,100,64.108914
0.960596,4,64.163718
0.675729,39,64.641547
0.0,100,65.919679
0.834514,18,66.119925
0.970299,3,66.169982
0.0,100,67.406042
0.754719,28,67.75262
0.970299,3,67.768713
0.509986,67,68.58773
0.809728,21,68.836028
0.0,100,70.041883
0.877521,13,70.175675
0.675729,39,70.658756
0.817907,20,70.899445
0.558266,58,71.622193
0.7397,30,72.021171
0.0,100,73.222687
0.801631,22,73.477293
0.747172,29,73.832979
0.0,100,75.02942
0.0,100,76.238231
0.392711,93,77.392443
0.0,100,78.730007
0.94148,6,78.799688
0.99,1,78.805749
0.0,100,80.066752
0.904382,10,80.191383
0.877521,13,80.372728
0.860058,15,80.563457
0.396678,92,81.824171
0.447523,80,82.889935
0.0,100,84.330335
0.860058,15,84.516546
0.480141,73,85.570251
0.0,100,87.161464
0.0,100,88.501795
0.417121,87,89.72727
0.826169,19,89.969723
0.895338,11,90.096527
0.809728,21,90.370731
0.0,100,91.727994
0.649103,43,92.303419
0.452044,79,93.273546
0.868746,14,93.416385
0.0,100,94.692684
0.0,100,96.027707
0.623525,47,96.751449
0.0,100,98.068726
0.642612,44,98.654626
0.675729,39,99.180386
0.655659,42,99.77734
0.0,100,101.068743
0.777821,25,101.376899
0.747172,29,101.735838
0.0,100,103.017712
0.0,100,104.270802
0.860058,15,104.449855
0.868746,14,104.590081
0.72498,32,105.006794
0.689449,37,105.444805
0.747172,29,105.808403
0.868746,14,105.983461
0.754719,28,106.300425
0.762343,27,106.639608
0.0,100,107.931453
0.0,100,109.33911
0.0,100,110.664056
0.851458,16,110.854616
0.72498,32,111.24268
0.801631,22,111.53133
0.770043,26,111.849511
0.785678,24,112.142483
0.636185,45,112.683471
0.689449,37,113.123047
0.0,100,114.3271
0.886385,12,114.48809
0.826169,19,114.691714
0.668972,40,115.168601
0.0,100,116.627714
0.717731,33,117.043698
0.598956,51,117.677159
0.689449,37,118.153057
0.0,100,119.519172
0.842943,17,119.748436
0.0,100,121.081496
0.9801,2,121.09346
0.0,100,122.413983
0.0,100,123.618131
0.0,100,124.8354
0.0,100,126.06125
0.605006,50,126.665758
0.754719,28,127.014168
0.443048,81,127.975756
0.0,100,129.188663
0.95099,5,129.249129
0.895338,11,129.371707
0.72498,32,129.773637
0.0,100,130.997562
0.95099,5,131.055984
0.0,100,132.264411
0.960596,4,132.318278
0.747172,29,132.661826
0.373464,98,134.038574
0.536268,62,134.828768
0.860058,15,135.014313
0.563905,57,135.783977
0.696413,36,136.220911
0.747172,29,136.622085
0.922745,8,136.69717
0.558266,58,137.414165
0.0,100,138.617999
0.421334,86,139.637037
0.72498,32,140.037585
0.377237,97,141.200764
0.826169,19,141.441775
0.747172,29,141.799026
0.877521,13,141.941325
0.834514,18,142.1689
0.95099,5,142.232988
0.922745,8,142.311404
0.0,100,143.522827
0.99,1,143.55988
0.629824,46,144.103602
0.801631,22,144.363504
0.558266,58,145.075404
0.717731,33,145.459542
0.785678,24,145.864626
