#{"t_start": 1732621029.3124528, "env_id": "None"}
r,l,t
0.0,100,3.692691
0.717731,33,4.115706
0.0,100,5.332054
0.0,100,6.539418
0.0,100,7.744184
0.377237,97,8.920833
0.0,100,10.137853
0.598956,51,10.777375
0.0,100,11.986874
0.0,100,13.279881
0.0,100,14.553731
0.547157,60,15.275587
0.747172,29,15.602692
0.470587,75,16.504793
0.547157,60,17.221035
0.826169,19,17.460982
0.0,100,18.666163
0.0,100,19.894435
0.0,100,21.107474
0.922745,8,21.218996
0.0,100,22.431201
0.0,100,23.63116
0.675729,39,24.115243
0.636185,45,24.660923
0.0,100,25.883994
0.0,100,27.413143
0.0,100,28.659675
0.970299,3,28.676563
0.662282,41,29.190552
0.0,100,30.434212
0.689449,37,30.895761
0.0,100,32.10995
0.904382,10,32.237901
0.0,100,33.542129
0.72498,32,33.985634
0.94148,6,34.054159
0.0,100,35.382121
0.636185,45,35.964425
0.895338,11,36.122239
0.860058,15,36.3198
0.0,100,37.64508
0.0,100,38.864869
0.754719,28,39.178288
0.826169,19,39.421059
0.48989,71,40.43559
0.689449,37,40.945278
0.754719,28,41.287526
0.960596,4,41.339504
0.0,100,42.717009
0.0,100,44.073649
0.0,100,45.476039
0.7397,30,46.00195
0.0,100,47.544712
0.9801,2,47.557511
0.0,100,48.99726
0.904382,10,49.120052
0.932065,7,49.226117
0.0,100,50.655292
0.0,100,52.034363
0.970299,3,52.055166
0.575355,55,52.770068
0.0,100,54.022791
0.0,100,55.251975
0.886385,12,55.420455
0.0,100,56.837139
0.99,1,56.849197
0.611117,49,57.677529
0.592966,52,58.294997
0.0,100,59.503052
0.0,100,60.717087
0.384896,95,61.875237
0.662282,41,62.380464
0.717731,33,62.789722
0.732303,31,63.155674
0.649103,43,63.689445
0.569601,56,64.364224
0.970299,3,64.415347
0.860058,15,64.594119
0.0,100,65.813979
0.0,100,67.083776
0.99,1,67.089128
0.0,100,68.325086
0.860058,15,68.503053
0.0,100,69.696411
0.0,100,70.904068
0.605006,50,71.508692
0.0,100,72.731113
0.801631,22,73.016896
0.970299,3,73.067831
0.0,100,74.264844
0.860058,15,74.449223
0.0,100,75.648293
0.877521,13,75.786643
0.710553,34,76.203471
0.762343,27,76.554041
0.817907,20,76.792204
0.0,100,78.011149
0.809728,21,78.262771
0.793614,23,78.547397
0.0,100,79.871943
0.0,100,81.129124
0.0,100,82.469947
0.0,100,83.827235
0.696413,36,84.338991
0.623525,47,85.0159
0.747172,29,85.434607
0.0,100,86.954256
0.868746,14,87.197672
0.605006,50,87.964982
0.0,100,89.288156
0.611117,49,89.931572
0.0,100,91.301928
0.0,100,92.658997
0.0,100,93.923451
0.0,100,95.191193
0.682555,38,95.667237
0.642612,44,96.258052
0.0,100,97.675292
0.7397,30,98.074858
0.842943,17,98.281159
0.552683,59,99.068443
0.0,100,100.416823
0.801631,22,100.724187
0.0,100,102.01002
0.970299,3,102.059355
0.484991,72,102.945042
0.793614,23,103.237589
0.642612,44,103.826788
0.0,100,105.078683
0.94148,6,105.145565
0.0,100,106.363871
0.851458,16,106.544581
0.0,100,107.755273
0.675729,39,108.274041
0.569601,56,108.998093
0.904382,10,109.145233
0.0,100,110.583087
0.960596,4,110.648836
0.689449,37,111.106206
0.834514,18,111.344864
0.558266,58,112.081758
0.0,100,113.302984
0.0,100,114.510205
0.960596,4,114.534246
0.0,100,115.737057
0.7397,30,116.092673
0.913517,9,116.213356
0.922745,8,116.322748
0.9801,2,116.334764
0.95099,5,116.419434
0.922745,8,116.570297
0.72498,32,117.110891
0.886385,12,117.292275
0.94148,6,117.357122
0.623525,47,117.914665
0.0,100,119.157085
0.0,100,120.538111
0.61729,48,121.206736
0.851458,16,121.420049
0.509986,67,122.313895
0.0,100,123.579022
0.913517,9,123.695244
0.0,100,124.912493
0.642612,44,125.448157
0.0,100,126.656266
0.461222,77,127.590361
0.904382,10,127.711262
0.886385,12,127.872895
0.0,100,129.07429
0.770043,26,129.386559
0.710553,34,129.802925
0.558266,58,130.47745
0.0,100,131.698436
0.587037,53,132.350169
0.0,100,133.565308
0.0,100,134.962438
0.696413,36,135.42905
0.793614,23,135.73603
0.809728,21,135.989315
0.9801,2,136.000597
0.675729,39,136.534319
0.668972,40,137.022546
0.922745,8,137.139052
0.877521,13,137.283074
0.895338,11,137.481201
0.470587,75,138.387184
0.598956,51,138.995128
0.913517,9,139.113905
0.826169,19,139.317967
0.895338,11,139.474189
0.877521,13,139.606421
0.877521,13,139.774869
0.499837,69,140.603778
0.0,100,141.818236
0.970299,3,141.834784
0.851458,16,142.016882
0.922745,8,142.125189
0.0,100,143.344196
0.696413,36,143.782031
0.95099,5,143.8407
0.826169,19,144.080412
0.710553,34,144.49073
0.9801,2,144.502325
0.530906,63,145.276917
0.465881,76,146.195039
0.536268,62,147.118496
0.860058,15,147.335126
0.703448,35,147.871103
0.834514,18,148.157116
0.94148,6,148.226225
0.754719,28,148.573027
0.904382,10,148.697935
0.536268,62,149.443745
0.868746,14,149.616967
0.95099,5,149.676049
0.72498,32,150.074672
0.421334,86,151.150457
0.932065,7,151.235316
0.611117,49,151.894167
0.95099,5,151.955182
0.842943,17,152.178732
0.922745,8,152.315205
0.762343,27,152.722484
0.826169,19,152.955844
0.826169,19,153.194157
0.668972,40,153.680746
0.461222,77,154.618203
0.0,100,155.886915
0.922745,8,155.995749
0.754719,28,156.331904
0.732303,31,156.758852
0.904382,10,156.877918
0.668972,40,157.434658
0.809728,21,157.733406
0.404732,90,158.946408
0.868746,14,159.131002
0.629824,46,159.874207
0.868746,14,160.050574
0.696413,36,160.484187
0.668972,40,161.004805
0.809728,21,161.30084
0.0,100,162.588447
0.922745,8,162.702029
0.809728,21,162.954231
0.851458,16,163.140068
0.61729,48,163.812247
0.0,100,165.371518
0.842943,17,165.571864
0.662282,41,166.060742
0.834514,18,166.305943
0.480141,73,167.264194
0.388784,94,168.499823
0.826169,19,168.735847
0.717731,33,169.21863
0.868746,14,169.363159
0.598956,51,170.057529
0.868746,14,170.208916
0.747172,29,170.62548
0.747172,29,171.014858
0.696413,36,171.569809
0.785678,24,171.897268
0.777821,25,172.22563
0.913517,9,172.394628
0.842943,17,172.605615
0.834514,18,172.868648
0.388784,94,174.330045
0.817907,20,174.616585
0.9801,2,174.630847
0.717731,33,175.091557
0.868746,14,175.249722
0.536268,62,176.17194
0.0,100,177.860426
0.762343,27,178.257002
0.655659,42,178.848132
0.970299,3,178.866521
0.94148,6,178.934983
0.703448,35,179.383408
0.754719,28,179.764753
0.392711,93,180.964073
0.886385,12,181.136016
0.682555,38,181.798411
0.9801,2,181.810925
0.9801,2,181.823212
0.785678,24,182.15995
0.785678,24,182.510855
0.696413,36,183.000745
0.732303,31,183.418686
0.623525,47,184.063063
0.717731,33,184.491428
0.72498,32,184.912365
0.696413,36,185.355863
0.932065,7,185.441067
0.960596,4,185.526167
0.94148,6,185.59187
0.696413,36,186.114946
0.801631,22,186.452091
0.793614,23,186.750386
0.895338,11,186.87875
0.649103,43,187.390879
